,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,177.0,0,7.499999998117346e-05,"[3, 4, 2, 4, 4, 1, 2, 2, 2, 4]",25,512,0
1,1,177.0,1,0.0034012919999781843,"[3, 4, 2, 4, 4, 1, 2, 2, 2, 4]",25,512,0
2,2,182.0,3,0.005234583999992992,"[3, 4, 2, 4, 4, 1, 2, 3, 2, 4]",25,512,0
3,4,182.0,5,0.0067247919999999795,"[3, 4, 2, 4, 4, 1, 2, 3, 2, 4]",25,512,0
4,8,185.0,10,0.00829829199994947,"[3, 4, 2, 4, 4, 2, 2, 3, 2, 4]",25,512,0
5,16,197.0,19,0.010480874999984735,"[3, 4, 2, 4, 4, 2, 4, 3, 2, 4]",25,512,0
6,32,197.0,35,0.012965833999999177,"[3, 4, 2, 4, 4, 2, 4, 3, 2, 4]",25,512,0
7,64,197.0,67,0.015993584000000283,"[3, 4, 2, 4, 4, 2, 4, 3, 2, 4]",25,512,0
8,128,197.0,131,0.01966216699997858,"[3, 4, 2, 4, 4, 2, 4, 3, 2, 4]",25,512,0
9,256,197.0,259,0.026733041999989382,"[3, 4, 2, 4, 4, 2, 4, 3, 2, 4]",25,512,0
10,512,197.0,515,0.04703358399996205,"[3, 4, 2, 4, 4, 2, 4, 3, 2, 4]",25,512,0
11,0,105.0,515,0.05050104199995076,"[2, 0, 1, 2, 1, 2, 4, 3, 4, 1]",25,512,1
12,1,111.0,517,0.053865583999993305,"[2, 0, 1, 2, 1, 4, 4, 3, 4, 1]",25,512,1
13,2,123.0,519,0.0575668749999636,"[2, 0, 4, 2, 1, 4, 4, 3, 4, 1]",25,512,1
14,4,139.0,522,0.06112237499996809,"[4, 0, 4, 2, 1, 4, 4, 3, 4, 1]",25,512,1
15,8,139.0,526,0.0655333749999727,"[4, 0, 4, 2, 1, 4, 4, 3, 4, 1]",25,512,1
16,16,160.0,536,0.06984012499998471,"[4, 1, 4, 2, 3, 4, 4, 3, 4, 1]",25,512,1
17,32,160.0,552,0.07433908399997335,"[4, 1, 4, 2, 3, 4, 4, 3, 4, 1]",25,512,1
18,64,160.0,584,0.08077337499997839,"[4, 1, 4, 2, 3, 4, 4, 3, 4, 1]",25,512,1
19,128,160.0,648,0.0911387919999811,"[4, 1, 4, 2, 3, 4, 4, 3, 4, 1]",25,512,1
20,256,160.0,776,0.10997141699999702,"[4, 1, 4, 2, 3, 4, 4, 3, 4, 1]",25,512,1
21,512,160.0,1032,0.1511921669999765,"[4, 1, 4, 2, 3, 4, 4, 3, 4, 1]",25,512,1
22,0,110.0,1032,0.15638724999996612,"[1, 4, 1, 3, 1, 1, 3, 1, 2, 2]",25,512,2
23,1,110.0,1033,0.16318579199997885,"[1, 4, 1, 3, 1, 1, 3, 1, 2, 2]",25,512,2
24,2,110.0,1034,0.16810324999994464,"[1, 4, 1, 3, 1, 1, 3, 1, 2, 2]",25,512,2
25,4,126.0,1037,0.17261045899999772,"[1, 4, 1, 3, 3, 1, 3, 1, 2, 2]",25,512,2
26,8,166.0,1044,0.17809408399995164,"[3, 4, 1, 4, 3, 1, 3, 1, 2, 4]",25,512,2
27,16,175.0,1053,0.18409066699996401,"[3, 4, 1, 4, 3, 4, 3, 1, 2, 4]",25,512,2
28,32,191.0,1071,0.19107337499997357,"[4, 4, 1, 4, 4, 4, 3, 1, 2, 4]",25,512,2
29,64,197.0,1104,0.2010907919999454,"[4, 4, 1, 4, 4, 4, 4, 1, 2, 4]",25,512,2
30,128,197.0,1168,0.21706795899996223,"[4, 4, 1, 4, 4, 4, 4, 1, 2, 4]",25,512,2
31,256,197.0,1296,0.24663245899995445,"[4, 4, 1, 4, 4, 4, 4, 1, 2, 4]",25,512,2
32,512,197.0,1552,0.309162166999954,"[4, 4, 1, 4, 4, 4, 4, 1, 2, 4]",25,512,2
33,0,107.0,1552,0.31594149999995125,"[3, 1, 0, 2, 1, 2, 3, 4, 1, 1]",25,512,3
34,1,107.0,1553,0.3223646249999774,"[3, 1, 0, 2, 1, 2, 3, 4, 1, 1]",25,512,3
35,2,107.0,1554,0.32970624999995835,"[3, 1, 0, 2, 1, 2, 3, 4, 1, 1]",25,512,3
36,4,107.0,1556,0.3356082919999608,"[3, 1, 0, 2, 1, 2, 3, 4, 1, 1]",25,512,3
37,8,119.0,1561,0.3425284999999576,"[3, 1, 3, 2, 1, 2, 3, 4, 1, 1]",25,512,3
