,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
14,4,1574.0,758,0.5061277499999051,"[11.0, 13.0, 12.0, 9.0, 1.0, 8.0, 8.0, 7.0, 5.0, 14.0, 5.0, 6.0, 11.0, 12.0, 12.0, 14.0, 12.0, 13.0, 10.0, 14.0, 6.0, 5.0, 9.0, 7.0, 13.0, 10.0, 1.0, 6.0, 4.0, 7.0]",False,150,0.5,512
15,8,1663.0,1365,0.994678125000064,"[7.0, 14.0, 10.0, 9.0, 10.0, 8.0, 8.0, 1.0, 5.0, 10.0, 11.0, 12.0, 12.0, 7.0, 13.0, 9.0, 10.0, 13.0, 12.0, 13.0, 1.0, 2.0, 14.0, 10.0, 14.0, 13.0, 1.0, 3.0, 10.0, 12.0]",False,150,0.5,512
16,16,1721.0,2576,1.931976124999892,"[7.0, 14.0, 10.0, 9.0, 10.0, 9.0, 14.0, 1.0, 5.0, 10.0, 11.0, 14.0, 12.0, 7.0, 13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 1.0, 2.0, 14.0, 12.0, 14.0, 13.0, 1.0, 5.0, 1.0, 12.0]",False,150,0.5,512
17,32,1721.0,4992,3.65310750000026,"[7.0, 14.0, 10.0, 9.0, 10.0, 9.0, 14.0, 1.0, 5.0, 10.0, 11.0, 14.0, 12.0, 7.0, 13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 1.0, 2.0, 14.0, 12.0, 14.0, 13.0, 1.0, 5.0, 1.0, 12.0]",False,150,0.5,512
18,64,1721.0,9824,7.065933500000028,"[7.0, 14.0, 10.0, 9.0, 10.0, 9.0, 14.0, 1.0, 5.0, 10.0, 11.0, 14.0, 12.0, 7.0, 13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 1.0, 2.0, 14.0, 12.0, 14.0, 13.0, 1.0, 5.0, 1.0, 12.0]",False,150,0.5,512
19,128,1721.0,19488,13.895898916999613,"[7.0, 14.0, 10.0, 9.0, 10.0, 9.0, 14.0, 1.0, 5.0, 10.0, 11.0, 14.0, 12.0, 7.0, 13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 1.0, 2.0, 14.0, 12.0, 14.0, 13.0, 1.0, 5.0, 1.0, 12.0]",False,150,0.5,512
20,256,1721.0,38816,27.542568875000143,"[7.0, 14.0, 10.0, 9.0, 10.0, 9.0, 14.0, 1.0, 5.0, 10.0, 11.0, 14.0, 12.0, 7.0, 13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 1.0, 2.0, 14.0, 12.0, 14.0, 13.0, 1.0, 5.0, 1.0, 12.0]",False,150,0.5,512
21,512,1721.0,77472,54.757855791999646,"[7.0, 14.0, 10.0, 9.0, 10.0, 9.0, 14.0, 1.0, 5.0, 10.0, 11.0, 14.0, 12.0, 7.0, 13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 1.0, 2.0, 14.0, 12.0, 14.0, 13.0, 1.0, 5.0, 1.0, 12.0]",False,150,0.5,512
22,0,1063.0,150,0.0013460000000122818,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,150,0.75,512
23,1,1490.0,302,0.12517750000006345,"[2.0, 8.0, 11.0, 7.0, 13.0, 14.0, 11.0, 13.0, 3.0, 11.0, 4.0, 9.0, 10.0, 5.0, 4.0, 9.0, 9.0, 11.0, 5.0, 14.0, 2.0, 9.0, 9.0, 13.0, 11.0, 2.0, 0.0, 3.0, 8.0, 12.0]",False,150,0.75,512
24,2,1524.0,454,0.258039958000154,"[9.0, 8.0, 11.0, 12.0, 12.0, 12.0, 3.0, 0.0, 14.0, 14.0, 5.0, 9.0, 9.0, 12.0, 6.0, 10.0, 8.0, 12.0, 13.0, 14.0, 2.0, 0.0, 8.0, 11.0, 11.0, 5.0, 5.0, 0.0, 7.0, 9.0]",False,150,0.75,512
25,4,1524.0,756,0.5174915000006877,"[9.0, 8.0, 11.0, 12.0, 12.0, 12.0, 3.0, 0.0, 14.0, 14.0, 5.0, 9.0, 9.0, 12.0, 6.0, 10.0, 8.0, 12.0, 13.0, 14.0, 2.0, 0.0, 8.0, 11.0, 11.0, 5.0, 5.0, 0.0, 7.0, 9.0]",False,150,0.75,512
26,8,1604.0,1362,1.026944667000862,"[14.0, 7.0, 14.0, 14.0, 5.0, 12.0, 14.0, 7.0, 6.0, 13.0, 10.0, 5.0, 14.0, 9.0, 13.0, 14.0, 9.0, 8.0, 13.0, 14.0, 2.0, 6.0, 9.0, 12.0, 14.0, 6.0, 0.0, 9.0, 3.0, 1.0]",False,150,0.75,512
27,16,1640.0,2571,2.015808625000318,"[12.0, 12.0, 4.0, 14.0, 11.0, 14.0, 11.0, 3.0, 10.0, 14.0, 6.0, 10.0, 14.0, 4.0, 13.0, 14.0, 9.0, 5.0, 13.0, 14.0, 7.0, 11.0, 8.0, 12.0, 9.0, 2.0, 0.0, 0.0, 8.0, 7.0]",False,150,0.75,512
28,32,1655.0,4988,3.9245206670002517,"[7.0, 14.0, 9.0, 14.0, 11.0, 8.0, 11.0, 8.0, 6.0, 10.0, 11.0, 9.0, 14.0, 11.0, 13.0, 14.0, 3.0, 11.0, 13.0, 12.0, 1.0, 10.0, 12.0, 12.0, 11.0, 11.0, 9.0, 5.0, 2.0, 1.0]",False,150,0.75,512
29,64,1655.0,9820,7.3967778330006695,"[7.0, 14.0, 9.0, 14.0, 11.0, 8.0, 11.0, 8.0, 6.0, 10.0, 11.0, 9.0, 14.0, 11.0, 13.0, 14.0, 3.0, 11.0, 13.0, 12.0, 1.0, 10.0, 12.0, 12.0, 11.0, 11.0, 9.0, 5.0, 2.0, 1.0]",False,150,0.75,512
30,128,1655.0,19484,14.242543083000783,"[7.0, 14.0, 9.0, 14.0, 11.0, 8.0, 11.0, 8.0, 6.0, 10.0, 11.0, 9.0, 14.0, 11.0, 13.0, 14.0, 3.0, 11.0, 13.0, 12.0, 1.0, 10.0, 12.0, 12.0, 11.0, 11.0, 9.0, 5.0, 2.0, 1.0]",False,150,0.75,512
31,256,1655.0,38812,27.879703667000285,"[7.0, 14.0, 9.0, 14.0, 11.0, 8.0, 11.0, 8.0, 6.0, 10.0, 11.0, 9.0, 14.0, 11.0, 13.0, 14.0, 3.0, 11.0, 13.0, 12.0, 1.0, 10.0, 12.0, 12.0, 11.0, 11.0, 9.0, 5.0, 2.0, 1.0]",False,150,0.75,512
32,512,1655.0,77468,55.32720850000078,"[7.0, 14.0, 9.0, 14.0, 11.0, 8.0, 11.0, 8.0, 6.0, 10.0, 11.0, 9.0, 14.0, 11.0, 13.0, 14.0, 3.0, 11.0, 13.0, 12.0, 1.0, 10.0, 12.0, 12.0, 11.0, 11.0, 9.0, 5.0, 2.0, 1.0]",False,150,0.75,512
33,0,1063.0,200,0.001812790998883429,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,200,0.25,512
34,1,1536.0,402,0.12302454099881288,"[10.0, 11.0, 5.0, 12.0, 9.0, 10.0, 13.0, 12.0, 2.0, 11.0, 5.0, 5.0, 14.0, 13.0, 4.0, 10.0, 7.0, 10.0, 9.0, 14.0, 12.0, 4.0, 10.0, 8.0, 8.0, 6.0, 6.0, 4.0, 1.0, 13.0]",False,200,0.25,512
35,2,1572.0,604,0.2519009999996342,"[12.0, 5.0, 8.0, 14.0, 12.0, 10.0, 12.0, 13.0, 3.0, 12.0, 13.0, 12.0, 8.0, 14.0, 4.0, 10.0, 7.0, 7.0, 14.0, 13.0, 8.0, 0.0, 6.0, 9.0, 10.0, 6.0, 0.0, 1.0, 10.0, 13.0]",False,200,0.25,512
36,4,1630.0,1008,0.5005034999994677,"[6.0, 14.0, 5.0, 11.0, 12.0, 14.0, 9.0, 12.0, 8.0, 2.0, 12.0, 0.0, 11.0, 3.0, 6.0, 14.0, 1.0, 13.0, 14.0, 14.0, 5.0, 10.0, 12.0, 13.0, 9.0, 11.0, 1.0, 6.0, 4.0, 10.0]",False,200,0.25,512
37,8,1705.0,1815,0.9857943749993865,"[6.0, 14.0, 5.0, 13.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 10.0, 0.0, 11.0, 11.0, 10.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 3.0, 6.0, 9.0, 10.0]",False,200,0.25,512
38,16,1737.0,3427,1.8783864159995574,"[6.0, 14.0, 5.0, 14.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 12.0, 0.0, 11.0, 14.0, 13.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 0.0, 6.0, 9.0, 10.0]",False,200,0.25,512
39,32,1737.0,6643,3.5973354579982697,"[6.0, 14.0, 5.0, 14.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 12.0, 0.0, 11.0, 14.0, 13.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 0.0, 6.0, 9.0, 10.0]",False,200,0.25,512
40,64,1737.0,13075,7.078735582999798,"[6.0, 14.0, 5.0, 14.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 12.0, 0.0, 11.0, 14.0, 13.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 0.0, 6.0, 9.0, 10.0]",False,200,0.25,512
41,128,1737.0,25939,13.996011582999927,"[6.0, 14.0, 5.0, 14.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 12.0, 0.0, 11.0, 14.0, 13.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 0.0, 6.0, 9.0, 10.0]",False,200,0.25,512
42,256,1737.0,51667,27.840713707999384,"[6.0, 14.0, 5.0, 14.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 12.0, 0.0, 11.0, 14.0, 13.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 0.0, 6.0, 9.0, 10.0]",False,200,0.25,512
43,512,1737.0,103123,55.505356707999454,"[6.0, 14.0, 5.0, 14.0, 14.0, 14.0, 9.0, 2.0, 3.0, 13.0, 12.0, 0.0, 11.0, 14.0, 13.0, 14.0, 1.0, 13.0, 14.0, 14.0, 4.0, 10.0, 13.0, 13.0, 10.0, 11.0, 0.0, 6.0, 9.0, 10.0]",False,200,0.25,512
44,0,1063.0,200,0.001789166999515146,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,200,0.5,512
45,1,1516.0,402,0.13181287499901373,"[0.0, 7.0, 0.0, 5.0, 1.0, 14.0, 14.0, 13.0, 5.0, 14.0, 14.0, 6.0, 2.0, 4.0, 10.0, 5.0, 13.0, 12.0, 9.0, 13.0, 11.0, 2.0, 5.0, 13.0, 13.0, 11.0, 8.0, 10.0, 11.0, 12.0]",False,200,0.5,512
46,2,1556.0,604,0.2696602920004807,"[12.0, 13.0, 12.0, 5.0, 12.0, 7.0, 14.0, 13.0, 14.0, 10.0, 4.0, 6.0, 11.0, 13.0, 1.0, 10.0, 7.0, 12.0, 14.0, 13.0, 4.0, 8.0, 12.0, 14.0, 13.0, 10.0, 0.0, 1.0, 8.0, 2.0]",False,200,0.5,512
47,4,1586.0,1007,0.5324199169990607,"[14.0, 11.0, 5.0, 13.0, 12.0, 14.0, 13.0, 12.0, 7.0, 8.0, 14.0, 8.0, 7.0, 13.0, 2.0, 12.0, 9.0, 7.0, 14.0, 8.0, 1.0, 9.0, 14.0, 14.0, 7.0, 14.0, 0.0, 8.0, 12.0, 6.0]",False,200,0.5,512
48,8,1625.0,1813,1.0412673329992685,"[12.0, 10.0, 3.0, 14.0, 13.0, 14.0, 11.0, 7.0, 1.0, 14.0, 3.0, 9.0, 10.0, 13.0, 1.0, 11.0, 7.0, 11.0, 14.0, 10.0, 3.0, 9.0, 2.0, 14.0, 13.0, 14.0, 1.0, 4.0, 8.0, 12.0]",False,200,0.5,512
49,16,1699.0,3426,2.0258282920003694,"[0.0, 10.0, 12.0, 14.0, 13.0, 14.0, 11.0, 7.0, 8.0, 14.0, 3.0, 5.0, 10.0, 13.0, 8.0, 11.0, 7.0, 13.0, 13.0, 14.0, 6.0, 1.0, 5.0, 14.0, 13.0, 14.0, 1.0, 4.0, 0.0, 12.0]",False,200,0.5,512
50,32,1711.0,6643,3.8349162499998783,"[0.0, 10.0, 12.0, 14.0, 13.0, 14.0, 12.0, 7.0, 3.0, 14.0, 3.0, 5.0, 10.0, 13.0, 8.0, 11.0, 7.0, 13.0, 13.0, 14.0, 6.0, 9.0, 5.0, 14.0, 13.0, 14.0, 1.0, 6.0, 0.0, 12.0]",False,200,0.5,512
51,64,1711.0,13075,7.328706166999837,"[0.0, 10.0, 12.0, 14.0, 13.0, 14.0, 12.0, 7.0, 3.0, 14.0, 3.0, 5.0, 10.0, 13.0, 8.0, 11.0, 7.0, 13.0, 13.0, 14.0, 6.0, 9.0, 5.0, 14.0, 13.0, 14.0, 1.0, 6.0, 0.0, 12.0]",False,200,0.5,512
52,128,1711.0,25939,14.232313332999183,"[0.0, 10.0, 12.0, 14.0, 13.0, 14.0, 12.0, 7.0, 3.0, 14.0, 3.0, 5.0, 10.0, 13.0, 8.0, 11.0, 7.0, 13.0, 13.0, 14.0, 6.0, 9.0, 5.0, 14.0, 13.0, 14.0, 1.0, 6.0, 0.0, 12.0]",False,200,0.5,512
53,256,1711.0,51667,28.126839458000177,"[0.0, 10.0, 12.0, 14.0, 13.0, 14.0, 12.0, 7.0, 3.0, 14.0, 3.0, 5.0, 10.0, 13.0, 8.0, 11.0, 7.0, 13.0, 13.0, 14.0, 6.0, 9.0, 5.0, 14.0, 13.0, 14.0, 1.0, 6.0, 0.0, 12.0]",False,200,0.5,512
54,512,1711.0,103123,55.78717116699954,"[0.0, 10.0, 12.0, 14.0, 13.0, 14.0, 12.0, 7.0, 3.0, 14.0, 3.0, 5.0, 10.0, 13.0, 8.0, 11.0, 7.0, 13.0, 13.0, 14.0, 6.0, 9.0, 5.0, 14.0, 13.0, 14.0, 1.0, 6.0, 0.0, 12.0]",False,200,0.5,512
55,0,1063.0,200,0.0017722080010571517,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,200,0.75,512
56,1,1492.0,402,0.13319258299998182,"[14.0, 7.0, 11.0, 1.0, 11.0, 13.0, 6.0, 11.0, 2.0, 12.0, 14.0, 10.0, 13.0, 11.0, 11.0, 5.0, 13.0, 14.0, 11.0, 10.0, 7.0, 5.0, 10.0, 10.0, 9.0, 14.0, 6.0, 5.0, 3.0, 2.0]",False,200,0.75,512
57,2,1558.0,604,0.27500920800048334,"[13.0, 11.0, 5.0, 9.0, 14.0, 10.0, 7.0, 12.0, 0.0, 13.0, 6.0, 4.0, 12.0, 8.0, 10.0, 14.0, 9.0, 13.0, 14.0, 8.0, 7.0, 14.0, 12.0, 5.0, 9.0, 11.0, 0.0, 0.0, 11.0, 10.0]",False,200,0.75,512
58,4,1558.0,1006,0.5482467920010095,"[13.0, 11.0, 5.0, 9.0, 14.0, 10.0, 7.0, 12.0, 0.0, 13.0, 6.0, 4.0, 12.0, 8.0, 10.0, 14.0, 9.0, 13.0, 14.0, 8.0, 7.0, 14.0, 12.0, 5.0, 9.0, 11.0, 0.0, 0.0, 11.0, 10.0]",False,200,0.75,512
59,8,1608.0,1813,1.0800716670000838,"[7.0, 13.0, 1.0, 11.0, 4.0, 13.0, 11.0, 12.0, 10.0, 8.0, 7.0, 14.0, 13.0, 14.0, 12.0, 11.0, 6.0, 12.0, 14.0, 12.0, 0.0, 0.0, 6.0, 12.0, 9.0, 7.0, 1.0, 13.0, 2.0, 2.0]",False,200,0.75,512
60,16,1644.0,3424,2.110251000000062,"[14.0, 5.0, 5.0, 13.0, 13.0, 12.0, 7.0, 8.0, 13.0, 14.0, 14.0, 14.0, 7.0, 7.0, 1.0, 8.0, 10.0, 13.0, 9.0, 14.0, 1.0, 2.0, 13.0, 14.0, 11.0, 12.0, 7.0, 0.0, 12.0, 12.0]",False,200,0.75,512
61,32,1673.0,6644,4.082090166999478,"[11.0, 14.0, 12.0, 14.0, 11.0, 13.0, 12.0, 3.0, 6.0, 6.0, 12.0, 14.0, 14.0, 8.0, 12.0, 14.0, 9.0, 12.0, 14.0, 14.0, 6.0, 8.0, 0.0, 13.0, 4.0, 11.0, 0.0, 0.0, 10.0, 2.0]",False,200,0.75,512
62,64,1771.0,13081,7.813332375000755,"[11.0, 14.0, 5.0, 14.0, 11.0, 13.0, 12.0, 3.0, 3.0, 12.0, 12.0, 14.0, 14.0, 2.0, 12.0, 14.0, 14.0, 12.0, 14.0, 14.0, 1.0, 0.0, 11.0, 13.0, 14.0, 11.0, 5.0, 0.0, 10.0, 2.0]",False,200,0.75,512
63,128,1771.0,25945,14.80011312500028,"[11.0, 14.0, 5.0, 14.0, 11.0, 13.0, 12.0, 3.0, 3.0, 12.0, 12.0, 14.0, 14.0, 2.0, 12.0, 14.0, 14.0, 12.0, 14.0, 14.0, 1.0, 0.0, 11.0, 13.0, 14.0, 11.0, 5.0, 0.0, 10.0, 2.0]",False,200,0.75,512
64,256,1771.0,51673,28.61320700000033,"[11.0, 14.0, 5.0, 14.0, 11.0, 13.0, 12.0, 3.0, 3.0, 12.0, 12.0, 14.0, 14.0, 2.0, 12.0, 14.0, 14.0, 12.0, 14.0, 14.0, 1.0, 0.0, 11.0, 13.0, 14.0, 11.0, 5.0, 0.0, 10.0, 2.0]",False,200,0.75,512
65,512,1771.0,103129,56.210620833000576,"[11.0, 14.0, 5.0, 14.0, 11.0, 13.0, 12.0, 3.0, 3.0, 12.0, 12.0, 14.0, 14.0, 2.0, 12.0, 14.0, 14.0, 12.0, 14.0, 14.0, 1.0, 0.0, 11.0, 13.0, 14.0, 11.0, 5.0, 0.0, 10.0, 2.0]",False,200,0.75,512
66,0,1063.0,300,0.0025894999998854473,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,300,0.25,512
67,1,1575.0,602,0.1320146250000107,"[13.0, 12.0, 13.0, 14.0, 9.0, 14.0, 14.0, 6.0, 14.0, 5.0, 10.0, 5.0, 14.0, 12.0, 0.0, 7.0, 10.0, 12.0, 6.0, 14.0, 3.0, 1.0, 10.0, 11.0, 6.0, 14.0, 0.0, 14.0, 2.0, 12.0]",False,300,0.25,512
68,2,1625.0,904,0.27018095799940056,"[6.0, 6.0, 10.0, 14.0, 13.0, 12.0, 14.0, 3.0, 2.0, 13.0, 10.0, 12.0, 13.0, 12.0, 7.0, 7.0, 3.0, 12.0, 9.0, 13.0, 4.0, 11.0, 6.0, 13.0, 9.0, 12.0, 9.0, 8.0, 3.0, 13.0]",False,300,0.25,512
69,4,1702.0,1508,0.5323587909988419,"[12.0, 11.0, 8.0, 13.0, 13.0, 11.0, 9.0, 11.0, 0.0, 13.0, 14.0, 10.0, 11.0, 11.0, 7.0, 13.0, 13.0, 14.0, 13.0, 13.0, 0.0, 3.0, 11.0, 13.0, 11.0, 8.0, 1.0, 8.0, 3.0, 4.0]",False,300,0.25,512
70,8,1770.0,2715,1.0324624579989177,"[1.0, 14.0, 10.0, 14.0, 1.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 13.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
71,16,1782.0,5124,1.9468421249985113,"[1.0, 11.0, 7.0, 13.0, 13.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 14.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
72,32,1782.0,9940,3.7571242499998334,"[1.0, 11.0, 7.0, 13.0, 13.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 14.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
73,64,1782.0,19572,7.382238124999276,"[1.0, 11.0, 7.0, 13.0, 13.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 14.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
74,128,1782.0,38836,14.555062624998754,"[1.0, 11.0, 7.0, 13.0, 13.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 14.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
75,256,1782.0,77364,28.963779333000275,"[1.0, 11.0, 7.0, 13.0, 13.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 14.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
76,512,1782.0,153818,57.299110415999166,"[1.0, 11.0, 7.0, 13.0, 13.0, 11.0, 9.0, 3.0, 2.0, 13.0, 14.0, 13.0, 14.0, 13.0, 7.0, 13.0, 13.0, 14.0, 14.0, 14.0, 0.0, 7.0, 12.0, 13.0, 11.0, 14.0, 0.0, 5.0, 3.0, 9.0]",False,300,0.25,512
77,0,1063.0,300,0.002626416000566678,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",False,300,0.5,512
