,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
10,512,1441.0,531,0.05908850000014354,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 8, 10, 10, 8, 4, 4, 10, 12, 2, 5, 13, 14, 12, 12, 14, 5, 14, 13, 14]",geometric,1,0.99,0.001,0.9994063170294345,1,8192
11,1024,1441.0,1043,0.13314291700044123,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 8, 10, 10, 8, 4, 4, 10, 12, 2, 5, 13, 14, 12, 12, 14, 5, 14, 13, 14]",geometric,1,0.99,0.001,0.9986627638657525,1,8192
12,2048,1441.0,2067,0.38953145899995434,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 8, 10, 10, 8, 4, 4, 10, 12, 2, 5, 13, 14, 12, 12, 14, 5, 14, 13, 14]",geometric,1,0.99,0.001,0.9960927313279975,1,8192
13,4096,1441.0,4115,1.350865166999938,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 8, 10, 10, 8, 4, 4, 10, 12, 2, 5, 13, 14, 12, 12, 14, 5, 14, 13, 14]",geometric,1,0.99,0.001,0.9865150983977334,1,8192
14,8192,1441.0,5253,2.1665052090002064,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 8, 10, 10, 8, 4, 4, 10, 12, 2, 5, 13, 14, 12, 12, 14, 5, 14, 13, 14]",geometric,1,0.99,0.001,0.9784612396108086,1,8192
15,0,1063.0,0,5.6290999964403454e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,10,0.99,0.001,9.99999434256705,10,8192
16,1,1069.0,2,0.01738775000012538,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,10,0.99,0.001,9.998252625411304,10,8192
17,2,1045.0,4,0.034163041000283556,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,10,0.99,0.001,9.996567089020482,10,8192
18,4,1066.0,7,0.05064341599972977,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,10,0.99,0.001,9.994911461704804,10,8192
19,8,1255.0,15,0.06724929099982546,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 11, 5, 5, 14, 11, 14]",geometric,10,0.99,0.001,9.993243503936013,10,8192
20,16,1232.0,26,0.08356858299976011,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 11, 4, 5, 11, 7, 14]",geometric,10,0.99,0.001,9.991604602848854,10,8192
21,32,1318.0,50,0.10132337499999267,"[12, 3, 12, 14, 10, 7, 12, 3, 8, 12, 2, 6, 10, 10, 8, 4, 3, 10, 12, 2, 5, 13, 4, 10, 12, 4, 5, 12, 7, 14]",geometric,10,0.99,0.001,9.989821843774973,10,8192
22,64,1498.0,99,0.11869491600009496,"[2, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 7, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.988077874808056,10,8192
23,128,1499.0,166,0.13816899999983434,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 7, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.986123188665848,10,8192
24,256,1502.0,295,0.16157845799989445,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 8, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.983774000714197,10,8192
25,512,1502.0,551,0.1972018329997809,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 8, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.980200181028241,10,8192
26,1024,1502.0,1063,0.2818975000000137,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 8, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.971708450718902,10,8192
27,2048,1502.0,2087,0.5463417079999999,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 8, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.945241298779898,10,8192
28,4096,1502.0,4135,1.5196456660005424,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 8, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.848430906601624,10,8192
29,8192,1502.0,5222,2.304942290999861,"[3, 3, 12, 13, 9, 7, 13, 3, 12, 11, 3, 6, 10, 6, 11, 4, 8, 10, 12, 14, 5, 13, 14, 10, 12, 8, 14, 11, 7, 14]",geometric,10,0.99,0.001,9.771008147887398,10,8192
30,0,1063.0,0,5.679100013367133e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,50,0.99,0.001,49.999971461576905,50,8192
31,1,1069.0,2,0.030987000000095577,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,50,0.99,0.001,49.984430936605975,50,8192
32,2,1045.0,4,0.061841375000767584,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,50,0.99,0.001,49.96893332596204,50,8192
33,4,1066.0,7,0.09248762500010344,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,50,0.99,0.001,49.953545009360745,50,8192
34,8,1255.0,15,0.12328025000078924,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 11, 5, 5, 14, 11, 14]",geometric,50,0.99,0.001,49.93808796683934,50,8192
35,16,1188.0,29,0.15412325000033889,"[12, 3, 12, 14, 10, 7, 4, 4, 6, 12, 2, 6, 10, 0, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 11, 4, 5, 11, 7, 14]",geometric,50,0.99,0.001,49.92261043205691,50,8192
36,32,1212.0,58,0.1849850830003561,"[12, 3, 12, 13, 10, 5, 4, 3, 8, 12, 2, 6, 0, 7, 8, 4, 3, 10, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,50,0.99,0.001,49.907128247974704,50,8192
37,64,1423.0,115,0.21673516600003495,"[2, 0, 12, 14, 6, 5, 14, 12, 12, 13, 3, 6, 0, 6, 11, 4, 8, 10, 12, 14, 13, 13, 14, 7, 12, 7, 5, 11, 7, 11]",geometric,50,0.99,0.001,49.89120547398723,50,8192
38,128,1554.0,206,0.24984029100050975,"[12, 5, 12, 14, 1, 7, 14, 10, 4, 13, 3, 10, 0, 6, 10, 13, 8, 10, 14, 14, 13, 6, 14, 9, 12, 3, 1, 5, 7, 13]",geometric,50,0.99,0.001,49.87460855180453,50,8192
39,256,1674.0,363,0.28716137500032346,"[6, 11, 11, 14, 6, 7, 14, 10, 2, 13, 3, 10, 0, 10, 10, 14, 3, 10, 14, 14, 11, 11, 14, 12, 13, 14, 1, 0, 6, 14]",geometric,50,0.99,0.001,49.855904621423015,50,8192
40,512,1691.0,629,0.3380447080007798,"[6, 11, 11, 14, 6, 7, 14, 10, 2, 12, 3, 10, 0, 11, 10, 14, 7, 10, 14, 14, 11, 11, 14, 14, 13, 14, 1, 0, 6, 14]",geometric,50,0.99,0.001,49.83041509987665,50,8192
41,1024,1693.0,1142,0.4385334160006096,"[6, 11, 11, 14, 6, 7, 14, 10, 2, 12, 3, 10, 0, 11, 10, 14, 8, 10, 14, 14, 11, 11, 14, 14, 13, 14, 1, 0, 6, 14]",geometric,50,0.99,0.001,49.78011451279477,50,8192
42,2048,1693.0,2166,0.7171468330006974,"[6, 11, 11, 14, 6, 7, 14, 10, 2, 12, 3, 10, 0, 11, 10, 14, 8, 10, 14, 14, 11, 11, 14, 14, 13, 14, 1, 0, 6, 14]",geometric,50,0.99,0.001,49.64091728438243,50,8192
43,4096,1693.0,4214,1.7096124160007093,"[6, 11, 11, 14, 6, 7, 14, 10, 2, 12, 3, 10, 0, 11, 10, 14, 8, 10, 14, 14, 11, 11, 14, 14, 13, 14, 1, 0, 6, 14]",geometric,50,0.99,0.001,49.148229642733185,50,8192
44,8192,1693.0,5991,3.061998083000617,"[6, 11, 11, 14, 6, 7, 14, 10, 2, 12, 3, 10, 0, 11, 10, 14, 8, 10, 14, 14, 11, 11, 14, 14, 13, 14, 1, 0, 6, 14]",geometric,50,0.99,0.001,48.48472967528835,50,8192
45,0,1063.0,0,5.90839999858872e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,100,0.99,0.001,99.9999406186133,100,8192
46,1,1069.0,2,0.0477397499998915,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,100,0.99,0.001,99.9520314564802,100,8192
47,2,1045.0,4,0.09519333400021424,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,100,0.99,0.001,99.90437325377077,100,8192
48,4,1066.0,7,0.1426818749996528,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,100,0.99,0.001,99.85670269238479,100,8192
49,8,1255.0,15,0.1905691249994561,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 11, 5, 5, 14, 11, 14]",geometric,100,0.99,0.001,99.80865492758758,100,8192
50,16,1188.0,29,0.23905870899943693,"[12, 3, 12, 14, 10, 7, 4, 4, 6, 12, 2, 6, 10, 0, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 11, 4, 5, 11, 7, 14]",geometric,100,0.99,0.001,99.76002636678713,100,8192
51,32,1167.0,59,0.28753120900000795,"[12, 3, 12, 13, 10, 5, 4, 3, 8, 12, 2, 1, 0, 7, 8, 4, 3, 10, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,100,0.99,0.001,99.71143861913647,100,8192
52,64,1372.0,118,0.33670824999990145,"[2, 0, 12, 14, 6, 5, 11, 12, 12, 13, 3, 1, 0, 7, 11, 4, 8, 10, 12, 14, 13, 13, 14, 7, 12, 6, 9, 11, 7, 11]",geometric,100,0.99,0.001,99.6621688382413,100,8192
53,128,1502.0,218,0.38738608399944496,"[12, 5, 3, 14, 5, 5, 14, 10, 4, 13, 12, 10, 0, 7, 0, 13, 8, 10, 14, 14, 13, 6, 14, 9, 8, 3, 1, 10, 2, 12]",geometric,100,0.99,0.001,99.61142090513235,100,8192
54,256,1576.0,397,0.44177145899993775,"[13, 5, 6, 14, 12, 5, 14, 13, 2, 10, 10, 10, 4, 10, 0, 14, 3, 10, 14, 13, 11, 6, 14, 9, 8, 12, 3, 5, 12, 14]",geometric,100,0.99,0.001,99.55698904799604,100,8192
55,512,1662.0,673,0.5088963339994734,"[2, 6, 8, 14, 14, 5, 14, 13, 2, 13, 10, 10, 4, 12, 0, 14, 10, 10, 14, 13, 11, 6, 14, 14, 8, 14, 2, 5, 9, 14]",geometric,100,0.99,0.001,99.48984781180675,100,8192
56,1024,1672.0,1186,0.6240729589999319,"[2, 6, 8, 14, 14, 5, 14, 13, 2, 13, 10, 10, 4, 12, 0, 14, 10, 10, 14, 14, 11, 6, 14, 14, 8, 14, 2, 5, 9, 14]",geometric,100,0.99,0.001,99.37474859931217,100,8192
57,2048,1672.0,2210,0.9209056250001595,"[2, 6, 8, 14, 14, 5, 14, 13, 2, 13, 10, 10, 4, 12, 0, 14, 10, 10, 14, 14, 11, 6, 14, 14, 8, 14, 2, 5, 9, 14]",geometric,100,0.99,0.001,99.07872886588163,100,8192
58,4096,1672.0,4258,1.9258343749997948,"[2, 6, 8, 14, 14, 5, 14, 13, 2, 13, 10, 10, 4, 12, 0, 14, 10, 10, 14, 14, 11, 6, 14, 14, 8, 14, 2, 5, 9, 14]",geometric,100,0.99,0.001,98.08308285322776,100,8192
59,8192,1672.0,5820,3.20234604199959,"[2, 6, 8, 14, 14, 5, 14, 13, 2, 13, 10, 10, 4, 12, 0, 14, 10, 10, 14, 14, 11, 6, 14, 14, 8, 14, 2, 5, 9, 14]",geometric,100,0.99,0.001,96.83277607101478,100,8192
60,0,1063.0,0,5.3249999837134965e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,250,0.99,0.001,249.99986620494016,250,8192
61,1,1069.0,2,0.06482229199991707,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,250,0.99,0.001,249.83718159135162,250,8192
62,2,1045.0,4,0.128319499999634,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,250,0.99,0.001,249.67779429372098,250,8192
63,4,978.0,8,0.19471524999971734,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 0, 5, 5, 1, 11, 4]",geometric,250,0.99,0.001,249.51123998176132,250,8192
64,8,1167.0,16,0.25897066699963034,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 0, 5, 5, 14, 11, 14]",geometric,250,0.99,0.001,249.35016050429363,250,8192
65,16,1121.0,31,0.3227889999998297,"[12, 3, 12, 14, 2, 7, 12, 4, 7, 12, 2, 6, 10, 1, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 3, 4, 5, 11, 7, 14]",geometric,250,0.99,0.001,249.19027966739355,250,8192
66,32,1096.0,62,0.38665899999978137,"[12, 3, 12, 13, 2, 5, 12, 3, 7, 12, 2, 1, 0, 7, 8, 4, 3, 4, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,250,0.99,0.001,249.03037203028288,250,8192
67,64,1200.0,125,0.45126524999977846,"[11, 0, 0, 14, 6, 5, 11, 6, 10, 13, 3, 1, 0, 7, 11, 4, 8, 4, 12, 14, 13, 13, 13, 4, 12, 7, 2, 8, 3, 11]",geometric,250,0.99,0.001,248.86872548151402,250,8192
68,128,1340.0,237,0.5190312080003423,"[11, 5, 7, 14, 5, 5, 2, 11, 3, 13, 3, 10, 0, 7, 10, 13, 8, 4, 14, 12, 3, 14, 13, 5, 8, 3, 7, 11, 3, 12]",geometric,250,0.99,0.001,248.6992860067115,250,8192
69,256,1472.0,446,0.589685666999685,"[5, 2, 13, 10, 7, 5, 9, 13, 3, 14, 11, 4, 12, 13, 3, 8, 4, 6, 14, 14, 13, 6, 13, 7, 13, 2, 3, 11, 4, 13]",geometric,250,0.99,0.001,248.52274707211038,250,8192
70,512,1645.0,753,0.674437124999713,"[4, 3, 11, 11, 8, 6, 9, 13, 2, 14, 13, 5, 14, 2, 11, 13, 14, 6, 14, 14, 14, 1, 13, 14, 13, 13, 7, 0, 4, 14]",geometric,250,0.99,0.001,248.3111503430667,250,8192
71,1024,1651.0,1266,0.8060146249999889,"[4, 3, 11, 11, 8, 6, 9, 13, 2, 14, 13, 5, 14, 5, 11, 13, 14, 6, 14, 14, 14, 1, 13, 14, 13, 13, 7, 0, 4, 14]",geometric,250,0.99,0.001,247.98300117787588,250,8192
72,2048,1654.0,2291,1.1211395419995824,"[4, 3, 11, 11, 8, 6, 9, 13, 2, 14, 13, 5, 14, 5, 11, 13, 14, 6, 14, 14, 14, 1, 13, 14, 13, 14, 7, 0, 4, 14]",geometric,250,0.99,0.001,247.19885382104042,250,8192
73,4096,1654.0,4339,2.1449489579999863,"[4, 3, 11, 11, 8, 6, 9, 13, 2, 14, 13, 5, 14, 5, 11, 13, 14, 6, 14, 14, 14, 1, 13, 14, 13, 14, 7, 0, 4, 14]",geometric,250,0.99,0.001,244.6683109543595,250,8192
74,8192,1654.0,6316,3.7219059170001856,"[4, 3, 11, 11, 8, 6, 9, 13, 2, 14, 13, 5, 14, 5, 11, 13, 14, 6, 14, 14, 14, 1, 13, 14, 13, 14, 7, 0, 4, 14]",geometric,250,0.99,0.001,240.82114315531027,250,8192
75,0,1063.0,0,6.524999935209053e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,500,0.99,0.001,499.9996721079035,500,8192
76,1,1069.0,2,0.08133808299953671,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,500,0.99,0.001,499.59142949493753,500,8192
77,2,1045.0,4,0.16290099999969243,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,500,0.99,0.001,499.18206486796015,500,8192
78,4,978.0,8,0.24469399999998132,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 0, 5, 5, 1, 11, 4]",geometric,500,0.99,0.001,498.7718823067414,500,8192
79,8,1167.0,16,0.3271782080000776,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 0, 5, 5, 14, 11, 14]",geometric,500,0.99,0.001,498.35857475083674,500,8192
80,16,1121.0,31,0.40915408299952105,"[12, 3, 12, 14, 2, 7, 12, 4, 7, 12, 2, 6, 10, 1, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 3, 4, 5, 11, 7, 14]",geometric,500,0.99,0.001,497.9481536519125,500,8192
81,32,1096.0,63,0.4921442079994449,"[12, 3, 12, 13, 2, 5, 12, 3, 7, 12, 2, 1, 0, 7, 8, 4, 3, 4, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,500,0.99,0.001,497.5329988986361,500,8192
82,64,1200.0,126,0.5763807499997711,"[11, 0, 0, 14, 6, 5, 11, 6, 10, 13, 3, 1, 0, 7, 11, 4, 8, 4, 12, 14, 13, 13, 13, 4, 12, 7, 2, 8, 3, 11]",geometric,500,0.99,0.001,497.1119629571387,500,8192
83,128,1268.0,247,0.7373902919998727,"[3, 5, 0, 6, 5, 5, 2, 7, 8, 13, 3, 10, 0, 7, 10, 11, 8, 14, 14, 12, 3, 6, 13, 5, 8, 3, 7, 11, 3, 6]",geometric,500,0.99,0.001,496.3081869028329,500,8192
84,256,1502.0,476,0.8259845000002315,"[13, 10, 6, 8, 12, 13, 14, 9, 10, 9, 13, 13, 12, 4, 3, 9, 13, 2, 14, 14, 4, 12, 14, 3, 7, 12, 10, 5, 8, 4]",geometric,500,0.99,0.001,495.8664700082655,500,8192
85,512,1631.0,813,0.9267122499995821,"[4, 10, 11, 14, 9, 13, 5, 2, 10, 10, 14, 13, 9, 10, 12, 13, 14, 2, 14, 14, 3, 7, 12, 11, 11, 14, 9, 11, 0, 4]",geometric,500,0.99,0.001,495.36473472741966,500,8192
86,1024,1656.0,1331,1.0750673749998896,"[2, 10, 11, 14, 10, 13, 5, 2, 10, 13, 14, 13, 9, 10, 12, 13, 14, 2, 14, 14, 3, 7, 13, 11, 11, 14, 7, 11, 0, 4]",geometric,500,0.99,0.001,494.6266869376195,500,8192
87,2048,1656.0,2355,1.4059878749994823,"[2, 10, 11, 14, 10, 13, 5, 2, 10, 13, 14, 13, 9, 10, 12, 13, 14, 2, 14, 14, 3, 7, 13, 11, 11, 14, 7, 11, 0, 4]",geometric,500,0.99,0.001,492.9843593448032,500,8192
88,4096,1656.0,4403,2.4493679999995948,"[2, 10, 11, 14, 10, 13, 5, 2, 10, 13, 14, 13, 9, 10, 12, 13, 14, 2, 14, 14, 3, 7, 13, 11, 11, 14, 7, 11, 0, 4]",geometric,500,0.99,0.001,487.8417777670495,500,8192
89,8192,1656.0,5913,3.651083457999448,"[2, 10, 11, 14, 10, 13, 5, 2, 10, 13, 14, 13, 9, 10, 12, 13, 14, 2, 14, 14, 3, 7, 13, 11, 11, 14, 7, 11, 0, 4]",geometric,500,0.99,0.001,481.98523627186734,500,8192
90,0,1063.0,0,5.770799998572329e-05,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,1000,0.99,0.001,999.9994200153869,1000,8192
91,1,1069.0,2,0.09677029099930223,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",geometric,1000,0.99,0.001,999.0278988715469,1000,8192
92,2,1045.0,4,0.19462929099972825,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 5, 5, 1, 11, 4]",geometric,1000,0.99,0.001,998.0458221552452,1000,8192
93,4,978.0,8,0.29514162499981467,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 0, 5, 5, 1, 11, 4]",geometric,1000,0.99,0.001,997.038122583842,1000,8192
94,8,1167.0,16,0.39411654099967564,"[12, 3, 12, 14, 10, 7, 12, 4, 6, 12, 2, 6, 10, 10, 7, 4, 3, 7, 12, 2, 5, 4, 4, 7, 0, 5, 5, 14, 11, 14]",geometric,1000,0.99,0.001,996.0468308248239,1000,8192
95,16,1081.0,32,0.49296133299958456,"[12, 3, 12, 14, 2, 7, 12, 4, 7, 12, 2, 6, 10, 1, 7, 4, 3, 3, 12, 2, 5, 4, 4, 7, 3, 4, 5, 11, 7, 14]",geometric,1000,0.99,0.001,995.0578259700461,1000,8192
96,32,1096.0,64,0.59073349999926,"[12, 3, 12, 13, 2, 5, 12, 3, 7, 12, 2, 1, 0, 7, 8, 4, 3, 4, 12, 2, 13, 13, 4, 7, 12, 4, 5, 12, 7, 14]",geometric,1000,0.99,0.001,994.0805194982383,1000,8192
97,64,1137.0,128,0.690590749999501,"[11, 0, 0, 14, 6, 5, 11, 6, 10, 13, 3, 1, 0, 7, 11, 4, 8, 4, 5, 14, 13, 13, 13, 4, 12, 7, 2, 8, 3, 11]",geometric,1000,0.99,0.001,993.0833618393088,1000,8192
98,128,1149.0,251,0.7926727499998378,"[3, 5, 0, 6, 5, 5, 2, 7, 8, 13, 3, 10, 0, 7, 10, 11, 8, 14, 3, 10, 3, 6, 13, 5, 8, 3, 7, 11, 3, 6]",geometric,1000,0.99,0.001,992.0650221140369,1000,8192
