,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
60,128,1885.0,25964,0.6571671669998977,"[0, 14, 0, 14, 14, 14, 14, 3, 0, 13, 13, 12, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 0, 0, 0, 13]",200,0.5,2048
61,256,1895.0,51696,1.2094158749996495,"[0, 14, 1, 14, 14, 14, 14, 0, 0, 14, 13, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 0, 13, 14, 14, 14, 0, 0, 0, 13]",200,0.5,2048
62,512,1895.0,103152,2.29354154199973,"[0, 14, 1, 14, 14, 14, 14, 0, 0, 14, 13, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 0, 13, 14, 14, 14, 0, 0, 0, 13]",200,0.5,2048
63,1024,1895.0,206064,4.474475250000069,"[0, 14, 1, 14, 14, 14, 14, 0, 0, 14, 13, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 0, 13, 14, 14, 14, 0, 0, 0, 13]",200,0.5,2048
64,2048,1899.0,411890,9.023829583999941,"[0, 14, 0, 14, 14, 14, 14, 0, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 13, 14, 14, 14, 0, 0, 0, 13]",200,0.5,2048
65,0,1063.0,200,0.0018728750001173466,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",200,0.6,2048
66,1,1477.0,402,0.02933858300002612,"[6, 12, 12, 1, 2, 10, 6, 13, 3, 12, 13, 0, 12, 13, 4, 11, 8, 7, 11, 14, 8, 9, 13, 8, 14, 6, 3, 4, 0, 13]",200,0.6,2048
67,2,1479.0,604,0.057389416000660276,"[0, 3, 12, 14, 13, 11, 1, 12, 10, 14, 13, 10, 8, 13, 1, 11, 6, 14, 4, 12, 7, 2, 1, 9, 8, 0, 9, 10, 1, 13]",200,0.6,2048
68,4,1573.0,1008,0.0888951660008388,"[14, 14, 8, 11, 14, 13, 3, 3, 4, 8, 14, 10, 12, 14, 5, 12, 0, 7, 12, 14, 9, 10, 13, 10, 2, 4, 10, 4, 11, 9]",200,0.6,2048
69,8,1636.0,1814,0.13036916600049153,"[5, 14, 5, 14, 11, 14, 3, 11, 3, 10, 6, 14, 4, 7, 13, 12, 11, 12, 0, 12, 11, 10, 14, 13, 12, 12, 1, 0, 5, 10]",200,0.6,2048
70,16,1699.0,3425,0.18735500000002503,"[5, 14, 5, 14, 11, 14, 4, 11, 3, 10, 11, 14, 4, 7, 13, 12, 11, 12, 0, 14, 11, 6, 14, 13, 13, 12, 0, 0, 5, 12]",200,0.6,2048
71,32,1781.0,6644,0.27772170800017193,"[3, 14, 9, 14, 11, 14, 8, 9, 0, 13, 11, 10, 12, 12, 11, 14, 1, 12, 13, 14, 3, 0, 14, 12, 12, 12, 0, 3, 1, 10]",200,0.6,2048
