,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
20,64,1059.2297753015516,9840,0.5309070409994092,"[21, 7, 3, 5, 14, 17, 15, 4, 8, 12, 0, 1, 11, 18, 9, 2, 16, 19, 20, 6, 10, 13]",150,0.5,2048
21,128,993.8520020791484,19514,1.015976290999788,"[21, 7, 3, 5, 14, 17, 15, 4, 8, 12, 0, 11, 1, 9, 16, 19, 20, 18, 6, 10, 13, 2]",150,0.5,2048
22,256,966.2612920403052,38845,1.9802539160000379,"[16, 2, 21, 7, 3, 5, 14, 17, 15, 4, 8, 12, 0, 11, 1, 9, 18, 20, 19, 6, 10, 13]",150,0.5,2048
23,512,904.224320833897,77506,3.9136107909998827,"[13, 19, 16, 2, 21, 7, 3, 5, 14, 17, 15, 4, 8, 12, 0, 11, 1, 9, 18, 20, 6, 10]",150,0.5,2048
24,1024,904.224320833897,154818,7.808503290999397,"[13, 19, 16, 2, 21, 7, 3, 5, 14, 17, 15, 4, 8, 12, 0, 11, 1, 9, 18, 20, 6, 10]",150,0.5,2048
25,2048,899.0084778619672,309443,15.741306291,"[13, 19, 16, 2, 21, 7, 3, 5, 14, 17, 12, 0, 8, 4, 15, 11, 1, 9, 18, 20, 6, 10]",150,0.5,2048
26,0,2674.1961002880785,150,0.002487499999915599,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",150,0.6,2048
27,1,1964.6520574960196,302,0.02344662499945116,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",150,0.6,2048
28,2,1945.6858049217276,454,0.04426125000009051,"[17, 10, 20, 19, 5, 3, 7, 16, 13, 6, 2, 11, 1, 21, 15, 8, 9, 18, 14, 0, 4, 12]",150,0.6,2048
29,4,1893.5036848749796,757,0.07350195799972425,"[4, 21, 3, 17, 15, 14, 5, 16, 2, 11, 1, 8, 12, 0, 9, 7, 13, 6, 19, 20, 10, 18]",150,0.6,2048
30,8,1651.0781194149174,1364,0.11726166599964927,"[4, 17, 15, 3, 7, 19, 21, 2, 6, 10, 18, 0, 12, 8, 14, 9, 13, 20, 16, 5, 1, 11]",150,0.6,2048
31,16,1516.8665107043657,2574,0.19134074999965378,"[21, 7, 3, 4, 17, 15, 9, 19, 2, 10, 6, 18, 1, 11, 0, 12, 8, 14, 20, 13, 16, 5]",150,0.6,2048
32,32,1250.7142047042662,4994,0.3254864999998972,"[4, 15, 17, 5, 3, 16, 2, 21, 7, 9, 14, 18, 19, 20, 6, 13, 10, 1, 11, 0, 12, 8]",150,0.6,2048
33,64,963.0924762769049,9836,0.5779221659995528,"[4, 15, 17, 14, 5, 3, 7, 21, 16, 2, 19, 18, 9, 20, 6, 13, 10, 1, 11, 0, 12, 8]",150,0.6,2048
34,128,938.0986691700195,19504,1.0721596249995855,"[4, 15, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 6, 13, 10, 1, 11, 0, 12, 8]",150,0.6,2048
35,256,938.0986691700195,38832,2.047341957999379,"[4, 15, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 6, 13, 10, 1, 11, 0, 12, 8]",150,0.6,2048
36,512,938.0986691700195,77488,3.998267749999286,"[4, 15, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 6, 13, 10, 1, 11, 0, 12, 8]",150,0.6,2048
37,1024,933.6035490810316,154801,7.9136213749998205,"[4, 15, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 0, 12, 8]",150,0.6,2048
38,2048,933.6035490810316,281339,14.557550624999749,"[4, 15, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 0, 12, 8]",150,0.6,2048
39,0,2674.1961002880785,200,0.003276665999692341,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",200,0.4,2048
40,1,1964.6520574960196,402,0.033474207999461214,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",200,0.4,2048
41,2,1964.6520574960196,603,0.0639973329998611,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",200,0.4,2048
42,4,1907.3891274993227,1006,0.10418470799959323,"[10, 20, 11, 21, 17, 12, 8, 4, 1, 18, 6, 9, 5, 3, 16, 2, 19, 15, 0, 14, 7, 13]",200,0.4,2048
43,8,1639.84128898454,1811,0.1644467079995593,"[14, 15, 12, 17, 11, 10, 6, 18, 7, 21, 16, 20, 9, 19, 13, 1, 0, 8, 4, 5, 2, 3]",200,0.4,2048
44,16,1469.5206364261712,3424,0.2642979160000323,"[21, 7, 3, 16, 2, 11, 1, 8, 15, 5, 14, 12, 17, 0, 4, 18, 20, 13, 6, 10, 9, 19]",200,0.4,2048
45,32,1113.7157298509055,6646,0.4435797079995609,"[21, 7, 3, 16, 2, 13, 10, 6, 18, 11, 1, 12, 0, 8, 15, 4, 17, 14, 5, 9, 20, 19]",200,0.4,2048
46,64,1048.3918936766038,13085,0.7827333750001344,"[20, 21, 7, 3, 16, 2, 19, 13, 10, 6, 11, 1, 15, 12, 0, 8, 4, 17, 14, 5, 9, 18]",200,0.4,2048
47,128,1004.5738499015332,25959,1.4394635829994513,"[20, 3, 7, 21, 2, 16, 19, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 9, 18]",200,0.4,2048
48,256,996.5843540033551,51691,2.7432572909992814,"[18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.4,2048
49,512,996.5843540033551,103147,5.315704749999895,"[18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.4,2048
50,1024,996.5843540033551,206059,10.475818040999911,"[18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.4,2048
51,2048,996.5843540033551,250681,12.741485499999726,"[18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.4,2048
52,0,2674.1961002880785,200,0.003066541999942274,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",200,0.5,2048
53,1,1964.6520574960196,402,0.03683816700049647,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",200,0.5,2048
54,2,1964.6520574960196,603,0.07112074999986362,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",200,0.5,2048
55,4,1937.8799412379335,1006,0.11566033300005074,"[19, 20, 18, 0, 12, 15, 8, 5, 14, 3, 9, 17, 16, 21, 2, 6, 10, 13, 4, 1, 11, 7]",200,0.5,2048
56,8,1684.197339732561,1812,0.18024916700051108,"[3, 9, 19, 20, 18, 0, 12, 15, 8, 5, 14, 17, 4, 21, 2, 6, 10, 13, 16, 1, 11, 7]",200,0.5,2048
57,16,1578.68228726765,3422,0.2850517080005375,"[3, 7, 16, 13, 6, 2, 19, 10, 18, 20, 0, 12, 14, 17, 4, 5, 8, 15, 1, 11, 9, 21]",200,0.5,2048
58,32,1331.7045669191914,6647,0.46914141700017353,"[3, 7, 2, 16, 13, 6, 19, 9, 20, 18, 10, 17, 4, 0, 12, 15, 8, 11, 1, 14, 5, 21]",200,0.5,2048
59,64,945.0103746358976,13092,0.8129771249996338,"[3, 7, 21, 2, 16, 19, 13, 6, 10, 20, 18, 9, 1, 11, 15, 8, 0, 12, 4, 17, 14, 5]",200,0.5,2048
60,128,899.0084778619673,25961,1.4756518330004837,"[5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.5,2048
61,256,899.0084778619673,51689,2.7969050000001516,"[5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.5,2048
62,512,899.0084778619673,103145,5.3745847919999505,"[5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.5,2048
63,1024,899.0084778619673,206057,10.561023999999634,"[5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.5,2048
64,2048,899.0084778619673,217715,11.174226332999751,"[5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14]",200,0.5,2048
65,0,2674.1961002880785,200,0.003139583000120183,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",200,0.6,2048
66,1,1926.807323133092,402,0.04030425000019022,"[13, 18, 7, 5, 2, 16, 3, 9, 20, 8, 11, 10, 6, 21, 14, 15, 17, 0, 4, 12, 1, 19]",200,0.6,2048
67,2,1907.7783301793768,604,0.0776914999996734,"[5, 21, 16, 2, 9, 14, 12, 8, 18, 20, 13, 19, 17, 15, 4, 11, 10, 1, 6, 7, 3, 0]",200,0.6,2048
68,4,1875.2283651410773,1008,0.12576487499973155,"[9, 11, 10, 20, 21, 17, 12, 8, 4, 1, 13, 6, 19, 18, 0, 15, 5, 14, 3, 16, 2, 7]",200,0.6,2048
69,8,1671.0086362523798,1814,0.19333704200016655,"[2, 16, 21, 3, 11, 1, 5, 9, 20, 7, 10, 18, 4, 0, 15, 8, 12, 17, 14, 6, 13, 19]",200,0.6,2048
70,16,1454.6596155264642,3425,0.3018832919997294,"[19, 20, 18, 9, 2, 16, 21, 3, 7, 13, 6, 11, 1, 15, 17, 8, 12, 5, 14, 0, 4, 10]",200,0.6,2048
71,32,1176.1709229005005,6645,0.49028275000000576,"[5, 3, 7, 21, 19, 13, 20, 9, 16, 2, 10, 6, 18, 1, 11, 4, 0, 12, 15, 8, 17, 14]",200,0.6,2048
72,64,960.0058986246798,13088,0.8417482920003749,"[14, 5, 3, 7, 21, 16, 2, 19, 9, 18, 20, 13, 10, 6, 1, 11, 15, 17, 12, 0, 8, 4]",200,0.6,2048
73,128,928.3877061091018,25956,1.5153726669996104,"[14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17]",200,0.6,2048
74,256,928.3877061091018,51684,2.8325506250002945,"[14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17]",200,0.6,2048
75,512,928.3877061091018,103140,5.4363392080003905,"[14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 15, 4, 8, 0, 12, 17]",200,0.6,2048
76,1024,928.3877061091017,206053,10.648996582999644,"[12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 15, 4, 8, 0]",200,0.6,2048
77,2048,928.3877061091017,334894,17.238927250000415,"[12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 9, 18, 20, 13, 10, 6, 1, 11, 15, 4, 8, 0]",200,0.6,2048
78,0,2674.1961002880785,300,0.004764332999911858,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",300,0.4,2048
79,1,1964.6520574960196,602,0.05384583300019585,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",300,0.4,2048
80,2,1928.3289315614975,904,0.10213095800008887,"[10, 5, 20, 11, 17, 3, 7, 16, 13, 6, 14, 1, 15, 12, 0, 4, 8, 18, 2, 9, 21, 19]",300,0.4,2048
81,4,1834.4693833417787,1508,0.1661298330000136,"[21, 9, 16, 7, 3, 15, 17, 12, 4, 0, 2, 20, 1, 14, 8, 5, 18, 6, 11, 10, 13, 19]",300,0.4,2048
82,8,1757.4722530962586,2714,0.2594824580000932,"[3, 9, 10, 18, 20, 11, 17, 21, 7, 16, 13, 6, 1, 15, 14, 12, 0, 4, 8, 5, 2, 19]",300,0.4,2048
83,16,1608.109491881502,5125,0.41457549999995535,"[10, 18, 20, 11, 17, 3, 21, 7, 16, 9, 13, 6, 1, 15, 14, 12, 0, 4, 8, 5, 2, 19]",300,0.4,2048
84,32,1302.2191519378134,9947,0.6890287080004782,"[8, 17, 3, 7, 5, 9, 16, 19, 2, 21, 13, 6, 10, 18, 20, 11, 1, 15, 14, 12, 0, 4]",300,0.4,2048
85,64,1134.727109626094,19587,1.1998340000000098,"[21, 7, 3, 5, 14, 11, 1, 0, 12, 8, 4, 15, 17, 9, 16, 2, 19, 13, 6, 10, 18, 20]",300,0.4,2048
86,128,1014.9985907483879,38864,2.1885491250004634,"[2, 21, 7, 3, 5, 14, 1, 11, 0, 12, 8, 4, 15, 17, 9, 20, 18, 13, 10, 6, 19, 16]",300,0.4,2048
87,256,972.569555424569,77396,4.139091875000304,"[16, 2, 21, 7, 3, 5, 14, 1, 11, 0, 12, 8, 4, 15, 17, 9, 18, 20, 6, 10, 13, 19]",300,0.4,2048
88,512,972.569555424569,154452,8.008136082999954,"[16, 2, 21, 7, 3, 5, 14, 1, 11, 0, 12, 8, 4, 15, 17, 9, 18, 20, 6, 10, 13, 19]",300,0.4,2048
89,1024,972.569555424569,308564,15.746201291000034,"[16, 2, 21, 7, 3, 5, 14, 1, 11, 0, 12, 8, 4, 15, 17, 9, 18, 20, 6, 10, 13, 19]",300,0.4,2048
90,2048,972.569555424569,344082,17.57530725000015,"[16, 2, 21, 7, 3, 5, 14, 1, 11, 0, 12, 8, 4, 15, 17, 9, 18, 20, 6, 10, 13, 19]",300,0.4,2048
91,0,2674.1961002880785,300,0.004582249999657506,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",300,0.5,2048
92,1,1964.6520574960196,602,0.05718329100000119,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",300,0.5,2048
93,2,1873.2710879161052,904,0.11086554099983914,"[12, 17, 15, 10, 19, 16, 5, 8, 4, 18, 1, 11, 9, 6, 13, 3, 21, 2, 20, 7, 14, 0]",300,0.5,2048
94,4,1873.2710879161052,1506,0.1786085000003368,"[12, 17, 15, 10, 19, 16, 5, 8, 4, 18, 1, 11, 9, 6, 13, 3, 21, 2, 20, 7, 14, 0]",300,0.5,2048
95,8,1722.5535538687188,2712,0.2767426250002245,"[5, 0, 15, 4, 12, 10, 20, 2, 21, 7, 3, 1, 14, 17, 8, 11, 18, 9, 13, 6, 16, 19]",300,0.5,2048
96,16,1449.941237372809,5123,0.4347678329995688,"[11, 15, 17, 2, 21, 7, 3, 5, 16, 10, 13, 19, 20, 9, 4, 0, 12, 8, 14, 18, 6, 1]",300,0.5,2048
97,32,1174.484248256794,9944,0.7167515410001215,"[1, 11, 15, 17, 12, 4, 0, 8, 14, 2, 21, 7, 3, 5, 9, 16, 19, 10, 13, 6, 18, 20]",300,0.5,2048
98,64,955.5255285706057,19588,1.2436942499998622,"[1, 11, 15, 17, 12, 0, 8, 4, 14, 5, 3, 7, 21, 2, 16, 19, 20, 6, 13, 10, 18, 9]",300,0.5,2048
99,128,899.0084778619671,38861,2.2509132499999396,"[9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18]",300,0.5,2048
100,256,899.0084778619671,77389,4.2288531249996595,"[9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18]",300,0.5,2048
101,512,899.0084778619671,154445,8.126378750000185,"[9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18]",300,0.5,2048
102,1024,899.008477861967,308558,15.913081583000348,"[6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10]",300,0.5,2048
103,2048,899.008477861967,541231,27.798487207999642,"[6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10]",300,0.5,2048
104,0,2674.1961002880785,300,0.004596791999574634,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",300,0.6,2048
105,1,1964.6520574960196,602,0.062338167000234534,"[17, 21, 10, 15, 18, 0, 12, 8, 4, 14, 9, 19, 7, 3, 13, 6, 20, 2, 16, 5, 1, 11]",300,0.6,2048
106,2,1957.9317108218738,904,0.1202413749997504,"[13, 19, 21, 10, 17, 7, 0, 12, 15, 8, 14, 5, 3, 16, 4, 11, 1, 18, 20, 9, 2, 6]",300,0.6,2048
107,4,1936.5054187574226,1507,0.19488479199935682,"[8, 11, 13, 19, 7, 3, 2, 21, 16, 1, 12, 15, 0, 14, 9, 5, 17, 4, 10, 20, 18, 6]",300,0.6,2048
108,8,1675.9471420549157,2714,0.2991641250000612,"[11, 15, 17, 8, 12, 4, 7, 21, 3, 14, 5, 2, 19, 18, 10, 20, 1, 6, 13, 16, 9, 0]",300,0.6,2048
109,16,1543.353007505936,5124,0.4645707499994387,"[10, 11, 15, 17, 8, 0, 12, 4, 9, 21, 7, 19, 20, 18, 3, 5, 14, 1, 13, 16, 2, 6]",300,0.6,2048
110,32,1114.8821065824911,9944,0.7491008749993853,"[1, 11, 15, 8, 17, 12, 4, 0, 14, 5, 3, 7, 21, 16, 2, 19, 13, 10, 9, 20, 18, 6]",300,0.6,2048
111,64,931.8205355335864,19582,1.2753645839993624,"[1, 11, 15, 8, 0, 12, 4, 17, 14, 5, 3, 7, 21, 16, 2, 19, 13, 10, 6, 20, 9, 18]",300,0.6,2048
112,128,899.0084778619672,38849,2.301169624999602,"[1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 9]",300,0.6,2048
113,256,899.0084778619671,77378,4.2744404999994,"[9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18]",300,0.6,2048
114,512,899.0084778619671,154434,8.18636400000014,"[9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18]",300,0.6,2048
115,1024,899.008477861967,308547,16.03014741700008,"[6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10]",300,0.6,2048
116,2048,899.008477861967,525568,27.079476166999484,"[6, 20, 18, 9, 1, 11, 15, 4, 8, 0, 12, 17, 14, 5, 3, 7, 21, 2, 16, 19, 13, 10]",300,0.6,2048
