,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
52,64,2282.047803785934,87,0.4483515410001928,"[8, 1, 17, 18, 6, 20, 19, 9, 10, 13, 0, 5, 4, 15, 2, 3, 21, 14, 12, 11, 16, 7]",geometric,100,0.99,0.001,99.55040535950553,100,8192
53,128,1742.901904230027,167,0.5158471250006187,"[0, 12, 1, 2, 16, 20, 18, 6, 13, 10, 21, 19, 14, 15, 7, 3, 5, 17, 4, 11, 9, 8]",geometric,100,0.99,0.001,99.48289791426228,100,8192
54,256,1513.8297960317198,313,0.5867365410003913,"[0, 8, 11, 17, 19, 13, 10, 6, 16, 2, 21, 20, 15, 14, 5, 3, 7, 9, 18, 1, 4, 12]",geometric,100,0.99,0.001,99.41204532904993,100,8192
55,512,1245.1415777372574,576,0.6727597500002958,"[8, 0, 11, 1, 6, 13, 10, 20, 19, 2, 16, 9, 15, 14, 5, 3, 7, 21, 18, 17, 4, 12]",geometric,100,0.99,0.001,99.3261345811763,100,8192
56,1024,1194.673670037618,1092,0.8100314580005943,"[12, 0, 11, 1, 6, 10, 13, 20, 19, 2, 16, 18, 17, 14, 5, 3, 7, 21, 9, 15, 4, 8]",geometric,100,0.99,0.001,99.18919607082552,100,8192
57,2048,1121.3868367591242,2118,1.1412730830006694,"[12, 0, 11, 1, 6, 10, 13, 20, 19, 2, 16, 18, 9, 14, 5, 21, 7, 3, 17, 15, 4, 8]",geometric,100,0.99,0.001,98.85953539117779,100,8192
58,4096,1121.3868367591242,4166,2.2895498330008195,"[12, 0, 11, 1, 6, 10, 13, 20, 19, 2, 16, 18, 9, 14, 5, 21, 7, 3, 17, 15, 4, 8]",geometric,100,0.99,0.001,97.72519833641987,100,8192
59,8192,1121.3868367591242,6310,4.111159625000255,"[12, 0, 11, 1, 6, 10, 13, 20, 19, 2, 16, 18, 9, 14, 5, 21, 7, 3, 17, 15, 4, 8]",geometric,100,0.99,0.001,95.95234394855612,100,8192
60,0,2674.1961002880785,0,8.945800072979182e-05,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",geometric,250,0.99,0.001,249.999775229363,250,8192
61,1,2708.086503788137,2,0.08708745800049655,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 6, 2, 9, 21, 7, 10, 14, 19, 16]",geometric,250,0.99,0.001,249.78128118129973,250,8192
62,2,2785.4657831389586,4,0.1717687919999662,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,250,0.99,0.001,249.56878880219136,250,8192
63,4,2776.5166860990926,8,0.2555762500005585,"[8, 1, 0, 13, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,250,0.99,0.001,249.35866723781896,250,8192
64,8,2741.52882405802,14,0.3392107500003476,"[8, 1, 7, 9, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 13, 21, 0, 4, 14, 19, 16]",geometric,250,0.99,0.001,249.14915567498707,250,8192
65,16,2596.117469172062,27,0.42202645799989114,"[8, 1, 7, 9, 12, 5, 16, 11, 10, 21, 17, 15, 18, 3, 2, 13, 6, 0, 4, 14, 19, 20]",geometric,250,0.99,0.001,248.94186871183067,250,8192
66,32,2655.9295683724913,57,0.5064838329999475,"[8, 1, 0, 9, 12, 14, 16, 19, 7, 15, 17, 2, 18, 3, 11, 13, 21, 10, 5, 20, 6, 4]",geometric,250,0.99,0.001,248.7306502905091,250,8192
67,64,2838.2106660552954,115,0.5903773330001059,"[19, 4, 20, 14, 10, 6, 0, 21, 2, 15, 3, 16, 1, 12, 11, 8, 9, 18, 7, 5, 17, 13]",geometric,250,0.99,0.001,248.52101947830207,250,8192
68,128,2506.361083205684,213,0.6798288330001014,"[9, 8, 12, 13, 19, 11, 14, 21, 7, 0, 3, 2, 10, 18, 15, 4, 16, 6, 20, 1, 5, 17]",geometric,250,0.99,0.001,248.29769510476194,250,8192
69,256,1602.9246682038142,391,0.7714049169999271,"[6, 14, 17, 8, 20, 9, 5, 3, 21, 7, 2, 16, 10, 13, 18, 11, 0, 12, 4, 15, 1, 19]",geometric,250,0.99,0.001,248.06927438767087,250,8192
70,512,1307.253727449209,667,0.875974500000666,"[1, 11, 15, 17, 5, 9, 21, 3, 7, 16, 2, 19, 13, 10, 6, 14, 4, 8, 0, 12, 20, 18]",geometric,250,0.99,0.001,247.80870059488015,250,8192
71,1024,1150.8756884265717,1189,1.0329457920006462,"[17, 11, 1, 5, 14, 9, 7, 3, 21, 2, 16, 19, 13, 10, 6, 20, 18, 12, 0, 8, 4, 15]",geometric,250,0.99,0.001,247.41806228824845,250,8192
72,2048,1070.0608769055502,2218,1.3816998330003116,"[11, 1, 17, 14, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 12, 0, 8, 4, 15]",geometric,250,0.99,0.001,246.5523564922093,250,8192
73,4096,1070.0608769055502,4266,2.4669522920003146,"[11, 1, 17, 14, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 12, 0, 8, 4, 15]",geometric,250,0.99,0.001,243.87778503177296,250,8192
74,8192,1070.0608769055502,6999,4.913586833000409,"[11, 1, 17, 14, 9, 5, 3, 7, 21, 2, 16, 19, 13, 10, 6, 20, 18, 12, 0, 8, 4, 15]",geometric,250,0.99,0.001,237.95408144337924,250,8192
75,0,2674.1961002880785,0,0.00010466599997016601,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",geometric,500,0.99,0.001,499.9994740360506,500,8192
76,1,2708.086503788137,2,0.1068397079998249,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 6, 2, 9, 21, 7, 10, 14, 19, 16]",geometric,500,0.99,0.001,499.463400671072,500,8192
77,2,2785.4657831389586,4,0.2119614579996778,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,500,0.99,0.001,498.9359918016705,500,8192
78,4,2776.5166860990926,8,0.3172989160002544,"[8, 1, 0, 13, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,500,0.99,0.001,498.40805933131406,500,8192
79,8,2791.9556773190147,15,0.42622674999984156,"[8, 2, 7, 9, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 1, 13, 21, 0, 4, 14, 19, 16]",geometric,500,0.99,0.001,497.8627200312801,500,8192
80,16,2815.558580148811,30,0.5343419999999242,"[1, 2, 7, 9, 12, 5, 20, 11, 10, 6, 17, 16, 18, 3, 8, 13, 21, 14, 4, 19, 0, 15]",geometric,500,0.99,0.001,497.3220389051897,500,8192
81,32,2351.096242724175,61,0.6424842500000523,"[1, 2, 16, 13, 9, 19, 20, 11, 10, 17, 6, 4, 18, 14, 8, 0, 21, 3, 5, 7, 12, 15]",geometric,500,0.99,0.001,496.7818101549369,500,8192
82,64,2244.8438991971298,116,0.7526897910001935,"[11, 4, 17, 6, 14, 19, 1, 13, 10, 3, 0, 15, 5, 9, 20, 16, 21, 2, 7, 12, 8, 18]",geometric,500,0.99,0.001,496.2318778901655,500,8192
83,128,2276.5794293597983,232,0.8626329999997324,"[14, 19, 3, 17, 10, 9, 16, 7, 5, 20, 6, 13, 11, 8, 0, 15, 4, 2, 18, 1, 12, 21]",geometric,500,0.99,0.001,495.68386127568226,500,8192
84,256,1868.4332702926233,430,0.980845041000066,"[8, 0, 15, 1, 13, 7, 3, 5, 9, 19, 17, 16, 2, 21, 12, 18, 20, 6, 10, 11, 14, 4]",geometric,500,0.99,0.001,495.09530349007144,500,8192
85,512,1190.5491641405024,730,1.1104603330004466,"[4, 17, 8, 0, 12, 14, 18, 20, 7, 3, 5, 9, 21, 2, 16, 19, 6, 13, 10, 11, 1, 15]",geometric,500,0.99,0.001,494.4507740163671,500,8192
86,1024,1128.8670782351685,1245,1.291352833000019,"[17, 4, 8, 0, 12, 14, 18, 20, 9, 3, 5, 7, 21, 2, 16, 19, 6, 13, 10, 1, 11, 15]",geometric,500,0.99,0.001,493.55266413149315,500,8192
87,2048,1034.0159993654602,2270,1.6595424160004768,"[17, 4, 8, 0, 12, 14, 18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 6, 13, 10, 1, 11, 15]",geometric,500,0.99,0.001,491.7296825435797,500,8192
88,4096,1034.0159993654602,4318,2.767771124999854,"[17, 4, 8, 0, 12, 14, 18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 6, 13, 10, 1, 11, 15]",geometric,500,0.99,0.001,486.2831507947142,500,8192
89,8192,1034.0159993654602,6563,4.726231415999791,"[17, 4, 8, 0, 12, 14, 18, 20, 9, 5, 3, 7, 21, 2, 16, 19, 6, 13, 10, 1, 11, 15]",geometric,500,0.99,0.001,476.80513498193477,500,8192
90,0,2674.1961002880785,0,0.00010045800081570633,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",geometric,1000,0.99,0.001,999.9989903638623,1000,8192
91,1,2708.086503788137,2,0.12908191600035934,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 6, 2, 9, 21, 7, 10, 14, 19, 16]",geometric,1000,0.99,0.001,998.7035245429882,1000,8192
92,2,2785.4657831389586,4,0.2587331250006173,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,1000,0.99,0.001,997.4030231912391,1000,8192
93,4,2776.5166860990926,8,0.38558741600081703,"[8, 1, 0, 13, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,1000,0.99,0.001,996.1322161872697,1000,8192
94,8,2791.9556773190147,15,0.5135811250002007,"[8, 2, 7, 9, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 1, 13, 21, 0, 4, 14, 19, 16]",geometric,1000,0.99,0.001,994.8516356965163,1000,8192
95,16,2857.7818934196853,31,0.6418526249999559,"[1, 2, 7, 9, 12, 5, 20, 17, 10, 6, 11, 16, 18, 3, 8, 13, 21, 14, 4, 19, 0, 15]",geometric,1000,0.99,0.001,993.56992751486,1000,8192
96,32,2321.365412965374,62,0.7697148330007622,"[1, 2, 16, 13, 9, 19, 20, 17, 10, 11, 6, 4, 18, 14, 8, 0, 21, 3, 5, 7, 12, 15]",geometric,1000,0.99,0.001,992.293952425103,1000,8192
97,64,2735.46071532357,124,0.8995029160005288,"[17, 10, 20, 9, 2, 19, 1, 5, 11, 7, 14, 6, 8, 4, 13, 16, 21, 15, 0, 3, 12, 18]",geometric,1000,0.99,0.001,991.0004343010288,1000,8192
98,128,2589.210063368881,246,1.0292647080004826,"[19, 0, 5, 20, 14, 21, 4, 12, 18, 8, 1, 10, 13, 11, 16, 6, 9, 2, 15, 17, 3, 7]",geometric,1000,0.99,0.001,989.7088638739795,1000,8192
99,256,2241.9290085901084,459,1.1652877500000614,"[12, 8, 20, 2, 10, 1, 11, 15, 14, 9, 19, 4, 21, 7, 16, 18, 5, 0, 17, 6, 13, 3]",geometric,1000,0.99,0.001,988.3567798084671,1000,8192
100,512,1670.693554714876,781,1.3167596660005074,"[3, 17, 12, 1, 11, 8, 0, 15, 14, 7, 21, 16, 13, 6, 18, 4, 5, 9, 19, 10, 20, 2]",geometric,1000,0.99,0.001,986.8533058547182,1000,8192
101,1024,1393.0459572500115,1308,1.5191202500000145,"[7, 5, 14, 1, 11, 8, 0, 4, 12, 3, 21, 13, 10, 6, 15, 17, 9, 18, 20, 19, 16, 2]",geometric,1000,0.99,0.001,984.848291243476,1000,8192
102,2048,1333.5692355840717,2335,1.9070117910005138,"[21, 5, 14, 1, 11, 4, 8, 0, 12, 3, 7, 13, 10, 6, 15, 17, 9, 18, 20, 19, 16, 2]",geometric,1000,0.99,0.001,981.016393079227,1000,8192
103,4096,1333.5692355840717,4383,3.029088875000525,"[21, 5, 14, 1, 11, 4, 8, 0, 12, 3, 7, 13, 10, 6, 15, 17, 9, 18, 20, 19, 16, 2]",geometric,1000,0.99,0.001,970.0153716738198,1000,8192
104,8192,1333.5692355840717,6630,4.998175250000713,"[21, 5, 14, 1, 11, 4, 8, 0, 12, 3, 7, 13, 10, 6, 15, 17, 9, 18, 20, 19, 16, 2]",geometric,1000,0.99,0.001,951.0074905996214,1000,8192
105,0,2674.1961002880785,0,8.53750007081544e-05,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 16, 2, 9, 21, 7, 10, 14, 19, 6]",geometric,2500,0.99,0.001,2499.9978548823437,2500,8192
106,1,2708.086503788137,2,0.16754637500071112,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 4, 17, 12, 18, 6, 2, 9, 21, 7, 10, 14, 19, 16]",geometric,2500,0.99,0.001,2495.7937990497044,2500,8192
107,2,2785.4657831389586,4,0.31547608300024876,"[0, 13, 8, 1, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,2500,0.99,0.001,2492.0859514619733,2500,8192
108,4,2776.5166860990926,8,0.4656897909999316,"[8, 1, 0, 13, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 2, 9, 21, 7, 4, 14, 19, 16]",geometric,2500,0.99,0.001,2488.326492287381,2500,8192
109,8,2791.9556773190147,15,0.6151394580001579,"[8, 2, 7, 9, 15, 5, 20, 11, 3, 10, 17, 12, 18, 6, 1, 13, 21, 0, 4, 14, 19, 16]",geometric,2500,0.99,0.001,2484.5917832601926,2500,8192
110,16,2857.7818934196853,31,0.7646051250003438,"[1, 2, 7, 9, 12, 5, 20, 17, 10, 6, 11, 16, 18, 3, 8, 13, 21, 14, 4, 19, 0, 15]",geometric,2500,0.99,0.001,2480.8622806914404,2500,8192
111,32,2424.0390173571063,63,0.9109697910007526,"[1, 21, 16, 13, 9, 19, 20, 17, 10, 11, 6, 4, 18, 14, 8, 0, 2, 3, 5, 7, 12, 15]",geometric,2500,0.99,0.001,2477.21558025084,2500,8192
112,64,2640.0098690188506,127,1.060351166000146,"[8, 3, 20, 6, 0, 19, 1, 5, 4, 15, 9, 10, 11, 14, 17, 16, 2, 7, 21, 12, 13, 18]",geometric,2500,0.99,0.001,2473.499245205593,2500,8192
113,128,2550.448254935757,252,1.210665625000729,"[2, 21, 7, 8, 14, 15, 1, 13, 3, 11, 18, 10, 17, 6, 5, 12, 0, 16, 9, 4, 19, 20]",geometric,2500,0.99,0.001,2469.765324337924,2500,8192
114,256,2262.984624051912,484,1.3684271250003803,"[13, 21, 9, 7, 16, 18, 5, 12, 11, 8, 0, 4, 17, 2, 20, 14, 1, 10, 3, 15, 6, 19]",geometric,2500,0.99,0.001,2465.852475801855,2500,8192
