,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
13,2,18.0,453,0.03460274999997637,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
14,4,18.0,755,0.0655277500000011,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
15,8,18.0,1359,0.12480445799974405,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
16,16,18.0,2567,0.23797241700003724,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
17,32,18.0,4983,0.45833300000003874,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
18,64,18.0,9815,0.8678127079997466,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
19,128,18.0,19479,1.6858587919996353,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
20,256,18.0,38807,3.279109249999692,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
21,512,18.0,75802,6.314268374999756,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,150,0.5,512
22,0,3.0,150,0.0010707910000746779,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,150,0.75,512
23,1,18.0,302,0.018219957999917824,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
24,2,18.0,453,0.03683566600011545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
25,4,18.0,755,0.06878979100019933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
26,8,18.0,1359,0.12769604100003562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
27,16,18.0,2567,0.2417076250003447,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
28,32,18.0,4983,0.45719141600011426,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
29,64,18.0,9815,0.8611052500000369,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
30,128,18.0,19479,1.6566340409999611,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
31,256,18.0,38807,3.233630166000239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
32,512,18.0,75802,6.245812707999903,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.75,512
33,0,3.0,200,0.001444791000267287,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,200,0.25,512
34,1,18.0,402,0.020304624999880616,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
35,2,18.0,603,0.04009799999994357,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
36,4,18.0,1005,0.07355820800012225,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
37,8,18.0,1809,0.1381282080001256,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
38,16,18.0,3417,0.2569378329999381,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
39,32,18.0,6633,0.48919083300006605,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
40,64,18.0,13065,0.9255361660002563,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
41,128,18.0,25929,1.7361752910001087,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
42,256,18.0,51657,3.3427459580002505,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
43,512,18.0,100902,6.419096083000113,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.25,512
44,0,3.0,200,0.0014177500002006127,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,200,0.5,512
45,1,18.0,402,0.022813625000253523,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
46,2,18.0,603,0.045229958000163606,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
47,4,18.0,1005,0.08178145800002312,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
48,8,18.0,1809,0.14703087499992762,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
49,16,18.0,3417,0.2672005829999762,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
50,32,18.0,6633,0.4991370000002462,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
51,64,18.0,13065,0.953123042000243,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
52,128,18.0,25929,1.7951505000000907,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
53,256,18.0,51657,3.4084332500001437,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
54,512,18.0,100902,6.495453792000262,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,200,0.5,512
55,0,3.0,200,0.0014047089998712181,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,200,0.75,512
56,1,18.0,402,0.02407016699999076,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
57,2,18.0,603,0.04831641700002365,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
58,4,18.0,1005,0.0855617499996697,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
59,8,18.0,1809,0.15136370899972462,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
60,16,18.0,3417,0.27424158399981025,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
61,32,18.0,6633,0.5113561670000308,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
62,64,18.0,13065,0.9736731670000154,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
63,128,18.0,25929,1.8759736669999256,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
64,256,18.0,51657,3.639720166999723,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
65,512,18.0,100902,6.740037583999765,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,200,0.75,512
66,0,3.0,300,0.0020435829997040855,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,300,0.25,512
67,1,18.0,602,0.026977250000072672,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
68,2,18.0,903,0.05347741700006736,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
69,4,18.0,1505,0.09509058300000106,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
70,8,18.0,2709,0.16621970799997143,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
71,16,18.0,5117,0.29761999999982436,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
72,32,18.0,9933,0.551278542000091,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
73,64,18.0,19565,1.033834625000054,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
74,128,18.0,38829,1.975658833000125,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
75,256,18.0,77357,3.804100374999962,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
76,512,18.0,151102,7.310767250000026,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",False,300,0.25,512
77,0,3.0,300,0.002080291000311263,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,300,0.5,512
78,1,18.0,602,0.028988791000301717,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
79,2,18.0,903,0.05743954100034898,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
80,4,18.0,1505,0.10078975000033097,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
81,8,18.0,2709,0.1727372909999758,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
82,16,18.0,5117,0.30324470800042036,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
83,32,18.0,9933,0.5518958750003549,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
84,64,18.0,19565,1.0400497910000013,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
85,128,18.0,38829,1.97084891600025,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
86,256,18.0,77357,3.7334368750002795,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
87,512,18.0,151102,7.058076083000287,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.5,512
88,0,3.0,300,0.0021314579998943373,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,300,0.75,512
89,1,18.0,602,0.030676832999688486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
90,2,18.0,903,0.06120691699970848,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
91,4,18.0,1505,0.10607325000000856,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
92,8,18.0,2709,0.1823708329998226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
93,16,18.0,5117,0.3162327079999159,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
94,32,18.0,9933,0.5713548749999973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
95,64,18.0,19565,1.061344624999947,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
96,128,18.0,38829,1.9796152079998137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
97,256,18.0,77357,3.7334373329999835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
98,512,18.0,151102,7.03226395799993,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",False,300,0.75,512
