,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
88,512,18.0,154413,3.2508105840001917,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",300,0.4,2048
89,1024,18.0,301602,6.212312625000322,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",300,0.4,2048
90,2048,18.0,301602,6.212312625000322,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",300,0.4,2048
91,0,3.0,300,0.0020479579998209374,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",300,0.5,2048
92,1,18.0,602,0.031162249999852065,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
93,2,18.0,903,0.06021787500003484,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
94,4,18.0,1505,0.09596141600013652,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
95,8,18.0,2709,0.14411854099989796,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
96,16,18.0,5117,0.21659054099973218,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
97,32,18.0,9933,0.33698658299999806,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
98,64,18.0,19565,0.5529572909999843,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
99,128,18.0,38829,0.9575074999997923,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
100,256,18.0,77357,1.7479992909998145,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
101,512,18.0,154413,3.3639706250000927,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
102,1024,18.0,301602,6.388131332999819,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
103,2048,18.0,301602,6.388131332999819,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",300,0.5,2048
104,0,3.0,300,0.0021322499997040723,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",300,0.6,2048
105,1,18.0,602,0.03603374999966036,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
106,2,18.0,903,0.0704408329997932,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
107,4,18.0,1505,0.11044370799982062,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
108,8,18.0,2709,0.16243020799993246,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
109,16,18.0,5117,0.23770833299977312,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
110,32,18.0,9933,0.36310629099989455,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
111,64,18.0,19565,0.5865847909999502,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
112,128,18.0,38829,1.0001501659999121,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
113,256,18.0,77357,1.808776874999694,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
114,512,18.0,154413,3.403771165999842,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
115,1024,18.0,301602,6.496771957999954,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
116,2048,18.0,301602,6.496771957999954,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",300,0.6,2048
