,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,2.0,0,6.845799998700386e-05,"[0, 1, 0, 0, 0]",25,512,0
1,1,3.0,2,0.0037886250001974986,"[0, 1, 0, 0, 1]",25,512,0
2,0,2.0,2,0.005981415999940509,"[0, 0, 1, 0, 0]",25,512,1
3,1,2.0,3,0.007213374999992084,"[0, 0, 1, 0, 0]",25,512,1
4,0,3.0,3,0.008372582999982114,"[0, 1, 0, 1, 1]",25,512,2
5,1,3.0,4,0.00951149999991685,"[0, 1, 0, 1, 1]",25,512,2
6,0,2.0,4,0.010693833000004815,"[1, 0, 1, 1, 1]",25,512,3
7,1,2.0,5,0.01187445799996567,"[1, 0, 1, 1, 1]",25,512,3
8,0,2.0,5,0.013120624999828578,"[1, 1, 0, 0, 1]",25,512,4
9,1,2.0,6,0.014305582999895705,"[1, 1, 0, 0, 1]",25,512,4
10,0,3.0,6,0.015495250000185479,"[1, 0, 1, 0, 0]",25,512,5
11,1,3.0,7,0.016629540999929304,"[1, 0, 1, 0, 0]",25,512,5
12,0,1.0,7,0.017846457999894483,"[0, 0, 1, 1, 1]",25,512,6
13,1,3.0,9,0.01906008300011308,"[0, 0, 1, 0, 1]",25,512,6
14,0,3.0,9,0.020292457999858016,"[1, 0, 1, 1, 0]",25,512,7
15,1,3.0,10,0.021493833000022278,"[1, 0, 1, 1, 0]",25,512,7
16,0,3.0,10,0.023078124999756255,"[1, 0, 1, 1, 0]",25,512,8
17,1,3.0,11,0.024877082999864797,"[1, 0, 1, 1, 0]",25,512,8
18,0,0.0,11,0.02613724999991973,"[0, 0, 0, 0, 0]",25,512,9
19,1,2.0,13,0.027275250000002416,"[0, 1, 0, 0, 0]",25,512,9
20,0,2.0,13,0.028462124999805383,"[1, 0, 1, 1, 1]",25,512,10
21,1,2.0,14,0.029581582999981038,"[1, 0, 1, 1, 1]",25,512,10
22,0,3.0,14,0.030694208000113576,"[0, 1, 0, 1, 1]",25,512,11
23,1,3.0,15,0.03185424999992392,"[0, 1, 0, 1, 1]",25,512,11
24,0,4.0,15,0.03348700000015015,"[0, 1, 0, 1, 0]",25,512,12
25,1,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
26,2,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
27,4,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
28,8,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
29,16,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
30,32,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
31,64,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
32,128,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
33,256,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
34,512,4.0,16,0.034807582999746955,"[0, 1, 0, 1, 0]",25,512,12
35,0,2.0,0,3.870799992000684e-05,"[0, 1, 0, 0, 0]",75,512,0
36,1,3.0,2,0.0014066250000723812,"[0, 1, 0, 0, 1]",75,512,0
37,0,2.0,2,0.0035213749997637933,"[0, 0, 1, 0, 0]",75,512,1
38,1,2.0,3,0.00521491600011359,"[0, 0, 1, 0, 0]",75,512,1
39,0,3.0,3,0.007024624999758089,"[0, 1, 0, 1, 1]",75,512,2
40,1,3.0,4,0.008660208000037528,"[0, 1, 0, 1, 1]",75,512,2
41,0,2.0,4,0.010091041000123369,"[1, 0, 1, 1, 1]",75,512,3
42,1,2.0,5,0.011463249999906111,"[1, 0, 1, 1, 1]",75,512,3
43,0,2.0,5,0.012874375000137661,"[1, 1, 0, 0, 1]",75,512,4
44,1,2.0,6,0.014250707999963197,"[1, 1, 0, 0, 1]",75,512,4
45,0,3.0,6,0.015636665999863908,"[1, 0, 1, 0, 0]",75,512,5
46,1,3.0,7,0.01713308299986238,"[1, 0, 1, 0, 0]",75,512,5
47,0,1.0,7,0.01876833300002545,"[0, 0, 1, 1, 1]",75,512,6
48,1,3.0,9,0.020126500000060332,"[0, 0, 1, 0, 1]",75,512,6
49,0,3.0,9,0.02155358299978616,"[1, 0, 1, 1, 0]",75,512,7
50,1,3.0,10,0.02335895799978971,"[1, 0, 1, 1, 0]",75,512,7
51,0,3.0,10,0.02475933300001998,"[1, 0, 1, 1, 0]",75,512,8
52,1,3.0,11,0.026137583000036102,"[1, 0, 1, 1, 0]",75,512,8
53,0,0.0,11,0.02802970799984905,"[0, 0, 0, 0, 0]",75,512,9
54,1,2.0,13,0.029668166000192286,"[0, 1, 0, 0, 0]",75,512,9
55,0,2.0,13,0.03128941600016333,"[1, 0, 1, 1, 1]",75,512,10
56,1,2.0,14,0.03306225000005725,"[1, 0, 1, 1, 1]",75,512,10
57,0,3.0,14,0.03452400000014677,"[0, 1, 0, 1, 1]",75,512,11
58,1,3.0,15,0.035983082999791804,"[0, 1, 0, 1, 1]",75,512,11
59,0,4.0,15,0.037682790999951976,"[0, 1, 0, 1, 0]",75,512,12
60,1,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
61,2,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
62,4,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
63,8,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
64,16,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
65,32,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
66,64,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
67,128,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
68,256,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
69,512,4.0,16,0.039116082999953505,"[0, 1, 0, 1, 0]",75,512,12
70,0,2.0,0,4.3000000005122274e-05,"[0, 1, 0, 0, 0]",100,512,0
71,1,3.0,2,0.0016721659999348049,"[0, 1, 0, 0, 1]",100,512,0
72,0,2.0,2,0.0033330409996779053,"[0, 0, 1, 0, 0]",100,512,1
73,1,2.0,3,0.004846957999689039,"[0, 0, 1, 0, 0]",100,512,1
74,0,3.0,3,0.006409790999896359,"[0, 1, 0, 1, 1]",100,512,2
