,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,2.0,0,0.0008389999998144049,"[0, 1, 0, 0, 0]",150,0.4,2048
1,1,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
2,2,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
3,4,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
4,8,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
5,16,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
6,32,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
7,64,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
8,128,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
9,256,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
10,512,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
11,1024,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
12,2048,4.0,2,0.007356291999712994,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.4,2048
13,0,2.0,0,0.00010820799980137963,"[0, 1, 0, 0, 0]",150,0.5,2048
14,1,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
15,2,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
16,4,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
17,8,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
18,16,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
19,32,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
20,64,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
21,128,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
22,256,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
23,512,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
24,1024,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
25,2048,4.0,2,0.0037104999996699917,"[1.0, 0.0, 1.0, 0.0, 1.0]",150,0.5,2048
26,0,2.0,0,6.737500007147901e-05,"[0, 1, 0, 0, 0]",150,0.6,2048
27,1,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
28,2,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
29,4,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
30,8,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
31,16,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
32,32,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
33,64,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
34,128,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
35,256,4.0,2,0.003284291999989364,"[0.0, 1.0, 0.0, 1.0, 0.0]",150,0.6,2048
