,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
51,64,4.0,2,0.005471166999996058,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,512
52,128,4.0,2,0.005471166999996058,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,512
53,256,4.0,2,0.005471166999996058,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,512
54,512,4.0,2,0.005471166999996058,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.5,512
55,0,2.0,0,8.570799991503009e-05,"[0, 1, 0, 0, 0]",False,200,0.75,512
56,1,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
57,2,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
58,4,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
59,8,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
60,16,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
61,32,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
62,64,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
63,128,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
64,256,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
65,512,4.0,2,0.0053598750000674045,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,200,0.75,512
66,0,2.0,0,7.03329997122637e-05,"[0, 1, 0, 0, 0]",False,300,0.25,512
67,1,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
68,2,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
69,4,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
70,8,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
71,16,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
72,32,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
73,64,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
74,128,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
75,256,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
76,512,4.0,2,0.005025333000048704,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.25,512
77,0,2.0,0,7.14160000825359e-05,"[0, 1, 0, 0, 0]",False,300,0.5,512
78,1,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
79,2,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
80,4,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
81,8,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
82,16,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
83,32,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
84,64,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
85,128,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
86,256,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
87,512,4.0,2,0.005223165999723278,"[0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
88,0,2.0,0,7.712499973422382e-05,"[0, 1, 0, 0, 0]",False,300,0.75,512
89,1,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
90,2,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
91,4,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
92,8,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
93,16,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
94,32,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
95,64,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
96,128,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
97,256,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
98,512,4.0,2,0.006249582999771519,"[1.0, 0.0, 1.0, 0.0, 1.0]",False,300,0.75,512
