,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
79,2,27.0,3627,1.499938959000005,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,7
80,4,27.0,3629,1.5130965419999995,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,7
81,8,28.0,3634,1.5282188750000074,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,7
82,16,28.0,3642,1.545064042000007,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,7
83,32,28.0,3658,1.5666247500000026,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,7
84,64,31.0,3691,1.5974889170000068,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,7
85,128,33.0,3757,1.6458877920000106,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",25,512,7
86,256,35.0,3886,1.7324743340000026,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",25,512,7
87,512,35.0,4142,1.902277292000008,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",25,512,7
88,0,4.0,4142,1.9165555420000118,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",25,512,8
89,1,25.0,4144,1.9303773339999992,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",25,512,8
