,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
100,512,29.0,1003,0.9552345000000741,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",geometric,1000,0.99,0.001,990.445509438237,1000,8192
101,1024,37.0,1698,1.115678917000082,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",geometric,1000,0.99,0.001,988.849682968394,1000,8192
102,2048,37.0,2722,1.4553427920000104,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",geometric,1000,0.99,0.001,985.4797664615593,1000,8192
103,4096,37.0,4770,2.5106982089999974,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",geometric,1000,0.99,0.001,975.0823400397959,1000,8192
104,8192,37.0,6548,3.9544337920000316,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",geometric,1000,0.99,0.001,961.036021157502,1000,8192
105,0,24.0,0,5.358400005661679e-05,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,2500,0.99,0.001,2499.99865365737,2500,8192
106,1,25.0,2,0.10841741700005514,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,2500,0.99,0.001,2497.277404948929,2500,8192
107,2,25.0,4,0.21793304200002694,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,2500,0.99,0.001,2494.530241729033,2500,8192
108,4,23.0,8,0.32509475000006205,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,2500,0.99,0.001,2491.8450510793245,2500,8192
109,8,8.0,16,0.4354240000000118,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",geometric,2500,0.99,0.001,2489.083509964428,2500,8192
110,16,26.0,32,0.543652292000047,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",geometric,2500,0.99,0.001,2486.377529412805,2500,8192
111,32,24.0,64,0.6527613340000471,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",geometric,2500,0.99,0.001,2483.65250566377,2500,8192
112,64,26.0,128,0.7605811250000443,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",geometric,2500,0.99,0.001,2480.962615120812,2500,8192
113,128,25.0,256,0.8696510419999868,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",geometric,2500,0.99,0.001,2478.244500511212,2500,8192
114,256,5.0,511,0.9847581669999954,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",geometric,2500,0.99,0.001,2475.379163253588,2500,8192
115,512,24.0,1017,1.112183625000057,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",geometric,2500,0.99,0.001,2472.211051847841,2500,8192
116,1024,37.0,1784,1.2874420000000555,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",geometric,2500,0.99,0.001,2467.8603184578537,2500,8192
117,2048,37.0,2808,1.6457234169999992,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",geometric,2500,0.99,0.001,2458.9899072452376,2500,8192
118,4096,37.0,4856,2.722170375000019,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",geometric,2500,0.99,0.001,2432.530334137769,2500,8192
119,8192,37.0,6646,4.189122666999992,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",geometric,2500,0.99,0.001,2396.9297370186655,2500,8192
120,0,24.0,0,5.5958999951144506e-05,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,5000,0.99,0.001,4999.997187967073,5000,8192
121,1,25.0,2,0.12223287500000879,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,5000,0.99,0.001,4993.861364141701,5000,8192
122,2,25.0,4,0.24716337499990004,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,5000,0.99,0.001,4987.595039157811,5000,8192
123,4,23.0,8,0.37164866699993127,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",geometric,5000,0.99,0.001,4981.358866183509,5000,8192
124,8,8.0,16,0.4955803749999177,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",geometric,5000,0.99,0.001,4975.158170760962,5000,8192
