,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,532.3904293878462,150,0.003193667000005007,"[1, 4, 2, 0, 3]",150,0.4,2048
1,1,498.23514413629016,302,0.009730333999982577,"[0, 1, 4, 3, 2]",150,0.4,2048
2,2,498.23514413629016,453,0.01534991699998045,"[0, 1, 4, 3, 2]",150,0.4,2048
3,4,498.23514413629016,755,0.024898416999917572,"[0, 1, 4, 3, 2]",150,0.4,2048
4,8,498.23514413629016,1359,0.04254004199992778,"[0, 1, 4, 3, 2]",150,0.4,2048
5,16,498.23514413629016,2567,0.07624233399997138,"[0, 1, 4, 3, 2]",150,0.4,2048
6,32,498.23514413629016,4983,0.1409728339999674,"[0, 1, 4, 3, 2]",150,0.4,2048
7,64,498.23514413629016,9815,0.2668364169999222,"[0, 1, 4, 3, 2]",150,0.4,2048
8,128,498.23514413629016,19479,0.5169894169999907,"[0, 1, 4, 3, 2]",150,0.4,2048
9,256,498.23514413629016,38807,1.0145889589999797,"[0, 1, 4, 3, 2]",150,0.4,2048
10,512,498.23514413629016,77463,2.031062249999991,"[0, 1, 4, 3, 2]",150,0.4,2048
11,1024,498.23514413629016,151302,3.9563326669999697,"[0, 1, 4, 3, 2]",150,0.4,2048
12,2048,498.23514413629016,151302,3.9563326669999697,"[0, 1, 4, 3, 2]",150,0.4,2048
13,0,532.3904293878462,150,0.00141979199997877,"[1, 4, 2, 0, 3]",150,0.5,2048
14,1,498.23514413629016,302,0.009692374999985987,"[0, 1, 4, 3, 2]",150,0.5,2048
15,2,498.23514413629016,453,0.018098417000032896,"[0, 1, 4, 3, 2]",150,0.5,2048
16,4,498.23514413629016,755,0.03020408299994415,"[0, 1, 4, 3, 2]",150,0.5,2048
17,8,498.23514413629016,1359,0.05033524999998917,"[0, 1, 4, 3, 2]",150,0.5,2048
18,16,498.23514413629016,2567,0.08576900000002752,"[0, 1, 4, 3, 2]",150,0.5,2048
19,32,498.23514413629016,4983,0.1522449169999618,"[0, 1, 4, 3, 2]",150,0.5,2048
20,64,498.23514413629016,9815,0.2801915420000114,"[0, 1, 4, 3, 2]",150,0.5,2048
21,128,498.23514413629016,19479,0.5315285829999539,"[0, 1, 4, 3, 2]",150,0.5,2048
22,256,498.23514413629016,38807,1.03113104199997,"[0, 1, 4, 3, 2]",150,0.5,2048
23,512,498.23514413629016,77463,2.0332022919999417,"[0, 1, 4, 3, 2]",150,0.5,2048
24,1024,498.23514413629016,151302,3.979585791999966,"[0, 1, 4, 3, 2]",150,0.5,2048
