,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
67,1,527.4894081678624,3084,1.2370254160000016,"[3, 4, 1, 2, 0]",25,512,6
68,2,498.23514413629016,3086,1.2492604160000056,"[3, 4, 1, 0, 2]",25,512,6
69,4,498.23514413629016,3088,1.2636156659999997,"[3, 4, 1, 0, 2]",25,512,6
70,8,498.23514413629016,3092,1.2978994999999998,"[3, 4, 1, 0, 2]",25,512,6
71,16,498.23514413629016,3100,1.3789651250000006,"[3, 4, 1, 0, 2]",25,512,6
72,32,498.23514413629016,3116,1.416537708,"[3, 4, 1, 0, 2]",25,512,6
73,64,498.23514413629016,3148,1.4502540830000044,"[3, 4, 1, 0, 2]",25,512,6
74,128,498.23514413629016,3212,1.6482449579999994,"[3, 4, 1, 0, 2]",25,512,6
75,256,498.23514413629016,3340,1.811604458000005,"[3, 4, 1, 0, 2]",25,512,6
76,512,498.23514413629016,3596,2.060256666000001,"[3, 4, 1, 0, 2]",25,512,6
77,0,591.4293232492768,3596,2.1617590410000034,"[2, 3, 1, 0, 4]",25,512,7
78,1,547.5887971504948,3598,2.2113905830000036,"[2, 3, 0, 1, 4]",25,512,7
79,2,498.23514413629016,3600,2.2882952910000043,"[3, 2, 0, 1, 4]",25,512,7
80,4,498.23514413629016,3602,2.3402788750000028,"[3, 2, 0, 1, 4]",25,512,7
81,8,498.23514413629016,3606,2.3600312910000056,"[3, 2, 0, 1, 4]",25,512,7
82,16,498.23514413629016,3614,2.380987625000003,"[3, 2, 0, 1, 4]",25,512,7
83,32,498.23514413629016,3630,2.406192500000003,"[3, 2, 0, 1, 4]",25,512,7
84,64,498.23514413629016,3662,2.4780065830000026,"[3, 2, 0, 1, 4]",25,512,7
85,128,498.23514413629016,3726,2.5819533750000048,"[3, 2, 0, 1, 4]",25,512,7
86,256,498.23514413629016,3854,2.8180377079999985,"[3, 2, 0, 1, 4]",25,512,7
87,512,498.23514413629016,4110,3.0673384160000055,"[3, 2, 0, 1, 4]",25,512,7
88,0,586.5283020292931,4110,3.083152125000005,"[2, 1, 0, 4, 3]",25,512,8
89,1,586.5283020292931,4111,3.0992074999999986,"[2, 1, 0, 4, 3]",25,512,8
90,2,544.9089708091363,4113,3.1150186660000045,"[2, 1, 4, 0, 3]",25,512,8
91,4,527.4894081678625,4116,3.152755875000004,"[4, 1, 2, 0, 3]",25,512,8
92,8,498.23514413629016,4121,3.1793638330000036,"[4, 1, 0, 2, 3]",25,512,8
93,16,498.23514413629016,4129,3.205201541000001,"[4, 1, 0, 2, 3]",25,512,8
94,32,498.23514413629016,4145,3.231486457999999,"[4, 1, 0, 2, 3]",25,512,8
95,64,498.23514413629016,4177,3.2827139159999987,"[4, 1, 0, 2, 3]",25,512,8
96,128,498.23514413629016,4241,3.369779333000004,"[4, 1, 0, 2, 3]",25,512,8
97,256,498.23514413629016,4369,3.547167291000001,"[4, 1, 0, 2, 3]",25,512,8
98,512,498.23514413629016,4625,3.770478415999996,"[4, 1, 0, 2, 3]",25,512,8
99,0,586.528302029293,4625,3.7879162080000057,"[1, 2, 3, 4, 0]",25,512,9
100,1,498.23514413629016,4627,3.8062309580000075,"[1, 4, 3, 2, 0]",25,512,9
101,2,498.23514413629016,4628,3.8240153329999984,"[1, 4, 3, 2, 0]",25,512,9
102,4,498.23514413629016,4630,3.8449649579999985,"[1, 4, 3, 2, 0]",25,512,9
103,8,498.23514413629016,4634,3.8648837080000007,"[1, 4, 3, 2, 0]",25,512,9
104,16,498.23514413629016,4642,3.8882575000000017,"[1, 4, 3, 2, 0]",25,512,9
105,32,498.23514413629016,4658,3.9273892499999974,"[1, 4, 3, 2, 0]",25,512,9
106,64,498.23514413629016,4690,3.967762624999999,"[1, 4, 3, 2, 0]",25,512,9
107,128,498.23514413629016,4754,4.034037458000007,"[1, 4, 3, 2, 0]",25,512,9
108,256,498.23514413629016,4882,4.149025250000001,"[1, 4, 3, 2, 0]",25,512,9
109,512,498.23514413629016,5138,4.368142749999997,"[1, 4, 3, 2, 0]",25,512,9
110,0,544.9089708091365,5138,4.387922041000003,"[0, 4, 1, 2, 3]",25,512,10
111,1,544.9089708091365,5139,4.407771708000006,"[0, 4, 1, 2, 3]",25,512,10
112,2,544.9089708091365,5140,4.427942915999999,"[0, 4, 1, 2, 3]",25,512,10
113,4,500.45633901491556,5143,4.452101082999995,"[1, 4, 0, 2, 3]",25,512,10
114,8,500.45633901491556,5147,4.473831166000004,"[1, 4, 0, 2, 3]",25,512,10
115,16,498.23514413629016,5156,4.498794791000002,"[1, 4, 3, 2, 0]",25,512,10
116,32,498.23514413629016,5172,4.530078291000002,"[1, 4, 3, 2, 0]",25,512,10
117,64,498.23514413629016,5204,4.586602833000008,"[1, 4, 3, 2, 0]",25,512,10
118,128,498.23514413629016,5268,4.656852457999996,"[1, 4, 3, 2, 0]",25,512,10
119,256,498.23514413629016,5396,4.833939582999996,"[1, 4, 3, 2, 0]",25,512,10
120,512,498.23514413629016,5652,5.085618250000003,"[1, 4, 3, 2, 0]",25,512,10
121,0,586.5283020292931,5652,5.106316166000006,"[3, 2, 1, 0, 4]",25,512,11
122,1,498.23514413629016,5654,5.1269886659999955,"[3, 4, 1, 0, 2]",25,512,11
123,2,498.23514413629016,5655,5.147930041000002,"[3, 4, 1, 0, 2]",25,512,11
124,4,498.23514413629016,5657,5.169543124999997,"[3, 4, 1, 0, 2]",25,512,11
125,8,498.23514413629016,5661,5.193428375000003,"[3, 4, 1, 0, 2]",25,512,11
126,16,498.23514413629016,5669,5.221851166,"[3, 4, 1, 0, 2]",25,512,11
127,32,498.23514413629016,5685,5.256422958000009,"[3, 4, 1, 0, 2]",25,512,11
128,64,498.23514413629016,5717,5.305063832999998,"[3, 4, 1, 0, 2]",25,512,11
129,128,498.23514413629016,5781,5.381201666000003,"[3, 4, 1, 0, 2]",25,512,11
130,256,498.23514413629016,5909,5.517339874999998,"[3, 4, 1, 0, 2]",25,512,11
131,512,498.23514413629016,6165,5.775069582999997,"[3, 4, 1, 0, 2]",25,512,11
132,0,618.4623924022237,6165,5.797177624999996,"[2, 4, 3, 0, 1]",25,512,12
133,1,586.5283020292931,6167,5.819777500000008,"[2, 3, 4, 0, 1]",25,512,12
134,2,586.5283020292931,6168,5.841833000000001,"[2, 3, 4, 0, 1]",25,512,12
135,4,544.9089708091363,6171,5.865036582999998,"[2, 1, 4, 0, 3]",25,512,12
136,8,527.4894081678625,6176,5.890093458000003,"[2, 1, 4, 3, 0]",25,512,12
137,16,498.23514413629016,6185,5.919034125000003,"[0, 1, 4, 3, 2]",25,512,12
138,32,498.23514413629016,6201,5.9556530830000085,"[0, 1, 4, 3, 2]",25,512,12
139,64,498.23514413629016,6233,6.008590583000007,"[0, 1, 4, 3, 2]",25,512,12
140,128,498.23514413629016,6297,6.089950332999997,"[0, 1, 4, 3, 2]",25,512,12
141,256,498.23514413629016,6425,6.236488000000001,"[0, 1, 4, 3, 2]",25,512,12
142,512,498.23514413629016,6681,6.517986291000007,"[0, 1, 4, 3, 2]",25,512,12
143,0,618.4623924022237,6681,6.542013916000009,"[4, 3, 0, 1, 2]",25,512,13
144,1,547.5887971504948,6683,6.565845958000004,"[4, 1, 0, 3, 2]",25,512,13
145,2,498.23514413629016,6685,6.590475665999996,"[4, 1, 0, 2, 3]",25,512,13
146,4,498.23514413629016,6687,6.615498791,"[4, 1, 0, 2, 3]",25,512,13
147,8,498.23514413629016,6691,6.642772999999998,"[4, 1, 0, 2, 3]",25,512,13
148,16,498.23514413629016,6699,6.6749046250000035,"[4, 1, 0, 2, 3]",25,512,13
149,32,498.23514413629016,6715,6.714490625000003,"[4, 1, 0, 2, 3]",25,512,13
150,64,498.23514413629016,6747,6.770341832999996,"[4, 1, 0, 2, 3]",25,512,13
151,128,498.23514413629016,6811,6.860367540999995,"[4, 1, 0, 2, 3]",25,512,13
152,256,498.23514413629016,6939,7.034275416000007,"[4, 1, 0, 2, 3]",25,512,13
153,512,498.23514413629016,7195,7.336146500000005,"[4, 1, 0, 2, 3]",25,512,13
154,0,571.3299342666444,7195,7.361095833,"[4, 0, 2, 1, 3]",25,512,14
155,1,571.3299342666444,7196,7.386738791000006,"[4, 0, 2, 1, 3]",25,512,14
156,2,527.4894081678625,7198,7.413158958000004,"[4, 1, 2, 0, 3]",25,512,14
157,4,527.4894081678625,7200,7.440634124999995,"[4, 1, 2, 0, 3]",25,512,14
158,8,498.2351441362902,7205,7.470245458000001,"[4, 3, 2, 0, 1]",25,512,14
159,16,498.2351441362902,7213,7.504073957999999,"[4, 3, 2, 0, 1]",25,512,14
160,32,498.2351441362902,7229,7.564497957999997,"[4, 3, 2, 0, 1]",25,512,14
161,64,498.2351441362902,7261,7.625395290999997,"[4, 3, 2, 0, 1]",25,512,14
162,128,498.2351441362902,7325,7.722363666,"[4, 3, 2, 0, 1]",25,512,14
163,256,498.2351441362902,7453,7.892241290999998,"[4, 3, 2, 0, 1]",25,512,14
164,512,498.2351441362902,7709,8.222154750000009,"[4, 3, 2, 0, 1]",25,512,14
165,0,527.4894081678625,7709,8.248889624999997,"[2, 0, 3, 4, 1]",25,512,15
166,1,527.4894081678625,7710,8.275775333000006,"[2, 0, 3, 4, 1]",25,512,15
167,2,527.4894081678625,7711,8.303177124999998,"[2, 0, 3, 4, 1]",25,512,15
168,4,527.4894081678625,7713,8.332842915999997,"[2, 0, 3, 4, 1]",25,512,15
169,8,498.2351441362902,7718,8.364907707999997,"[0, 2, 3, 4, 1]",25,512,15
170,16,498.2351441362902,7726,8.401273875000008,"[0, 2, 3, 4, 1]",25,512,15
171,32,498.2351441362902,7742,8.446998791000006,"[0, 2, 3, 4, 1]",25,512,15
172,64,498.2351441362902,7774,8.512217,"[0, 2, 3, 4, 1]",25,512,15
173,128,498.2351441362902,7838,8.615639832999996,"[0, 2, 3, 4, 1]",25,512,15
174,256,498.2351441362902,7966,8.856508874999996,"[0, 2, 3, 4, 1]",25,512,15
175,512,498.2351441362902,8222,9.206205040999997,"[0, 2, 3, 4, 1]",25,512,15
176,0,591.4293232492768,8222,9.234831207999996,"[1, 3, 2, 4, 0]",25,512,16
177,1,591.4293232492768,8223,9.264577416000002,"[1, 3, 2, 4, 0]",25,512,16
178,2,500.45633901491556,8225,9.294133166000002,"[1, 3, 2, 0, 4]",25,512,16
179,4,500.45633901491556,8227,9.325504833000004,"[1, 3, 2, 0, 4]",25,512,16
180,8,498.2351441362902,8232,9.358526458000007,"[4, 3, 2, 0, 1]",25,512,16
181,16,498.2351441362902,8240,9.396879958000007,"[4, 3, 2, 0, 1]",25,512,16
182,32,498.2351441362902,8256,9.445777624999998,"[4, 3, 2, 0, 1]",25,512,16
183,64,498.2351441362902,8288,9.514626999999997,"[4, 3, 2, 0, 1]",25,512,16
184,128,498.2351441362902,8352,9.624641125000004,"[4, 3, 2, 0, 1]",25,512,16
185,256,498.2351441362902,8480,9.817791207999996,"[4, 3, 2, 0, 1]",25,512,16
186,512,498.2351441362902,8736,10.182325499999997,"[4, 3, 2, 0, 1]",25,512,16
187,0,620.683587280849,8736,10.212051916,"[0, 4, 2, 1, 3]",25,512,17
188,1,591.4293232492768,8738,10.243400999999999,"[0, 4, 2, 3, 1]",25,512,17
189,2,547.5887971504948,8740,10.275310374999997,"[1, 4, 2, 3, 0]",25,512,17
190,4,498.23514413629016,8743,10.308888708000005,"[1, 4, 3, 2, 0]",25,512,17
191,8,498.23514413629016,8747,10.345214165999998,"[1, 4, 3, 2, 0]",25,512,17
192,16,498.23514413629016,8755,10.384474415999996,"[1, 4, 3, 2, 0]",25,512,17
193,32,498.23514413629016,8771,10.436455208000005,"[1, 4, 3, 2, 0]",25,512,17
194,64,498.23514413629016,8803,10.511855500000003,"[1, 4, 3, 2, 0]",25,512,17
195,128,498.23514413629016,8867,10.629503166,"[1, 4, 3, 2, 0]",25,512,17
196,256,498.23514413629016,8995,10.835346457999997,"[1, 4, 3, 2, 0]",25,512,17
197,512,498.23514413629016,9251,11.227569082999999,"[1, 4, 3, 2, 0]",25,512,17
198,0,532.3904293878462,9251,11.260472458000002,"[0, 3, 1, 4, 2]",25,512,18
199,1,532.3904293878462,9252,11.294202083000009,"[0, 3, 1, 4, 2]",25,512,18
200,2,500.45633901491556,9254,11.328374333000006,"[2, 3, 1, 4, 0]",25,512,18
201,4,500.45633901491556,9256,11.362459250000008,"[2, 3, 1, 4, 0]",25,512,18
202,8,498.2351441362902,9261,11.399338166,"[2, 3, 4, 1, 0]",25,512,18
203,16,498.2351441362902,9269,11.442062,"[2, 3, 4, 1, 0]",25,512,18
204,32,498.2351441362902,9285,11.496131749999996,"[2, 3, 4, 1, 0]",25,512,18
205,64,498.2351441362902,9317,11.575916541000005,"[2, 3, 4, 1, 0]",25,512,18
206,128,498.2351441362902,9381,11.700760500000008,"[2, 3, 4, 1, 0]",25,512,18
207,256,498.2351441362902,9509,11.921603832999999,"[2, 3, 4, 1, 0]",25,512,18
208,512,498.2351441362902,9765,12.341369332999996,"[2, 3, 4, 1, 0]",25,512,18
209,0,620.6835872808491,9765,12.377840999999997,"[4, 0, 3, 1, 2]",25,512,19
210,1,544.9089708091363,9767,12.412480041000002,"[4, 0, 3, 2, 1]",25,512,19
211,2,544.9089708091363,9768,12.447905499999997,"[4, 0, 3, 2, 1]",25,512,19
212,4,527.4894081678625,9771,12.484055665999996,"[2, 0, 3, 4, 1]",25,512,19
213,8,498.2351441362902,9776,12.522681833,"[0, 2, 3, 4, 1]",25,512,19
214,16,498.2351441362902,9784,12.569579666000003,"[0, 2, 3, 4, 1]",25,512,19
215,32,498.2351441362902,9800,12.629104458000008,"[0, 2, 3, 4, 1]",25,512,19
216,64,498.2351441362902,9832,12.717875749999997,"[0, 2, 3, 4, 1]",25,512,19
217,128,498.2351441362902,9896,12.847707250000006,"[0, 2, 3, 4, 1]",25,512,19
218,256,498.2351441362902,10024,13.085354291000009,"[0, 2, 3, 4, 1]",25,512,19
219,512,498.2351441362902,10280,13.519532750000003,"[0, 2, 3, 4, 1]",25,512,19
220,0,618.4623924022237,10280,13.555160541,"[0, 3, 4, 2, 1]",25,512,20
221,1,527.4894081678625,10282,13.591915415999999,"[4, 3, 0, 2, 1]",25,512,20
222,2,527.4894081678625,10283,13.628328165999996,"[4, 3, 0, 2, 1]",25,512,20
223,4,527.4894081678625,10285,13.666248791000008,"[4, 3, 0, 2, 1]",25,512,20
224,8,527.4894081678625,10289,13.707983915999996,"[4, 3, 0, 2, 1]",25,512,20
225,16,498.2351441362902,10298,13.756034583000009,"[4, 3, 2, 0, 1]",25,512,20
226,32,498.2351441362902,10314,13.816671833000008,"[4, 3, 2, 0, 1]",25,512,20
227,64,498.2351441362902,10346,13.902040290999999,"[4, 3, 2, 0, 1]",25,512,20
228,128,498.2351441362902,10410,14.040872624999999,"[4, 3, 2, 0, 1]",25,512,20
229,256,498.2351441362902,10538,14.283317500000003,"[4, 3, 2, 0, 1]",25,512,20
230,512,498.2351441362902,10794,14.740513708000002,"[4, 3, 2, 0, 1]",25,512,20
231,0,498.23514413629016,10794,14.777627125000002,"[1, 0, 2, 3, 4]",25,512,21
232,1,498.23514413629016,10795,14.815773083000003,"[1, 0, 2, 3, 4]",25,512,21
233,2,498.23514413629016,10796,14.8540135,"[1, 0, 2, 3, 4]",25,512,21
234,4,498.23514413629016,10798,14.89378883300001,"[1, 0, 2, 3, 4]",25,512,21
235,8,498.23514413629016,10802,14.937239083000001,"[1, 0, 2, 3, 4]",25,512,21
236,16,498.23514413629016,10810,14.989121583000006,"[1, 0, 2, 3, 4]",25,512,21
237,32,498.23514413629016,10826,15.058282166000005,"[1, 0, 2, 3, 4]",25,512,21
238,64,498.23514413629016,10858,15.149682750000004,"[1, 0, 2, 3, 4]",25,512,21
239,128,498.23514413629016,10922,15.291563375000003,"[1, 0, 2, 3, 4]",25,512,21
240,256,498.23514413629016,11050,15.547442166000003,"[1, 0, 2, 3, 4]",25,512,21
241,512,498.23514413629016,11306,16.031215666,"[1, 0, 2, 3, 4]",25,512,21
242,0,527.4894081678625,11306,16.070237999999996,"[2, 0, 3, 4, 1]",25,512,22
243,1,527.4894081678625,11307,16.109975249999998,"[2, 0, 3, 4, 1]",25,512,22
244,2,527.4894081678625,11308,16.149644958000003,"[2, 0, 3, 4, 1]",25,512,22
245,4,527.4894081678625,11310,16.191742499999997,"[2, 0, 3, 4, 1]",25,512,22
246,8,527.4894081678625,11314,16.237026666,"[2, 0, 3, 4, 1]",25,512,22
247,16,527.4894081678625,11322,16.289637875000004,"[2, 0, 3, 4, 1]",25,512,22
248,32,498.2351441362902,11339,16.356668708000008,"[0, 2, 3, 4, 1]",25,512,22
249,64,498.2351441362902,11371,16.452237165999996,"[0, 2, 3, 4, 1]",25,512,22
250,128,498.2351441362902,11435,16.604725750000007,"[0, 2, 3, 4, 1]",25,512,22
251,256,498.2351441362902,11563,16.869381083,"[0, 2, 3, 4, 1]",25,512,22
252,512,498.2351441362902,11819,17.372550124999997,"[0, 2, 3, 4, 1]",25,512,22
253,0,620.6835872808491,11819,17.412651500000003,"[2, 1, 3, 0, 4]",25,512,23
254,1,544.9089708091363,11821,17.454878083000004,"[1, 2, 3, 0, 4]",25,512,23
255,2,500.45633901491556,11823,17.496900250000003,"[1, 3, 2, 0, 4]",25,512,23
256,4,498.2351441362902,11826,17.541040958000004,"[4, 3, 2, 0, 1]",25,512,23
257,8,498.2351441362902,11830,17.588139958000006,"[4, 3, 2, 0, 1]",25,512,23
258,16,498.2351441362902,11838,17.642973583000007,"[4, 3, 2, 0, 1]",25,512,23
259,32,498.2351441362902,11854,17.711658500000006,"[4, 3, 2, 0, 1]",25,512,23
260,64,498.2351441362902,11886,17.810225791,"[4, 3, 2, 0, 1]",25,512,23
261,128,498.2351441362902,11950,17.968914625000004,"[4, 3, 2, 0, 1]",25,512,23
262,256,498.2351441362902,12078,18.247564540999996,"[4, 3, 2, 0, 1]",25,512,23
263,512,498.2351441362902,12334,18.771355500000006,"[4, 3, 2, 0, 1]",25,512,23
264,0,547.5887971504948,12334,18.814049583000006,"[0, 3, 2, 4, 1]",25,512,24
265,1,547.5887971504948,12335,18.857918790999996,"[0, 3, 2, 4, 1]",25,512,24
266,2,547.5887971504948,12336,18.901277958,"[0, 3, 2, 4, 1]",25,512,24
267,4,544.9089708091363,12339,18.947255041,"[2, 3, 0, 4, 1]",25,512,24
268,8,498.2351441362902,12345,18.99621712500001,"[0, 2, 3, 4, 1]",25,512,24
269,16,498.2351441362902,12353,19.054443125,"[0, 2, 3, 4, 1]",25,512,24
270,32,498.2351441362902,12369,19.128140582999997,"[0, 2, 3, 4, 1]",25,512,24
271,64,498.2351441362902,12401,19.232820791,"[0, 2, 3, 4, 1]",25,512,24
272,128,498.2351441362902,12465,19.399871208,"[0, 2, 3, 4, 1]",25,512,24
273,256,498.2351441362902,12593,19.688747916000004,"[0, 2, 3, 4, 1]",25,512,24
274,512,498.2351441362902,12849,20.249294,"[0, 2, 3, 4, 1]",25,512,24
275,0,547.5887971504948,12849,20.292977291000007,"[3, 2, 4, 1, 0]",25,512,25
276,1,544.9089708091365,12851,20.338350874999996,"[3, 0, 4, 1, 2]",25,512,25
277,2,527.4894081678625,12853,20.383105541,"[0, 3, 4, 1, 2]",25,512,25
278,4,498.2351441362902,12856,20.430326541000007,"[2, 3, 4, 1, 0]",25,512,25
279,8,498.2351441362902,12860,20.482213250000008,"[2, 3, 4, 1, 0]",25,512,25
280,16,498.2351441362902,12868,20.541685916,"[2, 3, 4, 1, 0]",25,512,25
281,32,498.2351441362902,12884,20.616049374999996,"[2, 3, 4, 1, 0]",25,512,25
282,64,498.2351441362902,12916,20.721888625,"[2, 3, 4, 1, 0]",25,512,25
283,128,498.2351441362902,12980,20.892956540999997,"[2, 3, 4, 1, 0]",25,512,25
284,256,498.2351441362902,13108,21.191452125000005,"[2, 3, 4, 1, 0]",25,512,25
285,512,498.2351441362902,13364,21.766617540999995,"[2, 3, 4, 1, 0]",25,512,25
286,0,532.3904293878462,0,8.808300000850977e-05,"[1, 4, 2, 0, 3]",75,512,0
287,1,532.3904293878462,1,0.04601162500000555,"[1, 4, 2, 0, 3]",75,512,0
288,2,527.4894081678625,3,0.09234120800000767,"[4, 1, 2, 0, 3]",75,512,0
289,4,527.4894081678625,5,0.13748604200000614,"[4, 1, 2, 0, 3]",75,512,0
290,8,527.4894081678625,9,0.18358050000000503,"[4, 1, 2, 0, 3]",75,512,0
291,16,498.23514413629016,18,0.23213066700000695,"[4, 1, 0, 2, 3]",75,512,0
292,32,498.23514413629016,34,0.2785185000000041,"[4, 1, 0, 2, 3]",75,512,0
293,64,498.23514413629016,66,0.3253664170000121,"[4, 1, 0, 2, 3]",75,512,0
294,128,498.23514413629016,130,0.37489070800000945,"[4, 1, 0, 2, 3]",75,512,0
295,256,498.23514413629016,258,0.4288800000000066,"[4, 1, 0, 2, 3]",75,512,0
296,512,498.23514413629016,514,0.49656541700001355,"[4, 1, 0, 2, 3]",75,512,0
297,0,498.2351441362902,514,0.544134083000003,"[2, 3, 4, 1, 0]",75,512,1
298,1,498.2351441362902,515,0.5921055830000057,"[2, 3, 4, 1, 0]",75,512,1
299,2,498.2351441362902,516,0.6395147500000036,"[2, 3, 4, 1, 0]",75,512,1
300,4,498.2351441362902,518,0.6870132920000032,"[2, 3, 4, 1, 0]",75,512,1
