,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,532.3904293878462,150,0.002500915999917197,"[1, 4, 2, 0, 3]",False,150,0.25,512
1,1,498.23514413629016,302,0.02029195799991612,"[3, 2, 0, 1, 4]",False,150,0.25,512
2,2,498.23514413629016,453,0.03652658299995437,"[3, 2, 0, 1, 4]",False,150,0.25,512
3,4,498.23514413629016,755,0.06733099999996739,"[3, 2, 0, 1, 4]",False,150,0.25,512
4,8,498.23514413629016,1359,0.1273926249999704,"[3, 2, 0, 1, 4]",False,150,0.25,512
5,16,498.23514413629016,2567,0.24751558299999488,"[3, 2, 0, 1, 4]",False,150,0.25,512
6,32,498.23514413629016,4983,0.47731883300002664,"[3, 2, 0, 1, 4]",False,150,0.25,512
7,64,498.23514413629016,9815,0.9274524159999373,"[3, 2, 0, 1, 4]",False,150,0.25,512
8,128,498.23514413629016,19479,1.8375724579999542,"[3, 2, 0, 1, 4]",False,150,0.25,512
9,256,498.23514413629016,38807,3.6263994579999235,"[3, 2, 0, 1, 4]",False,150,0.25,512
10,512,498.23514413629016,75802,7.02225445800002,"[3, 2, 0, 1, 4]",False,150,0.25,512
11,0,532.3904293878462,150,0.001432541999975001,"[1, 4, 2, 0, 3]",False,150,0.5,512
12,1,498.23514413629016,302,0.01892920900002082,"[0, 1, 4, 3, 2]",False,150,0.5,512
13,2,498.23514413629016,453,0.036478499999930136,"[0, 1, 4, 3, 2]",False,150,0.5,512
14,4,498.23514413629016,755,0.06803020899997136,"[0, 1, 4, 3, 2]",False,150,0.5,512
15,8,498.23514413629016,1359,0.1276824999999917,"[0, 1, 4, 3, 2]",False,150,0.5,512
16,16,498.23514413629016,2567,0.24430083400000058,"[0, 1, 4, 3, 2]",False,150,0.5,512
17,32,498.23514413629016,4983,0.47284000000001924,"[0, 1, 4, 3, 2]",False,150,0.5,512
18,64,498.23514413629016,9815,0.9240003339999703,"[0, 1, 4, 3, 2]",False,150,0.5,512
19,128,498.23514413629016,19479,1.8204029589999209,"[0, 1, 4, 3, 2]",False,150,0.5,512
20,256,498.23514413629016,38807,3.5905497919999334,"[0, 1, 4, 3, 2]",False,150,0.5,512
21,512,498.23514413629016,75802,6.933818874999929,"[0, 1, 4, 3, 2]",False,150,0.5,512
22,0,532.3904293878462,150,0.0014283750000458895,"[1, 4, 2, 0, 3]",False,150,0.75,512
23,1,498.23514413629016,302,0.020485125000050175,"[0, 1, 4, 3, 2]",False,150,0.75,512
24,2,498.23514413629016,453,0.03958445800003574,"[0, 1, 4, 3, 2]",False,150,0.75,512
25,4,498.23514413629016,755,0.07289562500000102,"[0, 1, 4, 3, 2]",False,150,0.75,512
26,8,498.23514413629016,1359,0.13495829200007847,"[0, 1, 4, 3, 2]",False,150,0.75,512
27,16,498.23514413629016,2567,0.2543845830000464,"[0, 1, 4, 3, 2]",False,150,0.75,512
28,32,498.23514413629016,4983,0.48637479199999234,"[0, 1, 4, 3, 2]",False,150,0.75,512
29,64,498.23514413629016,9815,0.9359768330000406,"[0, 1, 4, 3, 2]",False,150,0.75,512
30,128,498.23514413629016,19479,1.8287008749999814,"[0, 1, 4, 3, 2]",False,150,0.75,512
31,256,498.23514413629016,38807,3.618942416999971,"[0, 1, 4, 3, 2]",False,150,0.75,512
32,512,498.23514413629016,75802,7.032572208000033,"[0, 1, 4, 3, 2]",False,150,0.75,512
33,0,532.3904293878462,200,0.001879916999996567,"[1, 4, 2, 0, 3]",False,200,0.25,512
34,1,498.23514413629016,402,0.026736709000033443,"[3, 2, 0, 1, 4]",False,200,0.25,512
35,2,498.23514413629016,603,0.051664250000044376,"[3, 2, 0, 1, 4]",False,200,0.25,512
36,4,498.23514413629016,1005,0.09435554200001661,"[3, 2, 0, 1, 4]",False,200,0.25,512
37,8,498.23514413629016,1809,0.17358491699997103,"[3, 2, 0, 1, 4]",False,200,0.25,512
38,16,498.23514413629016,3417,0.32343008400005147,"[3, 2, 0, 1, 4]",False,200,0.25,512
39,32,498.23514413629016,6633,0.6157619169999862,"[3, 2, 0, 1, 4]",False,200,0.25,512
40,64,498.23514413629016,13065,1.1922718749999603,"[3, 2, 0, 1, 4]",False,200,0.25,512
41,128,498.23514413629016,25929,2.33395141699998,"[3, 2, 0, 1, 4]",False,200,0.25,512
42,256,498.23514413629016,51657,4.602807249999955,"[3, 2, 0, 1, 4]",False,200,0.25,512
43,512,498.23514413629016,100902,8.897029416999999,"[3, 2, 0, 1, 4]",False,200,0.25,512
44,0,532.3904293878462,200,0.0018834999999626234,"[1, 4, 2, 0, 3]",False,200,0.5,512
45,1,498.23514413629016,402,0.028000207999980375,"[0, 1, 4, 3, 2]",False,200,0.5,512
46,2,498.23514413629016,603,0.05398016699996333,"[0, 1, 4, 3, 2]",False,200,0.5,512
47,4,498.23514413629016,1005,0.09800320800002282,"[0, 1, 4, 3, 2]",False,200,0.5,512
48,8,498.23514413629016,1809,0.17787791700004618,"[0, 1, 4, 3, 2]",False,200,0.5,512
49,16,498.23514413629016,3417,0.3293499999999767,"[0, 1, 4, 3, 2]",False,200,0.5,512
50,32,498.23514413629016,6633,0.6258366670000441,"[0, 1, 4, 3, 2]",False,200,0.5,512
51,64,498.23514413629016,13065,1.2081721250000328,"[0, 1, 4, 3, 2]",False,200,0.5,512
52,128,498.23514413629016,25929,2.361502416999997,"[0, 1, 4, 3, 2]",False,200,0.5,512
53,256,498.23514413629016,51657,4.629037791999963,"[0, 1, 4, 3, 2]",False,200,0.5,512
54,512,498.23514413629016,100902,8.937667708000049,"[0, 1, 4, 3, 2]",False,200,0.5,512
55,0,532.3904293878462,200,0.0018619589999389063,"[1, 4, 2, 0, 3]",False,200,0.75,512
56,1,498.23514413629016,402,0.030228749999992033,"[3, 4, 1, 0, 2]",False,200,0.75,512
57,2,498.23514413629016,603,0.05888870899991616,"[3, 4, 1, 0, 2]",False,200,0.75,512
58,4,498.23514413629016,1005,0.1056502089999185,"[3, 4, 1, 0, 2]",False,200,0.75,512
