max_fitness,max_evals,iter,max_time,Population Size,Keep Percent
2674.1961002880785,76562.0,506,49.62067408299936,150,0.25
2674.1961002880785,76862.0,508,49.62067408299936,150,0.5
2674.1961002880785,77472.0,512,49.62067408299936,150,0.75
2674.1961002880785,101306.0,503,49.331886291000046,200,0.25
2674.1961002880785,103116.0,512,49.62067408299936,200,0.75
2674.1961002880785,103119.0,512,49.62067408299936,200,0.5
2674.1961002880785,153513.0,509,49.62067408299936,300,0.75
2674.1961002880785,154418.0,512,49.62067408299936,300,0.25
2674.1961002880785,154420.0,512,49.62067408299936,300,0.5
