max_fitness,max_evals,iter,max_time,max_current_restart,Restarts,max_iters
3218.0318028849783,54820.0,512,0.06273558300017612,100,100,512
3074.57980972553,14130.0,512,0.06273558300017612,25,25,512
3074.57980972553,41231.0,512,0.06273558300017612,75,75,512
