max_fitness,max_evals,iter,max_time,Population Size,Keep Percent
639.0,77017.0,509,14.840452583000115,150,0.25
632.0,154423.0,512,14.840452583000115,300,0.25
626.0,103120.0,512,14.840452583000115,200,0.5
626.0,103122.0,512,14.840452583000115,200,0.25
626.0,154421.0,512,14.840452583000115,300,0.5
619.0,154424.0,512,14.840452583000115,300,0.75
610.0,77471.0,512,14.840452583000115,150,0.5
604.0,77165.0,510,14.840452583000115,150,0.75
580.0,103120.0,512,14.840452583000115,200,0.75
