max_fitness,max_evals,iter,max_time,max_current_restart,Restarts,max_iters
498.23514413629016,13364.0,512,0.05182366600000421,25,25,512
498.23514413629016,39073.0,512,0.05182366600000421,75,75,512
498.23514413629016,51929.0,512,0.05182366600000421,100,100,512
