max_fitness,max_evals,iter,max_time,Population Size,Keep Percent
788.2820867880348,153214.0,508,26.295551250000244,300,0.25
843.5697194383107,152008.0,504,26.295551250000244,300,0.75
890.1725389134516,103117.0,512,26.295551250000244,200,0.75
890.4685474238771,102714.0,510,26.295551250000244,200,0.5
931.20944977752,153514.0,509,26.295551250000244,300,0.5
935.0157428828321,77470.0,512,26.295551250000244,150,0.5
994.023568647674,101507.0,504,26.295551250000244,200,0.25
1009.7621995450446,77466.0,512,26.295551250000244,150,0.75
1061.1152856006813,75954.0,502,26.295551250000244,150,0.25
