,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
35,4,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
36,8,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
37,16,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
38,32,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
39,64,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
40,128,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
41,256,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
42,512,9.0,2,0.01705479100019147,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.5,512
43,0,5.0,0,0.0001239160001205164,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",False,300,0.75,512
44,1,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
45,2,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
46,4,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
47,8,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
48,16,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
49,32,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
50,64,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
51,128,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
52,256,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
53,512,9.0,2,0.016107375000046886,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",False,300,0.75,512
