,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,5.0,0,0.000363915999969322,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",25,512,0
1,1,5.0,1,0.005797000000256958,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",25,512,0
2,0,5.0,1,0.007329583000228013,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",25,512,1
3,1,5.0,2,0.00858958300023005,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",25,512,1
4,0,1.0,2,0.010071749999951862,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",25,512,2
5,1,2.0,4,0.011271916000168858,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",25,512,2
6,0,4.0,4,0.012452458000097977,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",25,512,3
7,1,4.0,5,0.013517374999992171,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",25,512,3
8,0,3.0,5,0.014592250000077911,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",25,512,4
9,1,5.0,7,0.015720290999979625,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",25,512,4
10,0,5.0,7,0.01684762500008219,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",25,512,5
11,1,5.0,8,0.017943833000117593,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",25,512,5
12,0,7.0,8,0.019107083000108105,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",25,512,6
13,1,7.0,9,0.020281416000216268,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",25,512,6
14,0,2.0,9,0.021530957999857492,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",25,512,7
15,1,3.0,11,0.022769000000153028,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",25,512,7
16,0,2.0,11,0.024121500000092055,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",25,512,8
17,1,2.0,12,0.025480582999989565,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",25,512,8
18,0,8.0,12,0.026753540999834513,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",25,512,9
19,1,8.0,13,0.027968082999905164,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",25,512,9
20,0,7.0,13,0.02917612500004907,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",25,512,10
21,1,7.0,14,0.030257375000019238,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",25,512,10
22,0,3.0,14,0.031459499999982654,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",25,512,11
23,1,3.0,15,0.032873250000193366,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",25,512,11
24,0,3.0,15,0.034271999999873515,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",25,512,12
25,1,3.0,16,0.035518208000212326,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",25,512,12
26,0,6.0,16,0.0368051660002493,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",25,512,13
27,1,6.0,17,0.03800508299991634,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",25,512,13
28,0,4.0,17,0.039135832999818376,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",25,512,14
29,1,4.0,18,0.040327624999918044,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",25,512,14
30,0,4.0,18,0.04426449999982651,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",25,512,15
31,1,6.0,20,0.04600916600020355,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",25,512,15
32,0,2.0,20,0.04741962500020236,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",25,512,16
33,1,2.0,21,0.0487431659998947,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",25,512,16
34,0,4.0,21,0.050061750000168104,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",25,512,17
35,1,4.0,22,0.051662708000094426,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",25,512,17
36,0,4.0,22,0.053522083000189014,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]",25,512,18
37,1,4.0,23,0.05487220800023351,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]",25,512,18
38,0,2.0,23,0.056413750000047,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",25,512,19
39,1,2.0,24,0.05798829100012881,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",25,512,19
40,0,5.0,24,0.059499957999832986,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",25,512,20
41,1,5.0,25,0.060873082999933104,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",25,512,20
