,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
68,4,8.0,1005,0.06310291699992376,"[0, 0, 1, 1, 1]",200,0.6,2048
69,8,8.0,1809,0.09351645799961261,"[0, 0, 1, 1, 1]",200,0.6,2048
70,16,8.0,3417,0.1378671669999676,"[0, 0, 1, 1, 1]",200,0.6,2048
71,32,8.0,6633,0.21112650000031863,"[0, 0, 1, 1, 1]",200,0.6,2048
72,64,8.0,13065,0.34202654199998506,"[0, 0, 1, 1, 1]",200,0.6,2048
73,128,8.0,25929,0.5900067920001675,"[0, 0, 1, 1, 1]",200,0.6,2048
74,256,8.0,51657,1.067978416999722,"[0, 0, 1, 1, 1]",200,0.6,2048
75,512,8.0,103113,2.0178028749996884,"[0, 0, 1, 1, 1]",200,0.6,2048
76,1024,8.0,201402,3.83979329199974,"[0, 0, 1, 1, 1]",200,0.6,2048
77,2048,8.0,201402,3.83979329199974,"[0, 0, 1, 1, 1]",200,0.6,2048
78,0,3.0,300,0.0018419170000925078,"[0, 1, 0, 0, 0]",300,0.4,2048
79,1,8.0,602,0.02591383399976621,"[0, 0, 1, 1, 1]",300,0.4,2048
80,2,8.0,903,0.04996379200019874,"[0, 0, 1, 1, 1]",300,0.4,2048
81,4,8.0,1505,0.07919129200035968,"[0, 0, 1, 1, 1]",300,0.4,2048
82,8,8.0,2709,0.11983504199997697,"[0, 0, 1, 1, 1]",300,0.4,2048
83,16,8.0,5117,0.18232854199959547,"[0, 0, 1, 1, 1]",300,0.4,2048
84,32,8.0,9933,0.28839404199970886,"[0, 0, 1, 1, 1]",300,0.4,2048
85,64,8.0,19565,0.4806268339998496,"[0, 0, 1, 1, 1]",300,0.4,2048
86,128,8.0,38829,0.8491567089995442,"[0, 0, 1, 1, 1]",300,0.4,2048
87,256,8.0,77357,1.5675156249999418,"[0, 0, 1, 1, 1]",300,0.4,2048
88,512,8.0,154413,2.997561291999773,"[0, 0, 1, 1, 1]",300,0.4,2048
89,1024,8.0,301602,5.721707417000289,"[0, 0, 1, 1, 1]",300,0.4,2048
90,2048,8.0,301602,5.721707417000289,"[0, 0, 1, 1, 1]",300,0.4,2048
91,0,3.0,300,0.0018077080003422452,"[0, 1, 0, 0, 0]",300,0.5,2048
92,1,8.0,602,0.02988266600004863,"[0, 0, 1, 1, 1]",300,0.5,2048
93,2,8.0,903,0.05764887500026816,"[0, 0, 1, 1, 1]",300,0.5,2048
94,4,8.0,1505,0.09042541600047116,"[0, 0, 1, 1, 1]",300,0.5,2048
95,8,8.0,2709,0.13406133300031797,"[0, 0, 1, 1, 1]",300,0.5,2048
96,16,8.0,5117,0.20027316600044287,"[0, 0, 1, 1, 1]",300,0.5,2048
97,32,8.0,9933,0.30946387500080164,"[0, 0, 1, 1, 1]",300,0.5,2048
98,64,8.0,19565,0.5175450000006094,"[0, 0, 1, 1, 1]",300,0.5,2048
99,128,8.0,38829,0.8938445000003412,"[0, 0, 1, 1, 1]",300,0.5,2048
100,256,8.0,77357,1.626708083000267,"[0, 0, 1, 1, 1]",300,0.5,2048
101,512,8.0,154413,3.0692218330004835,"[0, 0, 1, 1, 1]",300,0.5,2048
102,1024,8.0,301602,5.829875916000674,"[0, 0, 1, 1, 1]",300,0.5,2048
103,2048,8.0,301602,5.829875916000674,"[0, 0, 1, 1, 1]",300,0.5,2048
104,0,3.0,300,0.0018650829997568508,"[0, 1, 0, 0, 0]",300,0.6,2048
105,1,8.0,602,0.03203654099979758,"[1, 1, 1, 0, 0]",300,0.6,2048
106,2,8.0,903,0.06192920800003776,"[1, 1, 1, 0, 0]",300,0.6,2048
107,4,8.0,1505,0.0975150409994967,"[1, 1, 1, 0, 0]",300,0.6,2048
108,8,8.0,2709,0.14438179099943227,"[1, 1, 1, 0, 0]",300,0.6,2048
109,16,8.0,5117,0.2141154999999344,"[1, 1, 1, 0, 0]",300,0.6,2048
110,32,8.0,9933,0.3290226250001069,"[1, 1, 1, 0, 0]",300,0.6,2048
111,64,8.0,19565,0.5311075829995389,"[1, 1, 1, 0, 0]",300,0.6,2048
112,128,8.0,38829,0.9122169579995898,"[1, 1, 1, 0, 0]",300,0.6,2048
113,256,8.0,77357,1.6538940410000578,"[1, 1, 1, 0, 0]",300,0.6,2048
114,512,8.0,154413,3.1576313329996992,"[1, 1, 1, 0, 0]",300,0.6,2048
115,1024,8.0,301602,5.96457858299982,"[1, 1, 1, 0, 0]",300,0.6,2048
116,2048,8.0,301602,5.96457858299982,"[1, 1, 1, 0, 0]",300,0.6,2048
