,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,3.0,150,0.002036750000115717,"[0, 1, 0, 0, 0]",False,150,0.25,512
1,1,8.0,302,0.014831292000053509,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
2,2,8.0,453,0.020237249999809137,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
3,4,8.0,755,0.029199083000094106,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
4,8,8.0,1359,0.04612929199993232,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
5,16,8.0,2567,0.07808479199957219,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
6,32,8.0,4983,0.14010358300038206,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
7,64,8.0,9815,0.261845541999719,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
8,128,8.0,19479,0.48485395799980324,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
9,256,8.0,38807,0.9087999579996904,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
10,512,8.0,75802,1.7211537499997576,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,150,0.25,512
11,0,3.0,150,0.000953417000346235,"[0, 1, 0, 0, 0]",False,150,0.5,512
12,1,8.0,302,0.007176541999797337,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
13,2,8.0,453,0.013552166999943438,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
14,4,8.0,755,0.023457041999790817,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
15,8,8.0,1359,0.040945292000287736,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
16,16,8.0,2567,0.07313824999982899,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
17,32,8.0,4983,0.13412341700040997,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
18,64,8.0,9815,0.25210941700061085,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
19,128,8.0,19479,0.4688980000000811,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
20,256,8.0,38807,0.889283333000094,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
21,512,8.0,75802,1.7000625830005447,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,150,0.5,512
22,0,3.0,150,0.0009408750001966837,"[0, 1, 0, 0, 0]",False,150,0.75,512
23,1,8.0,302,0.009164791999864974,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
24,2,8.0,453,0.01761995900051261,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
25,4,8.0,755,0.02933187500002532,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
26,8,8.0,1359,0.04854470900045271,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
27,16,8.0,2567,0.08211116700022103,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
28,32,8.0,4983,0.14523516700046457,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
29,64,8.0,9815,0.2648719170001641,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
30,128,8.0,19479,0.48211437500049215,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
31,256,8.0,38807,0.9067748340003163,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
32,512,8.0,75802,1.7414039590003085,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,150,0.75,512
33,0,3.0,200,0.0012029580002490547,"[0, 1, 0, 0, 0]",False,200,0.25,512
34,1,8.0,402,0.011275666000074125,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
35,2,8.0,603,0.021840624999640568,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
36,4,8.0,1005,0.03624491600021429,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
37,8,8.0,1809,0.05890612500024872,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
38,16,8.0,3417,0.09594399999969028,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
39,32,8.0,6633,0.16294850000031147,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
40,64,8.0,13065,0.29088045800017426,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
41,128,8.0,25929,0.5397202499998457,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
42,256,8.0,51657,1.0239668329995766,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
43,512,8.0,100902,1.939125249999961,"[0.0, 0.0, 0.0, 1.0, 1.0]",False,200,0.25,512
44,0,3.0,200,0.0016209579998758272,"[0, 1, 0, 0, 0]",False,200,0.5,512
45,1,8.0,402,0.01373470799990173,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
46,2,8.0,603,0.025377916999786976,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
47,4,8.0,1005,0.04076379199977964,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
48,8,8.0,1809,0.06404633300007845,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
49,16,8.0,3417,0.10154579199934233,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
50,32,8.0,6633,0.17036729199935507,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
51,64,8.0,13065,0.2978287919995637,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
52,128,8.0,25929,0.5472068749995742,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
53,256,8.0,51657,1.0519181669997124,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
54,512,8.0,100902,1.9102232919995004,"[1.0, 1.0, 1.0, 0.0, 0.0]",False,200,0.5,512
55,0,3.0,200,0.0012599159999808762,"[0, 1, 0, 0, 0]",False,200,0.75,512
56,1,8.0,402,0.01399470799970004,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,200,0.75,512
57,2,8.0,603,0.027035832999899867,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,200,0.75,512
58,4,8.0,1005,0.043696290999832854,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,200,0.75,512
59,8,8.0,1809,0.06883933300014178,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,200,0.75,512
60,16,8.0,3417,0.10973912499957805,"[0.0, 0.0, 1.0, 1.0, 1.0]",False,200,0.75,512
