,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,3.0,0,8.320799952343805e-05,"[0, 1, 0, 0, 0]",25,512,0
1,1,3.0,1,0.002585332999842649,"[0, 1, 0, 0, 0]",25,512,0
2,2,3.0,2,0.003772541999751411,"[0, 1, 0, 0, 0]",25,512,0
3,4,5.0,5,0.004856541999288311,"[0, 0, 0, 0, 0]",25,512,0
4,8,5.0,9,0.005929124999966007,"[0, 0, 0, 0, 0]",25,512,0
5,16,5.0,17,0.007039374999294523,"[0, 0, 0, 0, 0]",25,512,0
6,32,5.0,33,0.008294541999930516,"[0, 0, 0, 0, 0]",25,512,0
7,64,5.0,65,0.009939291999216948,"[0, 0, 0, 0, 0]",25,512,0
8,128,5.0,129,0.013447583000015584,"[0, 0, 0, 0, 0]",25,512,0
9,256,5.0,257,0.02017333299954771,"[0, 0, 0, 0, 0]",25,512,0
10,512,5.0,513,0.03954370799965545,"[0, 0, 0, 0, 0]",25,512,0
11,0,1.0,513,0.04261737499928131,"[0, 1, 0, 1, 0]",25,512,1
12,1,2.0,515,0.04590399999960937,"[0, 1, 0, 1, 1]",25,512,1
13,2,4.0,517,0.04861745800008066,"[0, 1, 1, 1, 1]",25,512,1
14,4,5.0,520,0.051274499999635736,"[1, 1, 1, 1, 1]",25,512,1
15,8,5.0,524,0.05412045799948828,"[1, 1, 1, 1, 1]",25,512,1
16,16,5.0,532,0.057441457999630074,"[1, 1, 1, 1, 1]",25,512,1
17,32,5.0,548,0.061448916999324865,"[1, 1, 1, 1, 1]",25,512,1
18,64,5.0,580,0.0680328329999611,"[1, 1, 1, 1, 1]",25,512,1
19,128,5.0,644,0.0778708749994621,"[1, 1, 1, 1, 1]",25,512,1
20,256,5.0,772,0.09593724999922415,"[1, 1, 1, 1, 1]",25,512,1
21,512,5.0,1028,0.1375009579996913,"[1, 1, 1, 1, 1]",25,512,1
22,0,3.0,1028,0.14200770799925522,"[0, 1, 0, 0, 0]",25,512,2
23,1,3.0,1029,0.14603287499994622,"[0, 1, 0, 0, 0]",25,512,2
24,2,8.0,1031,0.1503658749998067,"[1, 1, 0, 0, 0]",25,512,2
25,4,8.0,1033,0.15453899999920395,"[1, 1, 0, 0, 0]",25,512,2
26,8,8.0,1037,0.15955941699940013,"[1, 1, 0, 0, 0]",25,512,2
27,16,8.0,1045,0.16495304199997918,"[1, 1, 0, 0, 0]",25,512,2
28,32,8.0,1061,0.17154699999991863,"[1, 1, 0, 0, 0]",25,512,2
29,64,8.0,1093,0.1816225829998075,"[1, 1, 0, 0, 0]",25,512,2
30,128,8.0,1157,0.1977264170000126,"[1, 1, 0, 0, 0]",25,512,2
31,256,8.0,1285,0.22729866699955892,"[1, 1, 0, 0, 0]",25,512,2
32,512,8.0,1541,0.28870412499964004,"[1, 1, 0, 0, 0]",25,512,2
33,0,4.0,1541,0.29524783299984847,"[1, 1, 1, 1, 0]",25,512,3
34,1,5.0,1543,0.3017309169999862,"[1, 1, 1, 1, 1]",25,512,3
35,2,5.0,1544,0.3078357079994021,"[1, 1, 1, 1, 1]",25,512,3
36,4,5.0,1546,0.31652958299946476,"[1, 1, 1, 1, 1]",25,512,3
37,8,5.0,1550,0.3259533329992337,"[1, 1, 1, 1, 1]",25,512,3
38,16,5.0,1558,0.33354983299977903,"[1, 1, 1, 1, 1]",25,512,3
39,32,5.0,1574,0.3431268750000527,"[1, 1, 1, 1, 1]",25,512,3
40,64,5.0,1606,0.3567527919994973,"[1, 1, 1, 1, 1]",25,512,3
41,128,5.0,1670,0.37926458299989463,"[1, 1, 1, 1, 1]",25,512,3
42,256,5.0,1798,0.41986424999959127,"[1, 1, 1, 1, 1]",25,512,3
43,512,5.0,2054,0.5031318749997808,"[1, 1, 1, 1, 1]",25,512,3
44,0,5.0,2054,0.5108215419995759,"[0, 0, 0, 0, 0]",25,512,4
