column0,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
56836,2,0.011353250000865955,2582.696894694408,4888.0,100,512,9
57348,2,0.011353250000865955,2494.166790931647,5429.0,100,512,10
57860,2,0.011353250000865955,2755.4771945937214,5974.0,100,512,11
58372,2,0.011353250000865955,2860.678579982701,6519.0,100,512,12
58884,2,0.011353250000865955,2376.6698165111497,7064.0,100,512,13
59396,2,0.011353250000865955,2674.532926140242,7608.0,100,512,14
59908,2,0.011353250000865955,2468.3135382311193,8145.0,100,512,15
60420,2,0.011353250000865955,2658.9683991120696,8691.0,100,512,16
60932,2,0.011353250000865955,2724.461619581062,9231.0,100,512,17
61444,2,0.011353250000865955,2785.07718193848,9781.0,100,512,18
61956,2,0.011353250000865955,2627.6096371230756,10341.0,100,512,19
62468,2,0.011353250000865955,2904.820286189133,10882.0,100,512,20
62980,2,0.011353250000865955,2268.82051867764,11424.0,100,512,21
63492,2,0.011353250000865955,2387.208861877802,11961.0,100,512,22
64004,2,0.011353250000865955,2705.4136408535915,12497.0,100,512,23
64516,2,0.011353250000865955,2979.6985208890933,13040.0,100,512,24
65028,2,0.011353250000865955,2230.7899305123265,13593.0,100,512,25
65540,2,0.011353250000865955,2404.1420794559153,14134.0,100,512,26
66052,2,0.011353250000865955,2648.308127969135,14675.0,100,512,27
66564,2,0.011353250000865955,2536.5763375721485,15223.0,100,512,28
67076,2,0.011353250000865955,2597.0851810374106,15767.0,100,512,29
67588,2,0.011353250000865955,2819.234539384285,16312.0,100,512,30
68100,2,0.011353250000865955,2073.5326406641343,16861.0,100,512,31
68612,2,0.011353250000865955,2324.3770685350664,17390.0,100,512,32
69124,2,0.011353250000865955,2890.533576724459,17930.0,100,512,33
69636,2,0.011353250000865955,2261.1792594013755,18480.0,100,512,34
70148,2,0.011353250000865955,2161.7625519696694,19028.0,100,512,35
70660,2,0.011353250000865955,2739.205843147345,19559.0,100,512,36
71172,2,0.011353250000865955,2803.9454182566037,20104.0,100,512,37
71684,2,0.011353250000865955,2533.877548664139,20650.0,100,512,38
72196,2,0.011353250000865955,2384.3873710074945,21199.0,100,512,39
72708,2,0.011353250000865955,2312.9479567979383,21744.0,100,512,40
73220,2,0.011353250000865955,2374.923441279241,22288.0,100,512,41
73732,2,0.011353250000865955,2421.398604630972,22827.0,100,512,42
74244,2,0.011353250000865955,2734.3126565058305,23362.0,100,512,43
74756,2,0.011353250000865955,2888.5440594399242,23902.0,100,512,44
75268,2,0.011353250000865955,2587.5150517409884,24441.0,100,512,45
75780,2,0.011353250000865955,2802.6338065867153,24980.0,100,512,46
76292,2,0.011353250000865955,2758.5595363141406,25525.0,100,512,47
76804,2,0.011353250000865955,2014.964028363805,26061.0,100,512,48
77316,2,0.011353250000865955,2695.718183911566,26596.0,100,512,49
77828,2,0.011353250000865955,2269.2143008064186,27131.0,100,512,50
78340,2,0.011353250000865955,2455.3934480207263,27671.0,100,512,51
78852,2,0.011353250000865955,2821.253681190336,28208.0,100,512,52
79364,2,0.011353250000865955,2866.386353179091,28755.0,100,512,53
79876,2,0.011353250000865955,2577.8895535087463,29298.0,100,512,54
80388,2,0.011353250000865955,2621.2200777860453,29833.0,100,512,55
80900,2,0.011353250000865955,2414.5867983519247,30374.0,100,512,56
81412,2,0.011353250000865955,2779.115883943516,30918.0,100,512,57
81924,2,0.011353250000865955,2609.994984808122,31457.0,100,512,58
82436,2,0.011353250000865955,2742.2251214573057,31987.0,100,512,59
82948,2,0.011353250000865955,2601.240047909417,32532.0,100,512,60
83460,2,0.011353250000865955,2157.087552736374,33076.0,100,512,61
83972,2,0.011353250000865955,2356.759314281216,33616.0,100,512,62
84484,2,0.011353250000865955,2639.703858618054,34160.0,100,512,63
84996,2,0.011353250000865955,2699.105120412905,34700.0,100,512,64
85508,2,0.011353250000865955,2469.573051189425,35242.0,100,512,65
86020,2,0.011353250000865955,2713.29358167192,35788.0,100,512,66
86532,2,0.011353250000865955,2819.758992909642,36333.0,100,512,67
87044,2,0.011353250000865955,2476.16754591521,36872.0,100,512,68
87556,2,0.011353250000865955,2524.556142116762,37415.0,100,512,69
88068,2,0.011353250000865955,2773.985174700011,37961.0,100,512,70
88580,2,0.011353250000865955,2729.5244176501833,38507.0,100,512,71
89092,2,0.011353250000865955,2743.9096058047226,39060.0,100,512,72
89604,2,0.011353250000865955,2186.025922327517,39601.0,100,512,73
90116,2,0.011353250000865955,2643.5028894325637,40143.0,100,512,74
90628,2,0.011353250000865955,2609.7940217099917,40681.0,100,512,75
91140,2,0.011353250000865955,2348.386470241013,41234.0,100,512,76
91652,2,0.011353250000865955,2719.174215830731,41776.0,100,512,77
92164,2,0.011353250000865955,2976.2420391554606,42327.0,100,512,78
92676,2,0.011353250000865955,2934.299838267351,42872.0,100,512,79
93188,2,0.011353250000865955,2418.7582569659344,43426.0,100,512,80
93700,2,0.011353250000865955,2712.498175793659,43963.0,100,512,81
94212,2,0.011353250000865955,2263.367969496575,44505.0,100,512,82
94724,2,0.011353250000865955,2440.412545960865,45042.0,100,512,83
95236,2,0.011353250000865955,2500.3347347239655,45583.0,100,512,84
95748,2,0.011353250000865955,3015.073261951955,46130.0,100,512,85
96260,2,0.011353250000865955,2521.6512873887928,46674.0,100,512,86
96772,2,0.011353250000865955,2839.256529551282,47219.0,100,512,87
97284,2,0.011353250000865955,2418.360042315341,47768.0,100,512,88
97796,2,0.011353250000865955,2117.846689990718,48300.0,100,512,89
98308,2,0.011353250000865955,2845.9438252641694,48840.0,100,512,90
98820,2,0.011353250000865955,3073.5310882416793,49388.0,100,512,91
99332,2,0.011353250000865955,2513.5486271883865,49934.0,100,512,92
99844,2,0.011353250000865955,2744.9092955106794,50476.0,100,512,93
100356,2,0.011353250000865955,2741.982552861738,51029.0,100,512,94
100868,2,0.011353250000865955,2358.117961103436,51569.0,100,512,95
101380,2,0.011353250000865955,2676.5386242985956,52113.0,100,512,96
101892,2,0.011353250000865955,2975.7748635034673,52661.0,100,512,97
102404,2,0.011353250000865955,2582.7857822862375,53202.0,100,512,98
102916,2,0.011353250000865955,2507.1950244994214,53747.0,100,512,99
103428,2,0.011353250000865955,2897.9892316188625,54277.0,100,512,100
52229,3,0.012622542000826797,2670.412454374026,4.0,100,512,0
52741,3,0.012622542000826797,2442.9331953033616,548.0,100,512,1
53253,3,0.012622542000826797,2774.1602707317256,1093.0,100,512,2
53765,3,0.012622542000826797,2259.4749225260866,1646.0,100,512,3
54277,3,0.012622542000826797,2599.103670519714,2181.0,100,512,4
54789,3,0.012622542000826797,2151.2274105411416,2729.0,100,512,5
55301,3,0.012622542000826797,3052.8516466965216,3261.0,100,512,6
55813,3,0.012622542000826797,2704.1645437890834,3803.0,100,512,7
56325,3,0.012622542000826797,2277.896339245351,4353.0,100,512,8
56837,3,0.012622542000826797,2153.9033306392107,4890.0,100,512,9
57349,3,0.012622542000826797,2116.4551633041206,5431.0,100,512,10
57861,3,0.012622542000826797,2755.4771945937214,5975.0,100,512,11
58373,3,0.012622542000826797,2860.678579982701,6520.0,100,512,12
58885,3,0.012622542000826797,2376.6698165111497,7065.0,100,512,13
59397,3,0.012622542000826797,2500.077349413179,7610.0,100,512,14
59909,3,0.012622542000826797,2468.3135382311193,8146.0,100,512,15
60421,3,0.012622542000826797,2607.712599231231,8693.0,100,512,16
60933,3,0.012622542000826797,2724.461619581062,9232.0,100,512,17
61445,3,0.012622542000826797,2530.019536983332,9783.0,100,512,18
61957,3,0.012622542000826797,2627.6096371230756,10342.0,100,512,19
62469,3,0.012622542000826797,2904.820286189133,10883.0,100,512,20
62981,3,0.012622542000826797,2160.6680852332183,11426.0,100,512,21
63493,3,0.012622542000826797,2353.848564623719,11963.0,100,512,22
64005,3,0.012622542000826797,2705.4136408535915,12498.0,100,512,23
64517,3,0.012622542000826797,2880.993449958548,13042.0,100,512,24
65029,3,0.012622542000826797,2223.9429260970264,13595.0,100,512,25
65541,3,0.012622542000826797,2404.1420794559153,14135.0,100,512,26
66053,3,0.012622542000826797,2576.5009067144024,14677.0,100,512,27
66565,3,0.012622542000826797,2536.5763375721485,15224.0,100,512,28
67077,3,0.012622542000826797,2597.0851810374106,15768.0,100,512,29
67589,3,0.012622542000826797,2769.5692952421696,16314.0,100,512,30
68101,3,0.012622542000826797,2073.5326406641343,16862.0,100,512,31
68613,3,0.012622542000826797,2324.3770685350664,17391.0,100,512,32
69125,3,0.012622542000826797,2752.612804827191,17932.0,100,512,33
69637,3,0.012622542000826797,2261.1792594013755,18481.0,100,512,34
70149,3,0.012622542000826797,2161.7625519696694,19029.0,100,512,35
70661,3,0.012622542000826797,2686.240752956365,19561.0,100,512,36
71173,3,0.012622542000826797,2803.9454182566037,20105.0,100,512,37
71685,3,0.012622542000826797,2533.877548664139,20651.0,100,512,38
72197,3,0.012622542000826797,2299.7765758477167,21201.0,100,512,39
72709,3,0.012622542000826797,2312.9479567979383,21745.0,100,512,40
73221,3,0.012622542000826797,2374.923441279241,22289.0,100,512,41
73733,3,0.012622542000826797,2352.261367080863,22829.0,100,512,42
74245,3,0.012622542000826797,2734.3126565058305,23363.0,100,512,43
74757,3,0.012622542000826797,2732.8413529034724,23904.0,100,512,44
75269,3,0.012622542000826797,2587.5150517409884,24442.0,100,512,45
75781,3,0.012622542000826797,2802.6338065867153,24981.0,100,512,46
76293,3,0.012622542000826797,2744.802235412683,25527.0,100,512,47
76805,3,0.012622542000826797,2014.964028363805,26062.0,100,512,48
77317,3,0.012622542000826797,2695.718183911566,26597.0,100,512,49
77829,3,0.012622542000826797,2224.2717234944926,27133.0,100,512,50
78341,3,0.012622542000826797,2455.3934480207263,27672.0,100,512,51
78853,3,0.012622542000826797,2821.253681190336,28209.0,100,512,52
79365,3,0.012622542000826797,2671.9307108153544,28757.0,100,512,53
79877,3,0.012622542000826797,2469.355116348418,29300.0,100,512,54
80389,3,0.012622542000826797,2621.2200777860453,29834.0,100,512,55
80901,3,0.012622542000826797,2414.5867983519247,30375.0,100,512,56
81413,3,0.012622542000826797,2778.145061220454,30920.0,100,512,57
81925,3,0.012622542000826797,2609.994984808122,31458.0,100,512,58
82437,3,0.012622542000826797,2742.2251214573057,31988.0,100,512,59
82949,3,0.012622542000826797,2558.368959410571,32534.0,100,512,60
83461,3,0.012622542000826797,2157.087552736374,33077.0,100,512,61
83973,3,0.012622542000826797,2356.759314281216,33617.0,100,512,62
84485,3,0.012622542000826797,2527.978267358091,34162.0,100,512,63
84997,3,0.012622542000826797,2699.105120412905,34701.0,100,512,64
85509,3,0.012622542000826797,2469.573051189425,35243.0,100,512,65
86021,3,0.012622542000826797,2529.9857351187225,35790.0,100,512,66
86533,3,0.012622542000826797,2679.401204611805,36335.0,100,512,67
87045,3,0.012622542000826797,2476.16754591521,36873.0,100,512,68
87557,3,0.012622542000826797,2524.556142116762,37416.0,100,512,69
88069,3,0.012622542000826797,2773.985174700011,37962.0,100,512,70
88581,3,0.012622542000826797,2729.5244176501833,38508.0,100,512,71
89093,3,0.012622542000826797,2511.1599662923386,39062.0,100,512,72
89605,3,0.012622542000826797,2186.025922327517,39602.0,100,512,73
90117,3,0.012622542000826797,2505.477726824886,40145.0,100,512,74
90629,3,0.012622542000826797,2609.7940217099917,40682.0,100,512,75
91141,3,0.012622542000826797,2348.386470241013,41235.0,100,512,76
91653,3,0.012622542000826797,2719.174215830731,41777.0,100,512,77
92165,3,0.012622542000826797,2810.1629715142158,42329.0,100,512,78
92677,3,0.012622542000826797,2931.4668620124103,42874.0,100,512,79
93189,3,0.012622542000826797,2418.7582569659344,43427.0,100,512,80
93701,3,0.012622542000826797,2712.498175793659,43964.0,100,512,81
94213,3,0.012622542000826797,2250.72018694529,44507.0,100,512,82
94725,3,0.012622542000826797,2431.673792643368,45044.0,100,512,83
95237,3,0.012622542000826797,2500.3347347239655,45584.0,100,512,84
95749,3,0.012622542000826797,3009.652832315591,46132.0,100,512,85
96261,3,0.012622542000826797,2515.688317171619,46676.0,100,512,86
96773,3,0.012622542000826797,2819.2197846421623,47221.0,100,512,87
97285,3,0.012622542000826797,2418.1697194978406,47770.0,100,512,88
97797,3,0.012622542000826797,1991.6428112245458,48302.0,100,512,89
98309,3,0.012622542000826797,2845.9438252641694,48841.0,100,512,90
98821,3,0.012622542000826797,3005.817469252376,49390.0,100,512,91
99333,3,0.012622542000826797,2513.5486271883865,49935.0,100,512,92
99845,3,0.012622542000826797,2723.0451529755424,50478.0,100,512,93
100357,3,0.012622542000826797,2741.982552861738,51030.0,100,512,94
100869,3,0.012622542000826797,2182.846195022645,51571.0,100,512,95
101381,3,0.012622542000826797,2676.5386242985956,52114.0,100,512,96
101893,3,0.012622542000826797,2975.7748635034673,52662.0,100,512,97
102405,3,0.012622542000826797,2506.0619145789274,53204.0,100,512,98
102917,3,0.012622542000826797,2507.1950244994214,53748.0,100,512,99
103429,3,0.012622542000826797,2701.4609888454333,54279.0,100,512,100
52230,4,0.012672542000473186,2667.096008275515,6.0,100,512,0
52742,4,0.012672542000473186,2442.9331953033616,549.0,100,512,1
53254,4,0.012672542000473186,2774.1602707317256,1094.0,100,512,2
53766,4,0.012672542000473186,2128.250575111813,1648.0,100,512,3
54278,4,0.012672542000473186,2491.874597855528,2183.0,100,512,4
54790,4,0.012672542000473186,2151.2274105411416,2730.0,100,512,5
55302,4,0.012672542000473186,3052.8516466965216,3262.0,100,512,6
55814,4,0.012672542000473186,2704.1645437890834,3804.0,100,512,7
56326,4,0.012672542000473186,2277.896339245351,4354.0,100,512,8
56838,4,0.012672542000473186,2140.5065466269302,4892.0,100,512,9
57350,4,0.012672542000473186,2116.4551633041206,5432.0,100,512,10
57862,4,0.012672542000473186,2755.4771945937214,5976.0,100,512,11
58374,4,0.012672542000473186,2832.8131205227596,6522.0,100,512,12
58886,4,0.012672542000473186,2376.6698165111497,7066.0,100,512,13
59398,4,0.012672542000473186,2500.077349413179,7611.0,100,512,14
59910,4,0.012672542000473186,2468.3135382311193,8147.0,100,512,15
60422,4,0.012672542000473186,2563.624215825586,8695.0,100,512,16
60934,4,0.012672542000473186,2715.3629328077136,9234.0,100,512,17
61446,4,0.012672542000473186,2522.1732338995334,9785.0,100,512,18
61958,4,0.012672542000473186,2572.9063044600816,10344.0,100,512,19
62470,4,0.012672542000473186,2904.820286189133,10884.0,100,512,20
62982,4,0.012672542000473186,2160.6680852332183,11427.0,100,512,21
63494,4,0.012672542000473186,2353.848564623719,11964.0,100,512,22
64006,4,0.012672542000473186,2705.4136408535915,12499.0,100,512,23
64518,4,0.012672542000473186,2880.993449958548,13043.0,100,512,24
65030,4,0.012672542000473186,2223.9429260970264,13596.0,100,512,25
65542,4,0.012672542000473186,2404.1420794559153,14136.0,100,512,26
66054,4,0.012672542000473186,2576.5009067144024,14678.0,100,512,27
66566,4,0.012672542000473186,2488.913322399356,15226.0,100,512,28
67078,4,0.012672542000473186,2597.0851810374106,15769.0,100,512,29
67590,4,0.012672542000473186,2762.252620799812,16316.0,100,512,30
68102,4,0.012672542000473186,2056.522847507807,16864.0,100,512,31
68614,4,0.012672542000473186,2324.3770685350664,17392.0,100,512,32
69126,4,0.012672542000473186,2752.612804827191,17933.0,100,512,33
69638,4,0.012672542000473186,2261.1792594013755,18482.0,100,512,34
70150,4,0.012672542000473186,2161.7625519696694,19030.0,100,512,35
70662,4,0.012672542000473186,2646.9987922487367,19563.0,100,512,36
71174,4,0.012672542000473186,2797.629436877692,20107.0,100,512,37
71686,4,0.012672542000473186,2533.877548664139,20652.0,100,512,38
72198,4,0.012672542000473186,2256.7641034262597,21203.0,100,512,39
72710,4,0.012672542000473186,2303.541339782564,21747.0,100,512,40
73222,4,0.012672542000473186,2374.923441279241,22290.0,100,512,41
73734,4,0.012672542000473186,2329.129090846485,22831.0,100,512,42
74246,4,0.012672542000473186,2522.2900138801124,23365.0,100,512,43
74758,4,0.012672542000473186,2732.8413529034724,23905.0,100,512,44
75270,4,0.012672542000473186,2587.5150517409884,24443.0,100,512,45
75782,4,0.012672542000473186,2802.3684169283733,24983.0,100,512,46
76294,4,0.012672542000473186,2744.802235412683,25528.0,100,512,47
76806,4,0.012672542000473186,2014.964028363805,26063.0,100,512,48
77318,4,0.012672542000473186,2695.718183911566,26598.0,100,512,49
77830,4,0.012672542000473186,2224.2717234944926,27134.0,100,512,50
78342,4,0.012672542000473186,2455.3934480207263,27673.0,100,512,51
78854,4,0.012672542000473186,2784.0681765793734,28211.0,100,512,52
79366,4,0.012672542000473186,2570.5245052837645,28759.0,100,512,53
79878,4,0.012672542000473186,2196.006165308807,29302.0,100,512,54
80390,4,0.012672542000473186,2621.2200777860453,29835.0,100,512,55
80902,4,0.012672542000473186,2414.5867983519247,30376.0,100,512,56
81414,4,0.012672542000473186,2778.145061220454,30921.0,100,512,57
81926,4,0.012672542000473186,2609.994984808122,31459.0,100,512,58
82438,4,0.012672542000473186,2719.9173114404266,31990.0,100,512,59
82950,4,0.012672542000473186,2558.368959410571,32535.0,100,512,60
83462,4,0.012672542000473186,2157.087552736374,33078.0,100,512,61
83974,4,0.012672542000473186,2350.075175269385,33619.0,100,512,62
84486,4,0.012672542000473186,2527.978267358091,34163.0,100,512,63
84998,4,0.012672542000473186,2697.2797511926074,34703.0,100,512,64
85510,4,0.012672542000473186,2469.573051189425,35244.0,100,512,65
86022,4,0.012672542000473186,2487.571409492579,35792.0,100,512,66
86534,4,0.012672542000473186,2679.401204611805,36336.0,100,512,67
87046,4,0.012672542000473186,2476.16754591521,36874.0,100,512,68
87558,4,0.012672542000473186,2524.556142116762,37417.0,100,512,69
88070,4,0.012672542000473186,2651.957409634353,37964.0,100,512,70
88582,4,0.012672542000473186,2727.2548593245783,38510.0,100,512,71
89094,4,0.012672542000473186,2511.1599662923386,39063.0,100,512,72
89606,4,0.012672542000473186,2186.025922327517,39603.0,100,512,73
90118,4,0.012672542000473186,2505.477726824886,40146.0,100,512,74
90630,4,0.012672542000473186,2609.7940217099917,40683.0,100,512,75
91142,4,0.012672542000473186,2348.386470241013,41236.0,100,512,76
91654,4,0.012672542000473186,2719.174215830731,41778.0,100,512,77
92166,4,0.012672542000473186,2810.1629715142158,42330.0,100,512,78
92678,4,0.012672542000473186,2583.5890654031246,42876.0,100,512,79
93190,4,0.012672542000473186,2418.7582569659344,43428.0,100,512,80
93702,4,0.012672542000473186,2711.0650099269083,43966.0,100,512,81
94214,4,0.012672542000473186,2250.72018694529,44508.0,100,512,82
94726,4,0.012672542000473186,2431.673792643368,45045.0,100,512,83
95238,4,0.012672542000473186,2500.3347347239655,45585.0,100,512,84
95750,4,0.012672542000473186,2789.534825560643,46134.0,100,512,85
96262,4,0.012672542000473186,2492.6719682782173,46678.0,100,512,86
96774,4,0.012672542000473186,2722.7928758248627,47223.0,100,512,87
97286,4,0.012672542000473186,2418.1697194978406,47771.0,100,512,88
97798,4,0.012672542000473186,1991.6428112245458,48303.0,100,512,89
98310,4,0.012672542000473186,2845.9438252641694,48842.0,100,512,90
98822,4,0.012672542000473186,2773.1122195093194,49392.0,100,512,91
99334,4,0.012672542000473186,2486.645041223986,49937.0,100,512,92
99846,4,0.012672542000473186,2723.0451529755424,50479.0,100,512,93
100358,4,0.012672542000473186,2741.982552861738,51031.0,100,512,94
100870,4,0.012672542000473186,2182.846195022645,51572.0,100,512,95
101382,4,0.012672542000473186,2676.5386242985956,52115.0,100,512,96
101894,4,0.012672542000473186,2841.161306748092,52664.0,100,512,97
102406,4,0.012672542000473186,2498.3339871127005,53206.0,100,512,98
102918,4,0.012672542000473186,2507.1950244994214,53749.0,100,512,99
103430,4,0.012672542000473186,2626.367650071912,54281.0,100,512,100
52231,5,0.013843833000464656,2577.7321445777197,8.0,100,512,0
52743,5,0.013843833000464656,2442.9331953033616,550.0,100,512,1
53255,5,0.013843833000464656,2722.8159297456227,1096.0,100,512,2
53767,5,0.013843833000464656,2128.250575111813,1649.0,100,512,3
54279,5,0.013843833000464656,2491.874597855528,2184.0,100,512,4
54791,5,0.013843833000464656,2151.2274105411416,2731.0,100,512,5
55303,5,0.013843833000464656,3052.8516466965216,3263.0,100,512,6
55815,5,0.013843833000464656,2433.5331931665264,3806.0,100,512,7
56327,5,0.013843833000464656,2211.0324137332286,4356.0,100,512,8
56839,5,0.013843833000464656,2140.5065466269302,4893.0,100,512,9
