column0,Iteration,Time,Fitness,FEvals,Temperature,max_iters
37786,69,0.022982665999961682,102.0,138.0,2500,8192
37787,70,0.02300808300014978,108.0,140.0,2500,8192
37788,71,0.023035583000137194,100.0,142.0,2500,8192
37789,72,0.02306158300007155,105.0,144.0,2500,8192
37790,73,0.023087708000048224,97.0,146.0,2500,8192
37791,74,0.02311412500012011,100.0,148.0,2500,8192
37792,75,0.023140415999932884,124.0,150.0,2500,8192
37793,76,0.023166875000015352,116.0,152.0,2500,8192
37794,77,0.0231944580000345,121.0,154.0,2500,8192
37795,78,0.023221333000037703,129.0,156.0,2500,8192
37796,79,0.023248208000040904,132.0,158.0,2500,8192
37797,80,0.02327529100011816,144.0,160.0,2500,8192
37798,81,0.023302374999957465,132.0,162.0,2500,8192
37799,82,0.023329750000129934,156.0,164.0,2500,8192
37800,83,0.02335770800004866,153.0,166.0,2500,8192
37801,84,0.023385208000036073,158.0,168.0,2500,8192
37802,85,0.023413041000139856,155.0,170.0,2500,8192
37803,86,0.023440375000063796,131.0,172.0,2500,8192
37804,87,0.023467624999966574,137.0,174.0,2500,8192
37805,88,0.023494916000117883,153.0,176.0,2500,8192
37806,89,0.023522458000115876,137.0,178.0,2500,8192
37807,90,0.023551083000029394,133.0,180.0,2500,8192
37808,91,0.0235801660001016,117.0,182.0,2500,8192
37809,92,0.02360870799998338,111.0,184.0,2500,8192
37810,93,0.023638541000082114,109.0,186.0,2500,8192
37811,94,0.023667875000001004,93.0,188.0,2500,8192
37812,95,0.023696500000141896,109.0,190.0,2500,8192
37813,96,0.02372516600007657,117.0,192.0,2500,8192
37814,97,0.023754750000080094,133.0,194.0,2500,8192
37815,98,0.023784958000078404,149.0,196.0,2500,8192
37816,99,0.02381429100000787,117.0,198.0,2500,8192
37817,100,0.02384437499995329,111.0,200.0,2500,8192
37818,101,0.023874750000004497,115.0,202.0,2500,8192
37819,102,0.023904915999992227,111.0,204.0,2500,8192
37820,103,0.023934750000080385,106.0,206.0,2500,8192
37821,104,0.023965290999967692,98.0,208.0,2500,8192
37822,105,0.023995916000103534,118.0,210.0,2500,8192
37823,106,0.024026791000096637,122.0,212.0,2500,8192
37824,107,0.024057833000142637,118.0,214.0,2500,8192
37825,108,0.024089166000067053,128.0,216.0,2500,8192
37826,109,0.02412100000015016,113.0,218.0,2500,8192
37827,110,0.02415279100000589,117.0,220.0,2500,8192
37828,111,0.024184332999993785,125.0,222.0,2500,8192
37829,112,0.024216291000129786,101.0,224.0,2500,8192
37830,113,0.02424812499998552,0.0,226.0,2500,8192
37831,114,0.0242802909999682,0.0,228.0,2500,8192
37832,115,0.024312499999950887,0.0,230.0,2500,8192
37833,116,0.024344082999959937,163.0,232.0,2500,8192
37834,117,0.02437666600008015,151.0,234.0,2500,8192
37835,118,0.024409541000068202,142.0,236.0,2500,8192
37836,119,0.024442541000098572,151.0,238.0,2500,8192
37837,120,0.024475707999954466,146.0,240.0,2500,8192
37838,121,0.02450920799992673,114.0,242.0,2500,8192
37839,122,0.024542458000041734,126.0,244.0,2500,8192
37840,123,0.024575375000040367,122.0,246.0,2500,8192
37841,124,0.024609000000054948,154.0,248.0,2500,8192
37842,125,0.024642041000106474,0.0,250.0,2500,8192
37843,126,0.024675249999972948,162.0,252.0,2500,8192
37844,127,0.024708375000045635,142.0,254.0,2500,8192
37845,128,0.024742583000033846,150.0,256.0,2500,8192
37846,129,0.02688712500003021,154.0,258.0,2500,8192
37847,130,0.026932458000146653,146.0,260.0,2500,8192
37848,131,0.02697079099993971,154.0,262.0,2500,8192
37849,132,0.02700779099995998,148.0,264.0,2500,8192
37850,133,0.027044082999964303,153.0,266.0,2500,8192
37851,134,0.027080750000095577,137.0,268.0,2500,8192
37852,135,0.02711625000006279,133.0,270.0,2500,8192
37853,136,0.027152458000045954,148.0,272.0,2500,8192
37854,137,0.0271885409999868,142.0,274.0,2500,8192
37855,138,0.027224333000049228,134.0,276.0,2500,8192
37856,139,0.027260833000127604,139.0,278.0,2500,8192
37857,140,0.02729720799993629,145.0,280.0,2500,8192
37858,141,0.027333875000067565,151.0,282.0,2500,8192
37859,142,0.02737054099998204,157.0,284.0,2500,8192
37860,143,0.027407415999959994,0.0,286.0,2500,8192
37861,144,0.027444250000144166,153.0,288.0,2500,8192
37862,145,0.02748129099995822,148.0,290.0,2500,8192
37863,146,0.027518583000073704,142.0,292.0,2500,8192
37864,147,0.027555541000083394,110.0,294.0,2500,8192
37865,148,0.02759308300005614,106.0,296.0,2500,8192
37866,149,0.027630958000145256,116.0,298.0,2500,8192
37867,150,0.027668541000139157,134.0,300.0,2500,8192
37868,151,0.027706625000064378,128.0,302.0,2500,8192
37869,152,0.02774420800005828,125.0,304.0,2500,8192
37870,153,0.02778187500007334,133.0,306.0,2500,8192
37871,154,0.027819333000024926,117.0,308.0,2500,8192
37872,155,0.02785754100000304,85.0,310.0,2500,8192
37873,156,0.027896125000097527,109.0,312.0,2500,8192
37874,157,0.027934707999975217,125.0,314.0,2500,8192
37875,158,0.02797333300009086,117.0,316.0,2500,8192
37876,159,0.028012166000053185,123.0,318.0,2500,8192
37877,160,0.028051166000068406,147.0,320.0,2500,8192
37878,161,0.028090582999993785,157.0,322.0,2500,8192
37879,162,0.028129916000125377,165.0,324.0,2500,8192
37880,163,0.028169458000093073,157.0,326.0,2500,8192
37881,164,0.02820854100014003,173.0,328.0,2500,8192
37882,165,0.028248374999975567,181.0,330.0,2500,8192
37883,166,0.028287458000022525,157.0,332.0,2500,8192
37884,167,0.028327041000011377,145.0,334.0,2500,8192
37885,168,0.028366582999979073,121.0,336.0,2500,8192
37886,169,0.028407375000142565,105.0,338.0,2500,8192
37887,170,0.028447749999941152,114.0,340.0,2500,8192
37888,171,0.028487875000109852,116.0,342.0,2500,8192
37889,172,0.02852858300002481,124.0,344.0,2500,8192
37890,173,0.028570541000135563,136.0,346.0,2500,8192
37891,174,0.028611665999960678,144.0,348.0,2500,8192
37892,175,0.0286530410000978,132.0,350.0,2500,8192
37893,176,0.02869450000002871,116.0,352.0,2500,8192
37894,177,0.028735708000112936,124.0,354.0,2500,8192
37895,178,0.02877658300008079,116.0,356.0,2500,8192
37896,179,0.028818416000149227,84.0,358.0,2500,8192
37897,180,0.028860625000106666,100.0,360.0,2500,8192
37898,181,0.028902166000079887,92.0,362.0,2500,8192
37899,182,0.0289445410001008,100.0,364.0,2500,8192
37900,183,0.028986499999973603,92.0,366.0,2500,8192
37901,184,0.02902891600001567,108.0,368.0,2500,8192
37902,185,0.029071665999936158,116.0,370.0,2500,8192
37903,186,0.029114583000136918,124.0,372.0,2500,8192
37904,187,0.02915787500000988,132.0,374.0,2500,8192
37905,188,0.02920033300006253,156.0,376.0,2500,8192
37906,189,0.029244041000083598,132.0,378.0,2500,8192
37907,190,0.029287541000030615,0.0,380.0,2500,8192
37908,191,0.02933125000004111,0.0,382.0,2500,8192
37909,192,0.029375332999961756,0.0,384.0,2500,8192
37910,193,0.0294195829999353,0.0,386.0,2500,8192
37911,194,0.029463541000041005,0.0,388.0,2500,8192
37912,195,0.029508083000109764,0.0,390.0,2500,8192
37913,196,0.029551915999945777,0.0,392.0,2500,8192
37914,197,0.029596583000056853,132.0,394.0,2500,8192
37915,198,0.029641125000125612,140.0,396.0,2500,8192
37916,199,0.029685958000072787,144.0,398.0,2500,8192
37917,200,0.029730125000014596,128.0,400.0,2500,8192
37918,201,0.02977495799996177,112.0,402.0,2500,8192
37919,202,0.029819583000062266,0.0,404.0,2500,8192
37920,203,0.029865500000141765,103.0,406.0,2500,8192
37921,204,0.029911416000004465,119.0,408.0,2500,8192
37922,205,0.02995745800012628,114.0,410.0,2500,8192
37923,206,0.030003249999936088,112.0,412.0,2500,8192
37924,207,0.030049416000110796,114.0,414.0,2500,8192
37925,208,0.030095583000047554,102.0,416.0,2500,8192
37926,209,0.030142332999957944,110.0,418.0,2500,8192
37927,210,0.030189041000085126,126.0,420.0,2500,8192
37928,211,0.030235082999979568,121.0,422.0,2500,8192
37929,212,0.03028208299997459,137.0,424.0,2500,8192
37930,213,0.030329250000022512,129.0,426.0,2500,8192
37931,214,0.030376416000081008,125.0,428.0,2500,8192
37932,215,0.030423333000044295,109.0,430.0,2500,8192
37933,216,0.03046995800013974,107.0,432.0,2500,8192
37934,217,0.03051766600015071,111.0,434.0,2500,8192
37935,218,0.030565333000140527,127.0,436.0,2500,8192
37936,219,0.030613249999987602,131.0,438.0,2500,8192
37937,220,0.030661208000083207,129.0,440.0,2500,8192
37938,221,0.030709375000014916,113.0,442.0,2500,8192
37939,222,0.030757665999999517,81.0,444.0,2500,8192
37940,223,0.03080641600013223,85.0,446.0,2500,8192
37941,224,0.03085525000005873,117.0,448.0,2500,8192
37942,225,0.03090433300008044,101.0,450.0,2500,8192
37943,226,0.030953582999927676,89.0,452.0,2500,8192
37944,227,0.03100237500007097,105.0,454.0,2500,8192
37945,228,0.031051916000023994,81.0,456.0,2500,8192
37946,229,0.031101374999934706,76.0,458.0,2500,8192
37947,230,0.03115066600003047,92.0,460.0,2500,8192
37948,231,0.031200500000068132,100.0,462.0,2500,8192
37949,232,0.03125033300011637,94.0,464.0,2500,8192
37950,233,0.03130087499994261,89.0,466.0,2500,8192
37951,234,0.031351500000027954,81.0,468.0,2500,8192
37952,235,0.03140174999998635,81.0,469.0,2500,8192
37953,236,0.03145179100010864,89.0,471.0,2500,8192
37954,237,0.03150254100000893,89.0,472.0,2500,8192
37955,238,0.03155354099999386,81.0,474.0,2500,8192
37956,239,0.03160495800011631,87.0,476.0,2500,8192
37957,240,0.03165629099999023,83.0,478.0,2500,8192
37958,241,0.031707416000017474,101.0,480.0,2500,8192
37959,242,0.03176212500011388,109.0,482.0,2500,8192
37960,243,0.031818082999961916,121.0,484.0,2500,8192
37961,244,0.03187183299996832,109.0,486.0,2500,8192
37962,245,0.03192408300014904,125.0,488.0,2500,8192
37963,246,0.031975999999986016,120.0,490.0,2500,8192
37964,247,0.032028416000002835,102.0,492.0,2500,8192
37965,248,0.03208083300000908,108.0,494.0,2500,8192
37966,249,0.03213350000009996,92.0,496.0,2500,8192
37967,250,0.032186375000037515,92.0,497.0,2500,8192
37968,251,0.03223995799999102,108.0,499.0,2500,8192
37969,252,0.032296290999966004,108.0,500.0,2500,8192
37970,253,0.032348875000025146,100.0,502.0,2500,8192
37971,254,0.032401375000063126,84.0,504.0,2500,8192
37972,255,0.03245450000008532,78.0,506.0,2500,8192
37973,256,0.03250841599992782,86.0,508.0,2500,8192
37974,257,0.0356163750000178,77.0,510.0,2500,8192
37975,258,0.03568141599998853,83.0,512.0,2500,8192
37976,259,0.035739541000111785,75.0,514.0,2500,8192
37977,260,0.035796458000049824,84.0,516.0,2500,8192
37978,261,0.03585287500004597,104.0,518.0,2500,8192
37979,262,0.03590858300003674,112.0,520.0,2500,8192
37980,263,0.03596412499996404,120.0,522.0,2500,8192
37981,264,0.03602054099997076,136.0,524.0,2500,8192
37982,265,0.03607645800002501,121.0,526.0,2500,8192
37983,266,0.0361322910000581,89.0,528.0,2500,8192
37984,267,0.0361878329999854,83.0,530.0,2500,8192
37985,268,0.03624395800011371,75.0,532.0,2500,8192
37986,269,0.03630033300009927,79.0,534.0,2500,8192
37987,270,0.0363564580000002,76.0,536.0,2500,8192
37988,271,0.036412250000012136,100.0,538.0,2500,8192
37989,272,0.03646841599993422,104.0,540.0,2500,8192
37990,273,0.03652483299993037,96.0,542.0,2500,8192
37991,274,0.03658137499996883,88.0,544.0,2500,8192
37992,275,0.036638041000060184,85.0,546.0,2500,8192
37993,276,0.03669491599998764,109.0,548.0,2500,8192
37994,277,0.036752083000010316,101.0,550.0,2500,8192
37995,278,0.036809333000064726,110.0,552.0,2500,8192
37996,279,0.03686666600015087,86.0,554.0,2500,8192
37997,280,0.03692433300011544,88.0,556.0,2500,8192
37998,281,0.036981958000069426,96.0,558.0,2500,8192
37999,282,0.037039166000113255,102.0,560.0,2500,8192
38000,283,0.037096750000046086,102.0,561.0,2500,8192
38001,284,0.03715408300013223,99.0,563.0,2500,8192
38002,285,0.03721237500008101,91.0,565.0,2500,8192
38003,286,0.03727320799998779,83.0,567.0,2500,8192
38004,287,0.037333291000095414,79.0,569.0,2500,8192
38005,288,0.037391791000118246,71.0,571.0,2500,8192
38006,289,0.037452083000061975,86.0,573.0,2500,8192
38007,290,0.037512165999942226,96.0,575.0,2500,8192
38008,291,0.03757195799994406,86.0,577.0,2500,8192
38009,292,0.03763133300003574,71.0,579.0,2500,8192
38010,293,0.037690750000137996,86.0,581.0,2500,8192
38011,294,0.03775050000012925,94.0,583.0,2500,8192
38012,295,0.03781033300015224,110.0,585.0,2500,8192
38013,296,0.037870083000143495,108.0,587.0,2500,8192
38014,297,0.03793020800003433,114.0,589.0,2500,8192
38015,298,0.03799033300015253,98.0,591.0,2500,8192
38016,299,0.03805024999996931,106.0,593.0,2500,8192
38017,300,0.038110291000066354,112.0,595.0,2500,8192
38018,301,0.03817033300015282,97.0,597.0,2500,8192
38019,302,0.03823095799998555,102.0,599.0,2500,8192
38020,303,0.03829158300004565,98.0,601.0,2500,8192
38021,304,0.03835287500010054,102.0,603.0,2500,8192
38022,305,0.03841366599999674,118.0,605.0,2500,8192
38023,306,0.03847462499993526,106.0,607.0,2500,8192
38024,307,0.03853562500012231,114.0,609.0,2500,8192
38025,308,0.0385967500001243,122.0,611.0,2500,8192
38026,309,0.03865874999996777,112.0,613.0,2500,8192
38027,310,0.03872062499999629,128.0,615.0,2500,8192
38028,311,0.03878262500006713,136.0,617.0,2500,8192
38029,312,0.03884429100003217,124.0,619.0,2500,8192
38030,313,0.03890558300008706,128.0,621.0,2500,8192
38031,314,0.0389669999999569,130.0,623.0,2500,8192
38032,315,0.0390296660000331,148.0,625.0,2500,8192
38033,316,0.03909250000015163,160.0,627.0,2500,8192
38034,317,0.03915533300005336,0.0,629.0,2500,8192
38035,318,0.03921816599995509,160.0,631.0,2500,8192
38036,319,0.039280500000131724,164.0,633.0,2500,8192
38037,320,0.039343666000149824,156.0,635.0,2500,8192
38038,321,0.03940699999998287,146.0,637.0,2500,8192
38039,322,0.039470790999985184,138.0,639.0,2500,8192
38040,323,0.03953433300011966,122.0,641.0,2500,8192
38041,324,0.039597500000127184,110.0,643.0,2500,8192
38042,325,0.039661375000150656,126.0,645.0,2500,8192
38043,326,0.03972541600001023,131.0,647.0,2500,8192
38044,327,0.03979004100006023,115.0,649.0,2500,8192
38045,328,0.03985475000013139,123.0,651.0,2500,8192
38046,329,0.03992020800001228,119.0,653.0,2500,8192
38047,330,0.03998550000005707,119.0,654.0,2500,8192
38048,331,0.0400508750001336,124.0,656.0,2500,8192
38049,332,0.04011650000006739,128.0,658.0,2500,8192
38050,333,0.040183000000070024,112.0,660.0,2500,8192
38051,334,0.040249583000104394,117.0,662.0,2500,8192
38052,335,0.04031458300005397,141.0,664.0,2500,8192
38053,336,0.040380458000072394,123.0,666.0,2500,8192
38054,337,0.04044625000005908,99.0,668.0,2500,8192
38055,338,0.04051220800010924,107.0,670.0,2500,8192
38056,339,0.040578915999958554,103.0,672.0,2500,8192
38057,340,0.04065016599997762,108.0,674.0,2500,8192
38058,341,0.040718375000096785,117.0,676.0,2500,8192
38059,342,0.04078766600014205,121.0,678.0,2500,8192
38060,343,0.04085629099995458,125.0,680.0,2500,8192
38061,344,0.04092295800001011,141.0,682.0,2500,8192
38062,345,0.04099004099998638,157.0,684.0,2500,8192
38063,346,0.04105754100010017,151.0,686.0,2500,8192
38064,347,0.04112491599994428,135.0,688.0,2500,8192
38065,348,0.041196416000047975,103.0,690.0,2500,8192
38066,349,0.0412639159999344,95.0,692.0,2500,8192
38067,350,0.04133124999998472,100.0,694.0,2500,8192
38068,351,0.04139904099997693,116.0,696.0,2500,8192
38069,352,0.04146683299995857,110.0,698.0,2500,8192
38070,353,0.04153504100008831,100.0,700.0,2500,8192
38071,354,0.041603666000128214,92.0,702.0,2500,8192
38072,355,0.04167225000014696,76.0,704.0,2500,8192
38073,356,0.041741291000107594,91.0,706.0,2500,8192
38074,357,0.041810208000015336,88.0,708.0,2500,8192
38075,358,0.041879165999944234,64.0,710.0,2500,8192
38076,359,0.04194820800012167,73.0,712.0,2500,8192
38077,360,0.04201733300010346,81.0,714.0,2500,8192
38078,361,0.042086000000153945,76.0,716.0,2500,8192
38079,362,0.042155583000067054,72.0,718.0,2500,8192
38080,363,0.0422254160000648,96.0,720.0,2500,8192
38081,364,0.04229595800006791,101.0,722.0,2500,8192
38082,365,0.04236650000007103,95.0,724.0,2500,8192
38083,366,0.042436875000021246,103.0,726.0,2500,8192
38084,367,0.04250708300014594,106.0,728.0,2500,8192
38085,368,0.04257708299996921,122.0,730.0,2500,8192
38086,369,0.04264737500011506,112.0,732.0,2500,8192
38087,370,0.04271812499996486,116.0,734.0,2500,8192
38088,371,0.04278837500010013,121.0,736.0,2500,8192
38089,372,0.04285966600014035,113.0,738.0,2500,8192
38090,373,0.04293033299995841,110.0,740.0,2500,8192
38091,374,0.04300100000000384,126.0,742.0,2500,8192
38092,375,0.04307183300011275,142.0,744.0,2500,8192
38093,376,0.04314287500005776,134.0,746.0,2500,8192
38094,377,0.0432144999999764,150.0,748.0,2500,8192
38095,378,0.04328629099995851,147.0,750.0,2500,8192
38096,379,0.043358207999972365,123.0,752.0,2500,8192
38097,380,0.04343066599994927,107.0,754.0,2500,8192
38098,381,0.043502166000052966,91.0,756.0,2500,8192
38099,382,0.04357466600004045,76.0,758.0,2500,8192
38100,383,0.04364712500000678,84.0,760.0,2500,8192
38101,384,0.04371962499999427,84.0,761.0,2500,8192
38102,385,0.04379254100012986,79.0,763.0,2500,8192
38103,386,0.043865708000112136,71.0,765.0,2500,8192
38104,387,0.04393891600011557,81.0,767.0,2500,8192
38105,388,0.04401258300003974,81.0,768.0,2500,8192
38106,389,0.04408608300013839,91.0,770.0,2500,8192
38107,390,0.04416037500004677,91.0,771.0,2500,8192
38108,391,0.04423466599996573,103.0,773.0,2500,8192
38109,392,0.04430937500001164,113.0,775.0,2500,8192
38110,393,0.04438362500013682,109.0,777.0,2500,8192
38111,394,0.04445816600014041,93.0,779.0,2500,8192
38112,395,0.04453262500010169,105.0,781.0,2500,8192
38113,396,0.04460958300001039,121.0,783.0,2500,8192
38114,397,0.04468599999995604,121.0,784.0,2500,8192
38115,398,0.04476037500012353,125.0,786.0,2500,8192
38116,399,0.04483574999994744,130.0,788.0,2500,8192
38117,400,0.044910583000046245,148.0,790.0,2500,8192
38118,401,0.044985916000086945,136.0,792.0,2500,8192
38119,402,0.04506070799993722,124.0,794.0,2500,8192
38120,403,0.045136707999972714,120.0,796.0,2500,8192
38121,404,0.04521300000010342,114.0,798.0,2500,8192
38122,405,0.04528895800012833,109.0,800.0,2500,8192
38123,406,0.04536504099996819,117.0,802.0,2500,8192
38124,407,0.045441582999956154,111.0,804.0,2500,8192
38125,408,0.04551824999998644,101.0,806.0,2500,8192
38126,409,0.045594749999963824,133.0,808.0,2500,8192
38127,410,0.04567079100002047,145.0,810.0,2500,8192
38128,411,0.04574837500013018,137.0,812.0,2500,8192
38129,412,0.045825790999970195,105.0,814.0,2500,8192
38130,413,0.04590320800002701,87.0,816.0,2500,8192
38131,414,0.045980750000126136,84.0,818.0,2500,8192
38132,415,0.046057666000024255,68.0,820.0,2500,8192
38133,416,0.04613533299993833,76.0,822.0,2500,8192
38134,417,0.04621295800006919,91.0,824.0,2500,8192
38135,418,0.04629129099998863,91.0,825.0,2500,8192
38136,419,0.04636904099993444,59.0,827.0,2500,8192
38137,420,0.0464473330000601,49.0,829.0,2500,8192
38138,421,0.0465257500000007,57.0,831.0,2500,8192
38139,422,0.04660437500001535,65.0,833.0,2500,8192
38140,423,0.046683000000030006,97.0,835.0,2500,8192
38141,424,0.046762124999986554,129.0,837.0,2500,8192
38142,425,0.04684100000008584,132.0,839.0,2500,8192
38143,426,0.046920457999931386,122.0,841.0,2500,8192
38144,427,0.046999958000014885,90.0,843.0,2500,8192
38145,428,0.0470799160000297,80.0,845.0,2500,8192
38146,429,0.04715966599997046,90.0,847.0,2500,8192
38147,430,0.047239624999974694,106.0,849.0,2500,8192
38148,431,0.04731941599993661,106.0,850.0,2500,8192
38149,432,0.0473995830000149,96.0,852.0,2500,8192
38150,433,0.04747912500010898,104.0,854.0,2500,8192
38151,434,0.04755883300003916,107.0,856.0,2500,8192
38152,435,0.047639708000133396,107.0,857.0,2500,8192
38153,436,0.04771962500012705,113.0,859.0,2500,8192
38154,437,0.04780012500009434,81.0,861.0,2500,8192
38155,438,0.04788125000004584,81.0,862.0,2500,8192
38156,439,0.04796216599993386,105.0,864.0,2500,8192
38157,440,0.04804420799996478,102.0,866.0,2500,8192
38158,441,0.04812716600008571,126.0,868.0,2500,8192
38159,442,0.04820941599996331,128.0,870.0,2500,8192
38160,443,0.04829170800007887,130.0,872.0,2500,8192
38161,444,0.04837379100013095,98.0,874.0,2500,8192
38162,445,0.04845541600002434,100.0,876.0,2500,8192
38163,446,0.04853829100011353,108.0,878.0,2500,8192
38164,447,0.04862237500014999,124.0,880.0,2500,8192
38165,448,0.04870591600001717,121.0,882.0,2500,8192
38166,449,0.04878904099996362,136.0,884.0,2500,8192
38167,450,0.04887224999993123,144.0,886.0,2500,8192
38168,451,0.05895291599995289,132.0,888.0,2500,8192
38169,452,0.059127624999973705,150.0,890.0,2500,8192
38170,453,0.05921950000015386,150.0,891.0,2500,8192
38171,454,0.05930633299999499,150.0,892.0,2500,8192
38172,455,0.05939200000011624,153.0,894.0,2500,8192
38173,456,0.05947708300004706,138.0,896.0,2500,8192
38174,457,0.05956391600011557,130.0,898.0,2500,8192
38175,458,0.05964900000003581,138.0,900.0,2500,8192
38176,459,0.05973341599997184,144.0,902.0,2500,8192
38177,460,0.059818124999992506,134.0,904.0,2500,8192
38178,461,0.05990241600011359,122.0,906.0,2500,8192
38179,462,0.059987833000150204,126.0,908.0,2500,8192
38180,463,0.06007291600008102,126.0,909.0,2500,8192
38181,464,0.06015841600014937,141.0,911.0,2500,8192
38182,465,0.060243874999969194,146.0,913.0,2500,8192
38183,466,0.06032875000005333,150.0,915.0,2500,8192
38184,467,0.06041358300012689,155.0,917.0,2500,8192
38185,468,0.060499625000147716,152.0,919.0,2500,8192
38186,469,0.060584708000078535,149.0,921.0,2500,8192
38187,470,0.06067012500011515,157.0,923.0,2500,8192
38188,471,0.06075820800015208,163.0,925.0,2500,8192
38189,472,0.060845208000046114,167.0,927.0,2500,8192
38190,473,0.06093175000000883,167.0,928.0,2500,8192
38191,474,0.06101820799995039,167.0,929.0,2500,8192
38192,475,0.061104750000140484,173.0,931.0,2500,8192
38193,476,0.061191875000076834,178.0,933.0,2500,8192
38194,477,0.06127883299996029,178.0,934.0,2500,8192
38195,478,0.061366124999949534,174.0,936.0,2500,8192
38196,479,0.06145341599994936,164.0,938.0,2500,8192
38197,480,0.06154125000011845,164.0,939.0,2500,8192
38198,481,0.06162845800008654,169.0,941.0,2500,8192
38199,482,0.06171637500006,173.0,943.0,2500,8192
38200,483,0.06180470799995419,168.0,945.0,2500,8192
38201,484,0.0618930000000546,184.0,947.0,2500,8192
38202,485,0.06198074999997516,168.0,949.0,2500,8192
38203,486,0.0620683330000702,162.0,951.0,2500,8192
38204,487,0.062156791000006706,162.0,952.0,2500,8192
38205,488,0.06224554100003843,178.0,954.0,2500,8192
38206,489,0.06233412500000668,174.0,956.0,2500,8192
38207,490,0.06242233300008593,174.0,957.0,2500,8192
38208,491,0.06251129099996433,182.0,959.0,2500,8192
38209,492,0.06260054099993795,174.0,961.0,2500,8192
38210,493,0.0626897080001072,168.0,963.0,2500,8192
38211,494,0.0627793329999804,168.0,964.0,2500,8192
38212,495,0.0628690410001127,168.0,965.0,2500,8192
38213,496,0.06295920799993837,172.0,967.0,2500,8192
