column0,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
3586,2,0.005234583999992992,101.0,3626.0,25,512,7
4098,2,0.005234583999992992,80.0,4143.0,25,512,8
4610,2,0.005234583999992992,160.0,4666.0,25,512,9
5122,2,0.005234583999992992,150.0,5182.0,25,512,10
5634,2,0.005234583999992992,112.0,5700.0,25,512,11
6146,2,0.005234583999992992,133.0,6217.0,25,512,12
6658,2,0.005234583999992992,124.0,6738.0,25,512,13
7170,2,0.005234583999992992,147.0,7258.0,25,512,14
7682,2,0.005234583999992992,87.0,7775.0,25,512,15
8194,2,0.005234583999992992,148.0,8294.0,25,512,16
8706,2,0.005234583999992992,151.0,8809.0,25,512,17
9218,2,0.005234583999992992,128.0,9323.0,25,512,18
9730,2,0.005234583999992992,166.0,9842.0,25,512,19
10242,2,0.005234583999992992,131.0,10358.0,25,512,20
10754,2,0.005234583999992992,148.0,10873.0,25,512,21
11266,2,0.005234583999992992,98.0,11390.0,25,512,22
11778,2,0.005234583999992992,122.0,11909.0,25,512,23
12290,2,0.005234583999992992,100.0,12429.0,25,512,24
12802,2,0.005234583999992992,98.0,12948.0,25,512,25
3,3,0.006700958999999784,182.0,4.0,25,512,0
515,3,0.006700958999999784,139.0,521.0,25,512,1
1027,3,0.006700958999999784,110.0,1035.0,25,512,2
1539,3,0.006700958999999784,107.0,1555.0,25,512,3
2051,3,0.006700958999999784,151.0,2075.0,25,512,4
2563,3,0.006700958999999784,152.0,2590.0,25,512,5
3075,3,0.006700958999999784,115.0,3108.0,25,512,6
3587,3,0.006700958999999784,101.0,3627.0,25,512,7
4099,3,0.006700958999999784,80.0,4144.0,25,512,8
4611,3,0.006700958999999784,165.0,4668.0,25,512,9
5123,3,0.006700958999999784,158.0,5184.0,25,512,10
5635,3,0.006700958999999784,112.0,5701.0,25,512,11
6147,3,0.006700958999999784,145.0,6219.0,25,512,12
6659,3,0.006700958999999784,132.0,6740.0,25,512,13
7171,3,0.006700958999999784,155.0,7260.0,25,512,14
7683,3,0.006700958999999784,87.0,7776.0,25,512,15
8195,3,0.006700958999999784,152.0,8296.0,25,512,16
8707,3,0.006700958999999784,151.0,8810.0,25,512,17
9219,3,0.006700958999999784,128.0,9324.0,25,512,18
9731,3,0.006700958999999784,178.0,9844.0,25,512,19
10243,3,0.006700958999999784,131.0,10359.0,25,512,20
10755,3,0.006700958999999784,156.0,10875.0,25,512,21
11267,3,0.006700958999999784,122.0,11392.0,25,512,22
11779,3,0.006700958999999784,146.0,11911.0,25,512,23
12291,3,0.006700958999999784,108.0,12431.0,25,512,24
12803,3,0.006700958999999784,98.0,12949.0,25,512,25
4,4,0.0067247919999999795,182.0,5.0,25,512,0
516,4,0.0067247919999999795,139.0,522.0,25,512,1
1028,4,0.0067247919999999795,126.0,1037.0,25,512,2
1540,4,0.0067247919999999795,107.0,1556.0,25,512,3
2052,4,0.0067247919999999795,151.0,2076.0,25,512,4
2564,4,0.0067247919999999795,152.0,2591.0,25,512,5
3076,4,0.0067247919999999795,115.0,3109.0,25,512,6
3588,4,0.0067247919999999795,101.0,3628.0,25,512,7
4100,4,0.0067247919999999795,88.0,4146.0,25,512,8
4612,4,0.0067247919999999795,165.0,4669.0,25,512,9
5124,4,0.0067247919999999795,158.0,5185.0,25,512,10
5636,4,0.0067247919999999795,116.0,5703.0,25,512,11
6148,4,0.0067247919999999795,145.0,6220.0,25,512,12
6660,4,0.0067247919999999795,132.0,6741.0,25,512,13
7172,4,0.0067247919999999795,155.0,7261.0,25,512,14
7684,4,0.0067247919999999795,87.0,7777.0,25,512,15
8196,4,0.0067247919999999795,152.0,8297.0,25,512,16
8708,4,0.0067247919999999795,151.0,8811.0,25,512,17
9220,4,0.0067247919999999795,136.0,9326.0,25,512,18
9732,4,0.0067247919999999795,178.0,9845.0,25,512,19
10244,4,0.0067247919999999795,131.0,10360.0,25,512,20
10756,4,0.0067247919999999795,156.0,10876.0,25,512,21
11268,4,0.0067247919999999795,122.0,11393.0,25,512,22
11780,4,0.0067247919999999795,146.0,11912.0,25,512,23
12292,4,0.0067247919999999795,114.0,12433.0,25,512,24
12804,4,0.0067247919999999795,98.0,12950.0,25,512,25
5,5,0.008242999999993117,185.0,7.0,25,512,0
517,5,0.008242999999993117,139.0,523.0,25,512,1
1029,5,0.008242999999993117,142.0,1039.0,25,512,2
1541,5,0.008242999999993117,119.0,1558.0,25,512,3
2053,5,0.008242999999993117,151.0,2077.0,25,512,4
2565,5,0.008242999999993117,152.0,2592.0,25,512,5
3077,5,0.008242999999993117,139.0,3111.0,25,512,6
3589,5,0.008242999999993117,101.0,3629.0,25,512,7
4101,5,0.008242999999993117,96.0,4148.0,25,512,8
4613,5,0.008242999999993117,180.0,4671.0,25,512,9
5125,5,0.008242999999993117,158.0,5186.0,25,512,10
5637,5,0.008242999999993117,116.0,5704.0,25,512,11
6149,5,0.008242999999993117,147.0,6222.0,25,512,12
6661,5,0.008242999999993117,137.0,6743.0,25,512,13
7173,5,0.008242999999993117,155.0,7262.0,25,512,14
7685,5,0.008242999999993117,111.0,7779.0,25,512,15
8197,5,0.008242999999993117,152.0,8298.0,25,512,16
8709,5,0.008242999999993117,151.0,8812.0,25,512,17
9221,5,0.008242999999993117,144.0,9328.0,25,512,18
9733,5,0.008242999999993117,178.0,9846.0,25,512,19
10245,5,0.008242999999993117,131.0,10361.0,25,512,20
10757,5,0.008242999999993117,156.0,10877.0,25,512,21
11269,5,0.008242999999993117,122.0,11394.0,25,512,22
11781,5,0.008242999999993117,146.0,11913.0,25,512,23
12293,5,0.008242999999993117,114.0,12434.0,25,512,24
12805,5,0.008242999999993117,110.0,12952.0,25,512,25
6,6,0.008265624999978627,185.0,8.0,25,512,0
518,6,0.008265624999978627,139.0,524.0,25,512,1
1030,6,0.008265624999978627,158.0,1041.0,25,512,2
1542,6,0.008265624999978627,119.0,1559.0,25,512,3
2054,6,0.008265624999978627,151.0,2078.0,25,512,4
2566,6,0.008265624999978627,168.0,2594.0,25,512,5
3078,6,0.008265624999978627,139.0,3112.0,25,512,6
3590,6,0.008265624999978627,116.0,3631.0,25,512,7
4102,6,0.008265624999978627,102.0,4150.0,25,512,8
4614,6,0.008265624999978627,180.0,4672.0,25,512,9
5126,6,0.008265624999978627,168.0,5188.0,25,512,10
5638,6,0.008265624999978627,119.0,5706.0,25,512,11
6150,6,0.008265624999978627,147.0,6223.0,25,512,12
6662,6,0.008265624999978627,137.0,6744.0,25,512,13
7174,6,0.008265624999978627,155.0,7263.0,25,512,14
7686,6,0.008265624999978627,111.0,7780.0,25,512,15
8198,6,0.008265624999978627,152.0,8299.0,25,512,16
8710,6,0.008265624999978627,151.0,8813.0,25,512,17
9222,6,0.008265624999978627,152.0,9330.0,25,512,18
9734,6,0.008265624999978627,178.0,9847.0,25,512,19
10246,6,0.008265624999978627,139.0,10363.0,25,512,20
10758,6,0.008265624999978627,156.0,10878.0,25,512,21
11270,6,0.008265624999978627,122.0,11395.0,25,512,22
11782,6,0.008265624999978627,154.0,11915.0,25,512,23
12294,6,0.008265624999978627,114.0,12435.0,25,512,24
12806,6,0.008265624999978627,110.0,12953.0,25,512,25
7,7,0.008282791999988603,185.0,9.0,25,512,0
519,7,0.008282791999988603,139.0,525.0,25,512,1
1031,7,0.008282791999988603,166.0,1043.0,25,512,2
1543,7,0.008282791999988603,119.0,1560.0,25,512,3
2055,7,0.008282791999988603,151.0,2079.0,25,512,4
2567,7,0.008282791999988603,171.0,2596.0,25,512,5
3079,7,0.008282791999988603,139.0,3113.0,25,512,6
3591,7,0.008282791999988603,116.0,3632.0,25,512,7
4103,7,0.008282791999988603,108.0,4152.0,25,512,8
4615,7,0.008282791999988603,180.0,4673.0,25,512,9
5127,7,0.008282791999988603,180.0,5190.0,25,512,10
5639,7,0.008282791999988603,119.0,5707.0,25,512,11
6151,7,0.008282791999988603,147.0,6224.0,25,512,12
6663,7,0.008282791999988603,137.0,6745.0,25,512,13
7175,7,0.008282791999988603,160.0,7265.0,25,512,14
7687,7,0.008282791999988603,127.0,7782.0,25,512,15
8199,7,0.008282791999988603,160.0,8301.0,25,512,16
8711,7,0.008282791999988603,151.0,8814.0,25,512,17
9223,7,0.008282791999988603,164.0,9332.0,25,512,18
9735,7,0.008282791999988603,178.0,9848.0,25,512,19
10247,7,0.008282791999988603,139.0,10364.0,25,512,20
10759,7,0.008282791999988603,164.0,10880.0,25,512,21
11271,7,0.008282791999988603,122.0,11396.0,25,512,22
11783,7,0.008282791999988603,154.0,11916.0,25,512,23
12295,7,0.008282791999988603,114.0,12436.0,25,512,24
12807,7,0.008282791999988603,110.0,12954.0,25,512,25
8,8,0.00829829199994947,185.0,10.0,25,512,0
520,8,0.00829829199994947,139.0,526.0,25,512,1
1032,8,0.00829829199994947,166.0,1044.0,25,512,2
1544,8,0.00829829199994947,119.0,1561.0,25,512,3
2056,8,0.00829829199994947,151.0,2080.0,25,512,4
2568,8,0.00829829199994947,171.0,2597.0,25,512,5
3080,8,0.00829829199994947,139.0,3114.0,25,512,6
3592,8,0.00829829199994947,124.0,3634.0,25,512,7
4104,8,0.00829829199994947,123.0,4154.0,25,512,8
4616,8,0.00829829199994947,180.0,4674.0,25,512,9
5128,8,0.00829829199994947,180.0,5191.0,25,512,10
5640,8,0.00829829199994947,119.0,5708.0,25,512,11
6152,8,0.00829829199994947,147.0,6225.0,25,512,12
6664,8,0.00829829199994947,137.0,6746.0,25,512,13
7176,8,0.00829829199994947,160.0,7266.0,25,512,14
7688,8,0.00829829199994947,147.0,7784.0,25,512,15
8200,8,0.00829829199994947,160.0,8302.0,25,512,16
8712,8,0.00829829199994947,151.0,8815.0,25,512,17
9224,8,0.00829829199994947,164.0,9333.0,25,512,18
9736,8,0.00829829199994947,178.0,9849.0,25,512,19
10248,8,0.00829829199994947,139.0,10365.0,25,512,20
10760,8,0.00829829199994947,164.0,10881.0,25,512,21
11272,8,0.00829829199994947,122.0,11397.0,25,512,22
11784,8,0.00829829199994947,154.0,11917.0,25,512,23
12296,8,0.00829829199994947,146.0,12438.0,25,512,24
12808,8,0.00829829199994947,126.0,12956.0,25,512,25
9,9,0.010350208999966526,185.0,11.0,25,512,0
521,9,0.010350208999966526,139.0,527.0,25,512,1
1033,9,0.010350208999966526,166.0,1045.0,25,512,2
1545,9,0.010350208999966526,119.0,1562.0,25,512,3
2057,9,0.010350208999966526,151.0,2081.0,25,512,4
2569,9,0.010350208999966526,171.0,2598.0,25,512,5
3081,9,0.010350208999966526,144.0,3116.0,25,512,6
3593,9,0.010350208999966526,124.0,3635.0,25,512,7
4105,9,0.010350208999966526,123.0,4155.0,25,512,8
4617,9,0.010350208999966526,180.0,4675.0,25,512,9
5129,9,0.010350208999966526,180.0,5192.0,25,512,10
5641,9,0.010350208999966526,119.0,5709.0,25,512,11
6153,9,0.010350208999966526,147.0,6226.0,25,512,12
6665,9,0.010350208999966526,137.0,6747.0,25,512,13
7177,9,0.010350208999966526,166.0,7268.0,25,512,14
7689,9,0.010350208999966526,147.0,7785.0,25,512,15
8201,9,0.010350208999966526,160.0,8303.0,25,512,16
8713,9,0.010350208999966526,151.0,8816.0,25,512,17
9225,9,0.010350208999966526,172.0,9335.0,25,512,18
9737,9,0.010350208999966526,184.0,9851.0,25,512,19
10249,9,0.010350208999966526,139.0,10366.0,25,512,20
10761,9,0.010350208999966526,164.0,10882.0,25,512,21
11273,9,0.010350208999966526,128.0,11399.0,25,512,22
11785,9,0.010350208999966526,154.0,11918.0,25,512,23
12297,9,0.010350208999966526,146.0,12439.0,25,512,24
12809,9,0.010350208999966526,150.0,12958.0,25,512,25
10,10,0.010374249999983931,185.0,12.0,25,512,0
522,10,0.010374249999983931,139.0,528.0,25,512,1
1034,10,0.010374249999983931,166.0,1046.0,25,512,2
1546,10,0.010374249999983931,119.0,1563.0,25,512,3
2058,10,0.010374249999983931,151.0,2082.0,25,512,4
2570,10,0.010374249999983931,171.0,2599.0,25,512,5
3082,10,0.010374249999983931,144.0,3117.0,25,512,6
3594,10,0.010374249999983931,124.0,3636.0,25,512,7
4106,10,0.010374249999983931,128.0,4157.0,25,512,8
4618,10,0.010374249999983931,180.0,4676.0,25,512,9
5130,10,0.010374249999983931,180.0,5193.0,25,512,10
5642,10,0.010374249999983931,119.0,5710.0,25,512,11
6154,10,0.010374249999983931,147.0,6227.0,25,512,12
6666,10,0.010374249999983931,141.0,6749.0,25,512,13
7178,10,0.010374249999983931,166.0,7269.0,25,512,14
7690,10,0.010374249999983931,150.0,7787.0,25,512,15
8202,10,0.010374249999983931,160.0,8304.0,25,512,16
8714,10,0.010374249999983931,151.0,8817.0,25,512,17
9226,10,0.010374249999983931,182.0,9337.0,25,512,18
9738,10,0.010374249999983931,184.0,9852.0,25,512,19
10250,10,0.010374249999983931,139.0,10367.0,25,512,20
10762,10,0.010374249999983931,164.0,10883.0,25,512,21
11274,10,0.010374249999983931,136.0,11401.0,25,512,22
11786,10,0.010374249999983931,158.0,11920.0,25,512,23
12298,10,0.010374249999983931,161.0,12441.0,25,512,24
12810,10,0.010374249999983931,150.0,12959.0,25,512,25
11,11,0.010399124999992182,197.0,14.0,25,512,0
523,11,0.010399124999992182,155.0,530.0,25,512,1
1035,11,0.010399124999992182,166.0,1047.0,25,512,2
1547,11,0.010399124999992182,119.0,1564.0,25,512,3
2059,11,0.010399124999992182,151.0,2083.0,25,512,4
2571,11,0.010399124999992182,171.0,2600.0,25,512,5
3083,11,0.010399124999992182,144.0,3118.0,25,512,6
3595,11,0.010399124999992182,144.0,3638.0,25,512,7
4107,11,0.010399124999992182,138.0,4159.0,25,512,8
4619,11,0.010399124999992182,180.0,4677.0,25,512,9
5131,11,0.010399124999992182,182.0,5195.0,25,512,10
5643,11,0.010399124999992182,119.0,5711.0,25,512,11
6155,11,0.010399124999992182,147.0,6228.0,25,512,12
6667,11,0.010399124999992182,143.0,6751.0,25,512,13
7179,11,0.010399124999992182,166.0,7270.0,25,512,14
7691,11,0.010399124999992182,150.0,7788.0,25,512,15
8203,11,0.010399124999992182,160.0,8305.0,25,512,16
8715,11,0.010399124999992182,151.0,8818.0,25,512,17
9227,11,0.010399124999992182,182.0,9338.0,25,512,18
9739,11,0.010399124999992182,184.0,9853.0,25,512,19
10251,11,0.010399124999992182,139.0,10368.0,25,512,20
10763,11,0.010399124999992182,164.0,10884.0,25,512,21
11275,11,0.010399124999992182,151.0,11403.0,25,512,22
11787,11,0.010399124999992182,158.0,11921.0,25,512,23
12299,11,0.010399124999992182,161.0,12442.0,25,512,24
12811,11,0.010399124999992182,150.0,12960.0,25,512,25
12,12,0.010415416999990157,197.0,15.0,25,512,0
524,12,0.010415416999990157,155.0,531.0,25,512,1
1036,12,0.010415416999990157,166.0,1048.0,25,512,2
1548,12,0.010415416999990157,119.0,1565.0,25,512,3
2060,12,0.010415416999990157,151.0,2084.0,25,512,4
2572,12,0.010415416999990157,179.0,2602.0,25,512,5
3084,12,0.010415416999990157,144.0,3119.0,25,512,6
3596,12,0.010415416999990157,144.0,3639.0,25,512,7
4108,12,0.010415416999990157,138.0,4160.0,25,512,8
4620,12,0.010415416999990157,180.0,4678.0,25,512,9
5132,12,0.010415416999990157,182.0,5196.0,25,512,10
5644,12,0.010415416999990157,131.0,5713.0,25,512,11
6156,12,0.010415416999990157,147.0,6229.0,25,512,12
6668,12,0.010415416999990157,143.0,6752.0,25,512,13
7180,12,0.010415416999990157,166.0,7271.0,25,512,14
7692,12,0.010415416999990157,150.0,7789.0,25,512,15
8204,12,0.010415416999990157,160.0,8306.0,25,512,16
8716,12,0.010415416999990157,151.0,8819.0,25,512,17
9228,12,0.010415416999990157,182.0,9339.0,25,512,18
9740,12,0.010415416999990157,184.0,9854.0,25,512,19
10252,12,0.010415416999990157,139.0,10369.0,25,512,20
10764,12,0.010415416999990157,164.0,10885.0,25,512,21
11276,12,0.010415416999990157,151.0,11404.0,25,512,22
11788,12,0.010415416999990157,158.0,11922.0,25,512,23
12300,12,0.010415416999990157,161.0,12443.0,25,512,24
12812,12,0.010415416999990157,150.0,12961.0,25,512,25
13,13,0.010431999999980235,197.0,16.0,25,512,0
525,13,0.010431999999980235,160.0,533.0,25,512,1
1037,13,0.010431999999980235,175.0,1050.0,25,512,2
1549,13,0.010431999999980235,127.0,1567.0,25,512,3
2061,13,0.010431999999980235,151.0,2085.0,25,512,4
2573,13,0.010431999999980235,182.0,2604.0,25,512,5
3085,13,0.010431999999980235,144.0,3120.0,25,512,6
3597,13,0.010431999999980235,144.0,3640.0,25,512,7
4109,13,0.010431999999980235,138.0,4161.0,25,512,8
4621,13,0.010431999999980235,186.0,4680.0,25,512,9
5133,13,0.010431999999980235,182.0,5197.0,25,512,10
5645,13,0.010431999999980235,131.0,5714.0,25,512,11
6157,13,0.010431999999980235,155.0,6231.0,25,512,12
6669,13,0.010431999999980235,143.0,6753.0,25,512,13
7181,13,0.010431999999980235,166.0,7272.0,25,512,14
7693,13,0.010431999999980235,150.0,7790.0,25,512,15
8205,13,0.010431999999980235,160.0,8307.0,25,512,16
8717,13,0.010431999999980235,151.0,8820.0,25,512,17
9229,13,0.010431999999980235,182.0,9340.0,25,512,18
9741,13,0.010431999999980235,192.0,9856.0,25,512,19
10253,13,0.010431999999980235,139.0,10370.0,25,512,20
10765,13,0.010431999999980235,164.0,10886.0,25,512,21
11277,13,0.010431999999980235,151.0,11405.0,25,512,22
11789,13,0.010431999999980235,158.0,11923.0,25,512,23
12301,13,0.010431999999980235,161.0,12444.0,25,512,24
12813,13,0.010431999999980235,150.0,12962.0,25,512,25
14,14,0.010448666999991474,197.0,17.0,25,512,0
526,14,0.010448666999991474,160.0,534.0,25,512,1
1038,14,0.010448666999991474,175.0,1051.0,25,512,2
1550,14,0.010448666999991474,127.0,1568.0,25,512,3
2062,14,0.010448666999991474,151.0,2086.0,25,512,4
2574,14,0.010448666999991474,182.0,2605.0,25,512,5
3086,14,0.010448666999991474,144.0,3121.0,25,512,6
3598,14,0.010448666999991474,160.0,3642.0,25,512,7
4110,14,0.010448666999991474,141.0,4163.0,25,512,8
4622,14,0.010448666999991474,186.0,4681.0,25,512,9
5134,14,0.010448666999991474,182.0,5198.0,25,512,10
5646,14,0.010448666999991474,131.0,5715.0,25,512,11
6158,14,0.010448666999991474,163.0,6233.0,25,512,12
6670,14,0.010448666999991474,143.0,6754.0,25,512,13
7182,14,0.010448666999991474,166.0,7273.0,25,512,14
7694,14,0.010448666999991474,150.0,7791.0,25,512,15
8206,14,0.010448666999991474,160.0,8308.0,25,512,16
8718,14,0.010448666999991474,151.0,8821.0,25,512,17
9230,14,0.010448666999991474,182.0,9341.0,25,512,18
9742,14,0.010448666999991474,192.0,9857.0,25,512,19
10254,14,0.010448666999991474,139.0,10371.0,25,512,20
10766,14,0.010448666999991474,164.0,10887.0,25,512,21
11278,14,0.010448666999991474,154.0,11407.0,25,512,22
11790,14,0.010448666999991474,158.0,11924.0,25,512,23
12302,14,0.010448666999991474,163.0,12446.0,25,512,24
12814,14,0.010448666999991474,150.0,12963.0,25,512,25
15,15,0.01046441699998013,197.0,18.0,25,512,0
527,15,0.01046441699998013,160.0,535.0,25,512,1
1039,15,0.01046441699998013,175.0,1052.0,25,512,2
1551,15,0.01046441699998013,127.0,1569.0,25,512,3
2063,15,0.01046441699998013,151.0,2087.0,25,512,4
2575,15,0.01046441699998013,190.0,2607.0,25,512,5
3087,15,0.01046441699998013,149.0,3123.0,25,512,6
3599,15,0.01046441699998013,168.0,3644.0,25,512,7
4111,15,0.01046441699998013,141.0,4164.0,25,512,8
4623,15,0.01046441699998013,186.0,4682.0,25,512,9
5135,15,0.01046441699998013,182.0,5199.0,25,512,10
5647,15,0.01046441699998013,131.0,5716.0,25,512,11
6159,15,0.01046441699998013,163.0,6234.0,25,512,12
6671,15,0.01046441699998013,143.0,6755.0,25,512,13
7183,15,0.01046441699998013,166.0,7274.0,25,512,14
7695,15,0.01046441699998013,150.0,7792.0,25,512,15
8207,15,0.01046441699998013,160.0,8309.0,25,512,16
8719,15,0.01046441699998013,151.0,8822.0,25,512,17
9231,15,0.01046441699998013,194.0,9343.0,25,512,18
9743,15,0.01046441699998013,192.0,9858.0,25,512,19
10255,15,0.01046441699998013,139.0,10372.0,25,512,20
10767,15,0.01046441699998013,164.0,10888.0,25,512,21
11279,15,0.01046441699998013,154.0,11408.0,25,512,22
11791,15,0.01046441699998013,158.0,11925.0,25,512,23
12303,15,0.01046441699998013,163.0,12447.0,25,512,24
12815,15,0.01046441699998013,150.0,12964.0,25,512,25
16,16,0.010480874999984735,197.0,19.0,25,512,0
528,16,0.010480874999984735,160.0,536.0,25,512,1
1040,16,0.010480874999984735,175.0,1053.0,25,512,2
1552,16,0.010480874999984735,127.0,1570.0,25,512,3
2064,16,0.010480874999984735,159.0,2089.0,25,512,4
2576,16,0.010480874999984735,190.0,2608.0,25,512,5
3088,16,0.010480874999984735,149.0,3124.0,25,512,6
3600,16,0.010480874999984735,168.0,3645.0,25,512,7
4112,16,0.010480874999984735,141.0,4165.0,25,512,8
4624,16,0.010480874999984735,186.0,4683.0,25,512,9
5136,16,0.010480874999984735,182.0,5200.0,25,512,10
5648,16,0.010480874999984735,131.0,5717.0,25,512,11
6160,16,0.010480874999984735,163.0,6235.0,25,512,12
6672,16,0.010480874999984735,151.0,6757.0,25,512,13
7184,16,0.010480874999984735,166.0,7275.0,25,512,14
7696,16,0.010480874999984735,150.0,7793.0,25,512,15
8208,16,0.010480874999984735,160.0,8310.0,25,512,16
8720,16,0.010480874999984735,151.0,8823.0,25,512,17
9232,16,0.010480874999984735,194.0,9344.0,25,512,18
9744,16,0.010480874999984735,192.0,9859.0,25,512,19
10256,16,0.010480874999984735,139.0,10373.0,25,512,20
10768,16,0.010480874999984735,164.0,10889.0,25,512,21
11280,16,0.010480874999984735,154.0,11409.0,25,512,22
11792,16,0.010480874999984735,158.0,11926.0,25,512,23
12304,16,0.010480874999984735,163.0,12448.0,25,512,24
12816,16,0.010480874999984735,160.0,12966.0,25,512,25
17,17,0.012704791999965437,197.0,20.0,25,512,0
529,17,0.012704791999965437,160.0,537.0,25,512,1
1041,17,0.012704791999965437,175.0,1054.0,25,512,2
1553,17,0.012704791999965437,135.0,1572.0,25,512,3
2065,17,0.012704791999965437,159.0,2090.0,25,512,4
2577,17,0.012704791999965437,190.0,2609.0,25,512,5
3089,17,0.012704791999965437,165.0,3126.0,25,512,6
3601,17,0.012704791999965437,168.0,3646.0,25,512,7
4113,17,0.012704791999965437,146.0,4167.0,25,512,8
4625,17,0.012704791999965437,186.0,4684.0,25,512,9
5137,17,0.012704791999965437,182.0,5201.0,25,512,10
5649,17,0.012704791999965437,131.0,5718.0,25,512,11
6161,17,0.012704791999965437,163.0,6236.0,25,512,12
6673,17,0.012704791999965437,151.0,6758.0,25,512,13
7185,17,0.012704791999965437,166.0,7276.0,25,512,14
7697,17,0.012704791999965437,150.0,7794.0,25,512,15
8209,17,0.012704791999965437,160.0,8311.0,25,512,16
8721,17,0.012704791999965437,151.0,8824.0,25,512,17
9233,17,0.012704791999965437,194.0,9345.0,25,512,18
9745,17,0.012704791999965437,192.0,9860.0,25,512,19
10257,17,0.012704791999965437,139.0,10374.0,25,512,20
10769,17,0.012704791999965437,172.0,10891.0,25,512,21
11281,17,0.012704791999965437,154.0,11410.0,25,512,22
11793,17,0.012704791999965437,158.0,11927.0,25,512,23
12305,17,0.012704791999965437,163.0,12449.0,25,512,24
12817,17,0.012704791999965437,160.0,12967.0,25,512,25
18,18,0.012726499999985208,197.0,21.0,25,512,0
530,18,0.012726499999985208,160.0,538.0,25,512,1
1042,18,0.012726499999985208,175.0,1055.0,25,512,2
1554,18,0.012726499999985208,150.0,1574.0,25,512,3
2066,18,0.012726499999985208,159.0,2091.0,25,512,4
2578,18,0.012726499999985208,190.0,2610.0,25,512,5
3090,18,0.012726499999985208,165.0,3127.0,25,512,6
3602,18,0.012726499999985208,168.0,3647.0,25,512,7
4114,18,0.012726499999985208,150.0,4169.0,25,512,8
4626,18,0.012726499999985208,186.0,4685.0,25,512,9
5138,18,0.012726499999985208,182.0,5202.0,25,512,10
5650,18,0.012726499999985208,131.0,5719.0,25,512,11
6162,18,0.012726499999985208,163.0,6237.0,25,512,12
6674,18,0.012726499999985208,151.0,6759.0,25,512,13
7186,18,0.012726499999985208,166.0,7277.0,25,512,14
7698,18,0.012726499999985208,156.0,7796.0,25,512,15
8210,18,0.012726499999985208,160.0,8312.0,25,512,16
8722,18,0.012726499999985208,151.0,8825.0,25,512,17
9234,18,0.012726499999985208,194.0,9346.0,25,512,18
9746,18,0.012726499999985208,192.0,9861.0,25,512,19
10258,18,0.012726499999985208,139.0,10375.0,25,512,20
10770,18,0.012726499999985208,172.0,10892.0,25,512,21
11282,18,0.012726499999985208,154.0,11411.0,25,512,22
11794,18,0.012726499999985208,166.0,11929.0,25,512,23
12306,18,0.012726499999985208,163.0,12450.0,25,512,24
12818,18,0.012726499999985208,160.0,12968.0,25,512,25
19,19,0.012744291999979396,197.0,22.0,25,512,0
531,19,0.012744291999979396,160.0,539.0,25,512,1
1043,19,0.012744291999979396,175.0,1056.0,25,512,2
1555,19,0.012744291999979396,166.0,1576.0,25,512,3
2067,19,0.012744291999979396,159.0,2092.0,25,512,4
2579,19,0.012744291999979396,206.0,2612.0,25,512,5
3091,19,0.012744291999979396,171.0,3129.0,25,512,6
3603,19,0.012744291999979396,168.0,3648.0,25,512,7
4115,19,0.012744291999979396,150.0,4170.0,25,512,8
4627,19,0.012744291999979396,186.0,4686.0,25,512,9
5139,19,0.012744291999979396,182.0,5203.0,25,512,10
5651,19,0.012744291999979396,131.0,5720.0,25,512,11
