column0,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
1129,0,0.004774833000283252,1746.068052446119,150.0,150,0.5,2048
1130,1,0.01384787500001039,1154.4156657177293,302.0,150,0.5,2048
1131,2,0.023850749999837717,1060.2512400665537,454.0,150,0.5,2048
1132,3,0.03235070800019457,1060.2512400665537,605.0,150,0.5,2048
1133,4,0.03825087499990332,1060.2512400665537,756.0,150,0.5,2048
1134,5,0.04612683300001663,984.0938008018893,908.0,150,0.5,2048
1135,6,0.05232587499995134,937.8044068153037,1060.0,150,0.5,2048
1136,7,0.058263458000055834,923.8750230311173,1212.0,150,0.5,2048
1137,8,0.06521333299997423,923.8750230311173,1363.0,150,0.5,2048
1138,9,0.07336316700002499,907.1581745135069,1515.0,150,0.5,2048
1139,10,0.07935266699996646,863.1032330301731,1667.0,150,0.5,2048
1140,11,0.08556058300018776,863.1032330301731,1818.0,150,0.5,2048
1141,12,0.09140512500016484,863.1032330301731,1969.0,150,0.5,2048
1142,13,0.09733795800002554,863.1032330301731,2120.0,150,0.5,2048
1143,14,0.10342274999993606,863.1032330301731,2271.0,150,0.5,2048
1144,15,0.10962800000015704,863.1032330301731,2422.0,150,0.5,2048
1145,16,0.1159105830001863,834.2116146963541,2574.0,150,0.5,2048
1146,17,0.12380516700022781,834.2116146963541,2725.0,150,0.5,2048
1147,18,0.13000825000017358,834.2116146963541,2876.0,150,0.5,2048
1148,19,0.13630512500003533,834.2116146963541,3027.0,150,0.5,2048
1149,20,0.14270520800027953,834.2116146963541,3178.0,150,0.5,2048
1150,21,0.1489161670001522,834.2116146963541,3329.0,150,0.5,2048
1151,22,0.15488295800014384,834.2116146963541,3480.0,150,0.5,2048
1152,23,0.16128795800023,834.2116146963541,3631.0,150,0.5,2048
1153,24,0.1678839579999476,819.4097830884403,3783.0,150,0.5,2048
1154,25,0.1739197920001061,819.4097830884403,3934.0,150,0.5,2048
1155,26,0.179939000000104,819.4097830884403,4085.0,150,0.5,2048
1156,27,0.18584458299983453,819.4097830884403,4236.0,150,0.5,2048
