column0,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
2053,5,0.011122584000005986,27.0,2075.0,25,512,4
2565,5,0.011122584000005986,26.0,2592.0,25,512,5
3077,5,0.011122584000005986,24.0,3109.0,25,512,6
3589,5,0.011122584000005986,28.0,3631.0,25,512,7
4101,5,0.011122584000005986,26.0,4149.0,25,512,8
4613,5,0.011122584000005986,26.0,4669.0,25,512,9
5125,5,0.011122584000005986,25.0,5192.0,25,512,10
5637,5,0.011122584000005986,24.0,5710.0,25,512,11
6149,5,0.011122584000005986,25.0,6228.0,25,512,12
6661,5,0.011122584000005986,28.0,6744.0,25,512,13
7173,5,0.011122584000005986,24.0,7260.0,25,512,14
7685,5,0.011122584000005986,29.0,7778.0,25,512,15
8197,5,0.011122584000005986,25.0,8296.0,25,512,16
8709,5,0.011122584000005986,25.0,8817.0,25,512,17
9221,5,0.011122584000005986,26.0,9338.0,25,512,18
9733,5,0.011122584000005986,26.0,9854.0,25,512,19
10245,5,0.011122584000005986,25.0,10371.0,25,512,20
10757,5,0.011122584000005986,28.0,10891.0,25,512,21
11269,5,0.011122584000005986,24.0,11406.0,25,512,22
11781,5,0.011122584000005986,26.0,11927.0,25,512,23
12293,5,0.011122584000005986,25.0,12446.0,25,512,24
12805,5,0.011122584000005986,24.0,12968.0,25,512,25
6,6,0.011142625000005069,29.0,8.0,25,512,0
518,6,0.011142625000005069,25.0,522.0,25,512,1
1030,6,0.011142625000005069,26.0,1037.0,25,512,2
1542,6,0.011142625000005069,24.0,1556.0,25,512,3
2054,6,0.011142625000005069,27.0,2076.0,25,512,4
2566,6,0.011142625000005069,27.0,2594.0,25,512,5
3078,6,0.011142625000005069,24.0,3110.0,25,512,6
3590,6,0.011142625000005069,28.0,3632.0,25,512,7
4102,6,0.011142625000005069,27.0,4151.0,25,512,8
4614,6,0.011142625000005069,26.0,4670.0,25,512,9
5126,6,0.011142625000005069,25.0,5193.0,25,512,10
5638,6,0.011142625000005069,24.0,5711.0,25,512,11
6150,6,0.011142625000005069,25.0,6229.0,25,512,12
6662,6,0.011142625000005069,28.0,6745.0,25,512,13
7174,6,0.011142625000005069,24.0,7261.0,25,512,14
7686,6,0.011142625000005069,29.0,7779.0,25,512,15
8198,6,0.011142625000005069,26.0,8298.0,25,512,16
8710,6,0.011142625000005069,25.0,8818.0,25,512,17
9222,6,0.011142625000005069,26.0,9339.0,25,512,18
9734,6,0.011142625000005069,27.0,9856.0,25,512,19
10246,6,0.011142625000005069,25.0,10372.0,25,512,20
10758,6,0.011142625000005069,29.0,10893.0,25,512,21
11270,6,0.011142625000005069,25.0,11408.0,25,512,22
11782,6,0.011142625000005069,26.0,11928.0,25,512,23
12294,6,0.011142625000005069,25.0,12447.0,25,512,24
12806,6,0.011142625000005069,24.0,12969.0,25,512,25
7,7,0.011156750000012039,29.0,9.0,25,512,0
519,7,0.011156750000012039,25.0,523.0,25,512,1
1031,7,0.011156750000012039,27.0,1039.0,25,512,2
1543,7,0.011156750000012039,24.0,1557.0,25,512,3
2055,7,0.011156750000012039,27.0,2077.0,25,512,4
2567,7,0.011156750000012039,27.0,2595.0,25,512,5
3079,7,0.011156750000012039,24.0,3111.0,25,512,6
3591,7,0.011156750000012039,28.0,3633.0,25,512,7
4103,7,0.011156750000012039,27.0,4152.0,25,512,8
4615,7,0.011156750000012039,26.0,4671.0,25,512,9
5127,7,0.011156750000012039,26.0,5195.0,25,512,10
5639,7,0.011156750000012039,24.0,5712.0,25,512,11
6151,7,0.011156750000012039,25.0,6230.0,25,512,12
6663,7,0.011156750000012039,28.0,6746.0,25,512,13
7175,7,0.011156750000012039,25.0,7263.0,25,512,14
7687,7,0.011156750000012039,29.0,7780.0,25,512,15
8199,7,0.011156750000012039,26.0,8299.0,25,512,16
8711,7,0.011156750000012039,25.0,8819.0,25,512,17
9223,7,0.011156750000012039,26.0,9340.0,25,512,18
9735,7,0.011156750000012039,27.0,9857.0,25,512,19
10247,7,0.011156750000012039,25.0,10373.0,25,512,20
10759,7,0.011156750000012039,29.0,10894.0,25,512,21
11271,7,0.011156750000012039,25.0,11409.0,25,512,22
11783,7,0.011156750000012039,26.0,11929.0,25,512,23
12295,7,0.011156750000012039,25.0,12448.0,25,512,24
12807,7,0.011156750000012039,24.0,12970.0,25,512,25
8,8,0.01116958400000101,29.0,10.0,25,512,0
520,8,0.01116958400000101,25.0,524.0,25,512,1
1032,8,0.01116958400000101,27.0,1040.0,25,512,2
1544,8,0.01116958400000101,24.0,1558.0,25,512,3
2056,8,0.01116958400000101,27.0,2078.0,25,512,4
2568,8,0.01116958400000101,27.0,2596.0,25,512,5
3080,8,0.01116958400000101,24.0,3112.0,25,512,6
3592,8,0.01116958400000101,28.0,3634.0,25,512,7
4104,8,0.01116958400000101,27.0,4153.0,25,512,8
4616,8,0.01116958400000101,26.0,4672.0,25,512,9
5128,8,0.01116958400000101,29.0,5197.0,25,512,10
5640,8,0.01116958400000101,25.0,5714.0,25,512,11
6152,8,0.01116958400000101,25.0,6231.0,25,512,12
6664,8,0.01116958400000101,28.0,6747.0,25,512,13
7176,8,0.01116958400000101,25.0,7264.0,25,512,14
7688,8,0.01116958400000101,29.0,7781.0,25,512,15
8200,8,0.01116958400000101,26.0,8300.0,25,512,16
8712,8,0.01116958400000101,25.0,8820.0,25,512,17
9224,8,0.01116958400000101,26.0,9341.0,25,512,18
9736,8,0.01116958400000101,27.0,9858.0,25,512,19
10248,8,0.01116958400000101,25.0,10374.0,25,512,20
10760,8,0.01116958400000101,29.0,10895.0,25,512,21
11272,8,0.01116958400000101,25.0,11410.0,25,512,22
11784,8,0.01116958400000101,26.0,11930.0,25,512,23
12296,8,0.01116958400000101,25.0,12449.0,25,512,24
12808,8,0.01116958400000101,24.0,12971.0,25,512,25
9,9,0.012399959000006788,34.0,12.0,25,512,0
521,9,0.012399959000006788,25.0,525.0,25,512,1
1033,9,0.012399959000006788,28.0,1042.0,25,512,2
1545,9,0.012399959000006788,24.0,1559.0,25,512,3
2057,9,0.012399959000006788,27.0,2079.0,25,512,4
2569,9,0.012399959000006788,27.0,2597.0,25,512,5
3081,9,0.012399959000006788,25.0,3114.0,25,512,6
3593,9,0.012399959000006788,28.0,3635.0,25,512,7
4105,9,0.012399959000006788,27.0,4154.0,25,512,8
4617,9,0.012399959000006788,27.0,4674.0,25,512,9
5129,9,0.012399959000006788,29.0,5198.0,25,512,10
5641,9,0.012399959000006788,25.0,5715.0,25,512,11
6153,9,0.012399959000006788,28.0,6233.0,25,512,12
6665,9,0.012399959000006788,28.0,6748.0,25,512,13
7177,9,0.012399959000006788,25.0,7265.0,25,512,14
7689,9,0.012399959000006788,29.0,7782.0,25,512,15
8201,9,0.012399959000006788,26.0,8301.0,25,512,16
8713,9,0.012399959000006788,25.0,8821.0,25,512,17
9225,9,0.012399959000006788,26.0,9342.0,25,512,18
9737,9,0.012399959000006788,27.0,9859.0,25,512,19
10249,9,0.012399959000006788,25.0,10375.0,25,512,20
10761,9,0.012399959000006788,29.0,10896.0,25,512,21
11273,9,0.012399959000006788,26.0,11412.0,25,512,22
11785,9,0.012399959000006788,26.0,11931.0,25,512,23
12297,9,0.012399959000006788,25.0,12450.0,25,512,24
12809,9,0.012399959000006788,24.0,12972.0,25,512,25
10,10,0.01241783400000429,34.0,13.0,25,512,0
522,10,0.01241783400000429,25.0,526.0,25,512,1
1034,10,0.01241783400000429,28.0,1043.0,25,512,2
1546,10,0.01241783400000429,26.0,1561.0,25,512,3
2058,10,0.01241783400000429,27.0,2080.0,25,512,4
2570,10,0.01241783400000429,27.0,2598.0,25,512,5
3082,10,0.01241783400000429,25.0,3115.0,25,512,6
3594,10,0.01241783400000429,28.0,3636.0,25,512,7
4106,10,0.01241783400000429,27.0,4155.0,25,512,8
4618,10,0.01241783400000429,27.0,4675.0,25,512,9
5130,10,0.01241783400000429,29.0,5199.0,25,512,10
5642,10,0.01241783400000429,25.0,5716.0,25,512,11
6154,10,0.01241783400000429,28.0,6234.0,25,512,12
6666,10,0.01241783400000429,28.0,6749.0,25,512,13
7178,10,0.01241783400000429,26.0,7267.0,25,512,14
7690,10,0.01241783400000429,29.0,7783.0,25,512,15
8202,10,0.01241783400000429,26.0,8302.0,25,512,16
8714,10,0.01241783400000429,25.0,8822.0,25,512,17
9226,10,0.01241783400000429,26.0,9343.0,25,512,18
9738,10,0.01241783400000429,27.0,9860.0,25,512,19
10250,10,0.01241783400000429,25.0,10376.0,25,512,20
10762,10,0.01241783400000429,29.0,10897.0,25,512,21
11274,10,0.01241783400000429,26.0,11413.0,25,512,22
11786,10,0.01241783400000429,26.0,11932.0,25,512,23
12298,10,0.01241783400000429,25.0,12451.0,25,512,24
12810,10,0.01241783400000429,24.0,12973.0,25,512,25
11,11,0.0124364589999999,36.0,15.0,25,512,0
523,11,0.0124364589999999,25.0,527.0,25,512,1
1035,11,0.0124364589999999,28.0,1044.0,25,512,2
1547,11,0.0124364589999999,26.0,1562.0,25,512,3
2059,11,0.0124364589999999,27.0,2081.0,25,512,4
2571,11,0.0124364589999999,27.0,2599.0,25,512,5
3083,11,0.0124364589999999,25.0,3116.0,25,512,6
3595,11,0.0124364589999999,28.0,3637.0,25,512,7
4107,11,0.0124364589999999,27.0,4156.0,25,512,8
4619,11,0.0124364589999999,27.0,4676.0,25,512,9
5131,11,0.0124364589999999,29.0,5200.0,25,512,10
5643,11,0.0124364589999999,25.0,5717.0,25,512,11
6155,11,0.0124364589999999,28.0,6235.0,25,512,12
6667,11,0.0124364589999999,28.0,6750.0,25,512,13
7179,11,0.0124364589999999,26.0,7268.0,25,512,14
7691,11,0.0124364589999999,29.0,7784.0,25,512,15
8203,11,0.0124364589999999,27.0,8304.0,25,512,16
8715,11,0.0124364589999999,27.0,8824.0,25,512,17
9227,11,0.0124364589999999,26.0,9344.0,25,512,18
9739,11,0.0124364589999999,27.0,9861.0,25,512,19
10251,11,0.0124364589999999,25.0,10377.0,25,512,20
10763,11,0.0124364589999999,29.0,10898.0,25,512,21
11275,11,0.0124364589999999,26.0,11414.0,25,512,22
11787,11,0.0124364589999999,26.0,11933.0,25,512,23
12299,11,0.0124364589999999,25.0,12452.0,25,512,24
12811,11,0.0124364589999999,24.0,12974.0,25,512,25
12,12,0.01244941699999913,36.0,16.0,25,512,0
524,12,0.01244941699999913,25.0,528.0,25,512,1
1036,12,0.01244941699999913,28.0,1045.0,25,512,2
1548,12,0.01244941699999913,28.0,1564.0,25,512,3
2060,12,0.01244941699999913,27.0,2082.0,25,512,4
2572,12,0.01244941699999913,27.0,2600.0,25,512,5
3084,12,0.01244941699999913,25.0,3117.0,25,512,6
3596,12,0.01244941699999913,28.0,3638.0,25,512,7
4108,12,0.01244941699999913,27.0,4157.0,25,512,8
4620,12,0.01244941699999913,27.0,4677.0,25,512,9
5132,12,0.01244941699999913,29.0,5201.0,25,512,10
5644,12,0.01244941699999913,25.0,5718.0,25,512,11
6156,12,0.01244941699999913,28.0,6236.0,25,512,12
6668,12,0.01244941699999913,28.0,6751.0,25,512,13
7180,12,0.01244941699999913,26.0,7269.0,25,512,14
7692,12,0.01244941699999913,29.0,7785.0,25,512,15
8204,12,0.01244941699999913,27.0,8305.0,25,512,16
8716,12,0.01244941699999913,27.0,8825.0,25,512,17
9228,12,0.01244941699999913,26.0,9345.0,25,512,18
9740,12,0.01244941699999913,27.0,9862.0,25,512,19
10252,12,0.01244941699999913,25.0,10378.0,25,512,20
10764,12,0.01244941699999913,29.0,10899.0,25,512,21
11276,12,0.01244941699999913,26.0,11415.0,25,512,22
11788,12,0.01244941699999913,26.0,11934.0,25,512,23
12300,12,0.01244941699999913,25.0,12453.0,25,512,24
12812,12,0.01244941699999913,24.0,12975.0,25,512,25
13,13,0.01246262500001194,36.0,17.0,25,512,0
525,13,0.01246262500001194,25.0,529.0,25,512,1
1037,13,0.01246262500001194,28.0,1046.0,25,512,2
1549,13,0.01246262500001194,28.0,1565.0,25,512,3
2061,13,0.01246262500001194,27.0,2083.0,25,512,4
2573,13,0.01246262500001194,27.0,2601.0,25,512,5
3085,13,0.01246262500001194,25.0,3118.0,25,512,6
3597,13,0.01246262500001194,28.0,3639.0,25,512,7
4109,13,0.01246262500001194,27.0,4158.0,25,512,8
4621,13,0.01246262500001194,27.0,4678.0,25,512,9
5133,13,0.01246262500001194,29.0,5202.0,25,512,10
5645,13,0.01246262500001194,28.0,5720.0,25,512,11
6157,13,0.01246262500001194,28.0,6237.0,25,512,12
6669,13,0.01246262500001194,28.0,6752.0,25,512,13
7181,13,0.01246262500001194,26.0,7270.0,25,512,14
7693,13,0.01246262500001194,29.0,7786.0,25,512,15
8205,13,0.01246262500001194,27.0,8306.0,25,512,16
8717,13,0.01246262500001194,31.0,8827.0,25,512,17
9229,13,0.01246262500001194,27.0,9347.0,25,512,18
9741,13,0.01246262500001194,27.0,9863.0,25,512,19
10253,13,0.01246262500001194,25.0,10379.0,25,512,20
10765,13,0.01246262500001194,29.0,10900.0,25,512,21
11277,13,0.01246262500001194,26.0,11416.0,25,512,22
11789,13,0.01246262500001194,26.0,11935.0,25,512,23
12301,13,0.01246262500001194,25.0,12454.0,25,512,24
12813,13,0.01246262500001194,26.0,12977.0,25,512,25
14,14,0.012476125000006277,36.0,18.0,25,512,0
526,14,0.012476125000006277,26.0,531.0,25,512,1
1038,14,0.012476125000006277,28.0,1047.0,25,512,2
1550,14,0.012476125000006277,28.0,1566.0,25,512,3
2062,14,0.012476125000006277,27.0,2084.0,25,512,4
2574,14,0.012476125000006277,27.0,2602.0,25,512,5
3086,14,0.012476125000006277,25.0,3119.0,25,512,6
3598,14,0.012476125000006277,28.0,3640.0,25,512,7
4110,14,0.012476125000006277,27.0,4159.0,25,512,8
4622,14,0.012476125000006277,27.0,4679.0,25,512,9
5134,14,0.012476125000006277,29.0,5203.0,25,512,10
5646,14,0.012476125000006277,28.0,5721.0,25,512,11
6158,14,0.012476125000006277,28.0,6238.0,25,512,12
6670,14,0.012476125000006277,28.0,6753.0,25,512,13
7182,14,0.012476125000006277,26.0,7271.0,25,512,14
7694,14,0.012476125000006277,29.0,7787.0,25,512,15
8206,14,0.012476125000006277,27.0,8307.0,25,512,16
8718,14,0.012476125000006277,31.0,8828.0,25,512,17
9230,14,0.012476125000006277,27.0,9348.0,25,512,18
9742,14,0.012476125000006277,27.0,9864.0,25,512,19
10254,14,0.012476125000006277,25.0,10380.0,25,512,20
10766,14,0.012476125000006277,29.0,10901.0,25,512,21
11278,14,0.012476125000006277,26.0,11417.0,25,512,22
11790,14,0.012476125000006277,26.0,11936.0,25,512,23
12302,14,0.012476125000006277,25.0,12455.0,25,512,24
12814,14,0.012476125000006277,26.0,12978.0,25,512,25
15,15,0.012489667000011195,36.0,19.0,25,512,0
527,15,0.012489667000011195,26.0,532.0,25,512,1
1039,15,0.012489667000011195,28.0,1048.0,25,512,2
1551,15,0.012489667000011195,28.0,1567.0,25,512,3
2063,15,0.012489667000011195,27.0,2085.0,25,512,4
2575,15,0.012489667000011195,27.0,2603.0,25,512,5
3087,15,0.012489667000011195,25.0,3120.0,25,512,6
3599,15,0.012489667000011195,28.0,3641.0,25,512,7
4111,15,0.012489667000011195,27.0,4160.0,25,512,8
4623,15,0.012489667000011195,27.0,4680.0,25,512,9
5135,15,0.012489667000011195,29.0,5204.0,25,512,10
5647,15,0.012489667000011195,28.0,5722.0,25,512,11
6159,15,0.012489667000011195,28.0,6239.0,25,512,12
6671,15,0.012489667000011195,28.0,6754.0,25,512,13
7183,15,0.012489667000011195,26.0,7272.0,25,512,14
7695,15,0.012489667000011195,29.0,7788.0,25,512,15
8207,15,0.012489667000011195,27.0,8308.0,25,512,16
8719,15,0.012489667000011195,31.0,8829.0,25,512,17
9231,15,0.012489667000011195,27.0,9349.0,25,512,18
9743,15,0.012489667000011195,29.0,9866.0,25,512,19
10255,15,0.012489667000011195,25.0,10381.0,25,512,20
10767,15,0.012489667000011195,29.0,10902.0,25,512,21
11279,15,0.012489667000011195,26.0,11418.0,25,512,22
11791,15,0.012489667000011195,26.0,11937.0,25,512,23
12303,15,0.012489667000011195,25.0,12456.0,25,512,24
12815,15,0.012489667000011195,27.0,12980.0,25,512,25
16,16,0.012503084000002218,36.0,20.0,25,512,0
528,16,0.012503084000002218,26.0,533.0,25,512,1
1040,16,0.012503084000002218,28.0,1049.0,25,512,2
1552,16,0.012503084000002218,30.0,1569.0,25,512,3
2064,16,0.012503084000002218,27.0,2086.0,25,512,4
2576,16,0.012503084000002218,27.0,2604.0,25,512,5
3088,16,0.012503084000002218,25.0,3121.0,25,512,6
3600,16,0.012503084000002218,28.0,3642.0,25,512,7
4112,16,0.012503084000002218,27.0,4161.0,25,512,8
4624,16,0.012503084000002218,27.0,4681.0,25,512,9
5136,16,0.012503084000002218,29.0,5205.0,25,512,10
5648,16,0.012503084000002218,28.0,5723.0,25,512,11
6160,16,0.012503084000002218,28.0,6240.0,25,512,12
6672,16,0.012503084000002218,28.0,6755.0,25,512,13
7184,16,0.012503084000002218,26.0,7273.0,25,512,14
7696,16,0.012503084000002218,29.0,7789.0,25,512,15
8208,16,0.012503084000002218,27.0,8309.0,25,512,16
8720,16,0.012503084000002218,31.0,8830.0,25,512,17
9232,16,0.012503084000002218,27.0,9350.0,25,512,18
9744,16,0.012503084000002218,29.0,9867.0,25,512,19
10256,16,0.012503084000002218,26.0,10383.0,25,512,20
10768,16,0.012503084000002218,29.0,10903.0,25,512,21
11280,16,0.012503084000002218,26.0,11419.0,25,512,22
11792,16,0.012503084000002218,26.0,11938.0,25,512,23
12304,16,0.012503084000002218,25.0,12457.0,25,512,24
12816,16,0.012503084000002218,27.0,12981.0,25,512,25
17,17,0.01371516700000086,36.0,21.0,25,512,0
529,17,0.01371516700000086,26.0,534.0,25,512,1
1041,17,0.01371516700000086,28.0,1050.0,25,512,2
1553,17,0.01371516700000086,30.0,1570.0,25,512,3
2065,17,0.01371516700000086,27.0,2087.0,25,512,4
2577,17,0.01371516700000086,27.0,2605.0,25,512,5
3089,17,0.01371516700000086,25.0,3122.0,25,512,6
3601,17,0.01371516700000086,28.0,3643.0,25,512,7
4113,17,0.01371516700000086,27.0,4162.0,25,512,8
4625,17,0.01371516700000086,27.0,4682.0,25,512,9
5137,17,0.01371516700000086,29.0,5206.0,25,512,10
5649,17,0.01371516700000086,28.0,5724.0,25,512,11
6161,17,0.01371516700000086,29.0,6242.0,25,512,12
6673,17,0.01371516700000086,29.0,6757.0,25,512,13
7185,17,0.01371516700000086,26.0,7274.0,25,512,14
7697,17,0.01371516700000086,29.0,7790.0,25,512,15
8209,17,0.01371516700000086,27.0,8310.0,25,512,16
8721,17,0.01371516700000086,31.0,8831.0,25,512,17
9233,17,0.01371516700000086,28.0,9352.0,25,512,18
9745,17,0.01371516700000086,29.0,9868.0,25,512,19
10257,17,0.01371516700000086,27.0,10385.0,25,512,20
10769,17,0.01371516700000086,29.0,10904.0,25,512,21
11281,17,0.01371516700000086,26.0,11420.0,25,512,22
11793,17,0.01371516700000086,26.0,11939.0,25,512,23
12305,17,0.01371516700000086,25.0,12458.0,25,512,24
12817,17,0.01371516700000086,27.0,12982.0,25,512,25
18,18,0.013733584000007681,36.0,22.0,25,512,0
530,18,0.013733584000007681,26.0,535.0,25,512,1
1042,18,0.013733584000007681,28.0,1051.0,25,512,2
1554,18,0.013733584000007681,30.0,1571.0,25,512,3
2066,18,0.013733584000007681,27.0,2088.0,25,512,4
2578,18,0.013733584000007681,27.0,2606.0,25,512,5
3090,18,0.013733584000007681,25.0,3123.0,25,512,6
3602,18,0.013733584000007681,28.0,3644.0,25,512,7
4114,18,0.013733584000007681,27.0,4163.0,25,512,8
4626,18,0.013733584000007681,27.0,4683.0,25,512,9
5138,18,0.013733584000007681,29.0,5207.0,25,512,10
5650,18,0.013733584000007681,28.0,5725.0,25,512,11
6162,18,0.013733584000007681,29.0,6243.0,25,512,12
6674,18,0.013733584000007681,29.0,6758.0,25,512,13
7186,18,0.013733584000007681,26.0,7275.0,25,512,14
7698,18,0.013733584000007681,30.0,7792.0,25,512,15
8210,18,0.013733584000007681,30.0,8312.0,25,512,16
8722,18,0.013733584000007681,32.0,8833.0,25,512,17
9234,18,0.013733584000007681,28.0,9353.0,25,512,18
9746,18,0.013733584000007681,29.0,9869.0,25,512,19
10258,18,0.013733584000007681,27.0,10386.0,25,512,20
10770,18,0.013733584000007681,34.0,10906.0,25,512,21
11282,18,0.013733584000007681,26.0,11421.0,25,512,22
11794,18,0.013733584000007681,26.0,11940.0,25,512,23
12306,18,0.013733584000007681,26.0,12460.0,25,512,24
12818,18,0.013733584000007681,27.0,12983.0,25,512,25
19,19,0.013748375000005808,36.0,23.0,25,512,0
531,19,0.013748375000005808,26.0,536.0,25,512,1
1043,19,0.013748375000005808,28.0,1052.0,25,512,2
1555,19,0.013748375000005808,30.0,1572.0,25,512,3
2067,19,0.013748375000005808,27.0,2089.0,25,512,4
2579,19,0.013748375000005808,27.0,2607.0,25,512,5
3091,19,0.013748375000005808,25.0,3124.0,25,512,6
3603,19,0.013748375000005808,28.0,3645.0,25,512,7
4115,19,0.013748375000005808,27.0,4164.0,25,512,8
4627,19,0.013748375000005808,27.0,4684.0,25,512,9
5139,19,0.013748375000005808,29.0,5208.0,25,512,10
5651,19,0.013748375000005808,28.0,5726.0,25,512,11
